roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
36,3180,0.490961,0.265144,0.537266,51604.280489,106,85,5985.885709,299.771417,0.869262,63.630981,0.352941,8.426472,8.160273,4.986552,118.587329,58.623883,-72.897603,485.552345,0.823731,34220852.599745,20.683846,78,107,0.531250,10614.121823,111.785991,77.847451,0.795934,0.467882,0.180208,0.139245,0.021993,0.091976,-0.001679,2,2.438562,0.706337,0.682318,0.254300,4255,63008.640751,8011.264217,470.528434,176.011611,89.646622,728.932070,14306.602441,76.673136,159.109048,6.617865,0.082912,-5.490438,0.014094,0.015233,0.018013,0.018129,0.022773,0.018857,0.016280,0.014245,0.014873,0.017248,0.014180,0.016575,0.019026,0.014452,0.021477,0.021445,0.024234,0.018253,0.018821,0.020718,0.026947,0.050207,0.064505,0.038204,0.024827,0.032208,0.037579,0.020774,0.023760,0.026037,0.026545,0.017662,0.014250,0.015543,0.014273,0.016685,0.016316,0.010993,0.013898,0.012844,0.014566,0.015209,0.013595,0.015977,0.018440,0.020399,0.019203,0.019221,0.014501,2.299478,1.984368,0.949237,0.326409,0.178500,0.134906,0.122104,0.081132,0.071610,0.067920,0.053151,0.037078,0.027798,0.028298,0.026177,0.021451,0.020855,0.018209,0.017773,0.013966,0.014599,0.013824,0.013234,0.011832,0.012309,0.012598,0.009973,0.008856,0.008502,0.008248,0.009216,0.009203,0.008159,0.009008,0.007805,0.007043,0.006657,0.006815,0.006742,0.007035,0.006403,0.007181,0.007143,0.006442,0.006451,0.006482,0.006377,0.006220,0.006367,0.006517,0.106432,0.111656,0.801086,0.091810,0.374151,0.186393,0.315143,0.194781,0.118534,0.112214,0.109768,0.881285,0.116959,0.137167,0.216895,0.248660,0.170319,0.168277,0.203728,0.109436,0.857261,0.145237,0.121003,0.171478,0.160229,0.173001,0.301461,0.178404,0.326670,0.397329,0.196987,0.557800,0.245588,0.441194,0.267397,0.164852,0.244751,0.363498,0.428447,0.300192,0.260314,0.347935,0.437956,0.260918,0.292536,0.421276,0.273541,0.392850,0.323146,0.210543,0.289076,0.321636,0.274306,0.427035,0.184076,0.383849,0.482027,0.264704,0.653030,0.148266,0.157788,0.157847,0.134584,0.230302,0.429998,0.572322,0.364861,0.213470,0.212875,0.304612,0.283717,0.192916,0.422683,0.307107,0.454697,0.325336,0.182870,0.222748,0.344966,0.295204,0.353872,0.013488,6.549242,1.636456,0.968409,0.591772,0.645504,0.377786
37,2355,0.932117,0.680526,0.920662,58446.672017,97,42,2914.726580,225.453160,0.817398,54.758370,0.578056,4.033794,11.157535,3.663523,73.826527,42.529500,87.263596,221.066017,0.904075,10786180.395585,31.614279,43,96,0.807966,7549.466342,98.478371,42.000000,0.192570,0.009332,0.000232,0.000106,0.000000,0.000006,-0.000000,1,2.500068,0.720265,0.731394,0.186060,2355,58446.672017,2914.726580,225.453160,73.826527,42.529500,221.066017,7549.466342,66.135453,106.643737,6.931334,0.063025,2.001812,0.009671,0.006091,0.009233,0.010582,0.011763,0.010757,0.010751,0.010993,0.013303,0.014100,0.012450,0.014254,0.021136,0.020097,0.028230,0.025163,0.034461,0.035238,0.030562,0.030856,0.035223,0.041453,0.042322,0.050184,0.044599,0.038785,0.036798,0.032207,0.034105,0.031010,0.029363,0.028101,0.031264,0.029035,0.020830,0.018246,0.015852,0.010087,0.011776,0.008148,0.008546,0.007401,0.006741,0.006470,0.006597,0.007561,0.005921,0.006538,0.004817,4.678328,4.949394,2.116288,0.639421,0.266364,0.153558,0.138684,0.091335,0.061751,0.054223,0.046275,0.039299,0.030626,0.025511,0.025857,0.023745,0.019872,0.016452,0.016848,0.015986,0.014244,0.012191,0.011532,0.011852,0.011002,0.009050,0.009421,0.008697,0.008840,0.007482,0.007640,0.007967,0.007743,0.007132,0.006422,0.006612,0.006902,0.006550,0.005903,0.005946,0.006335,0.005872,0.005347,0.005396,0.005747,0.006017,0.005124,0.005424,0.005635,0.005782,0.082793,0.121121,0.808300,0.114148,0.373784,0.079049,0.257878,0.279420,0.146818,0.112352,0.175614,0.791023,0.097781,0.098326,0.227350,0.414067,0.257834,0.148232,0.263004,0.181789,0.806094,0.083836,0.123865,0.292116,0.299486,0.058412,0.217225,0.261981,0.442343,0.302301,0.141123,0.611410,0.156362,0.265302,0.297989,0.258729,0.268906,0.455144,0.448333,0.287937,0.185896,0.334100,0.363303,0.321766,0.234346,0.401371,0.232348,0.383510,0.402454,0.269220,0.411630,0.308040,0.215655,0.304220,0.207239,0.510415,0.331607,0.081579,0.665071,0.147760,0.250335,0.213874,0.085709,0.165174,0.430612,0.702318,0.252454,0.105372,0.132662,0.336510,0.287428,0.075820,0.344046,0.089892,0.644197,0.407387,0.170990,0.115353,0.286143,0.281505,0.298211,0.048189,10.652926,3.045575,2.766015,0.908208,1.019845,0.570979
38,1045,0.934034,0.882409,0.951243,27218.235152,46,37,1177.155173,124.310345,0.517015,36.476504,0.613984,1.052130,2.003234,1.100923,39.708598,33.989617,-51.498262,128.089358,0.873790,6683741.229283,27.526316,38,40,0.887733,5129.255496,46.388339,35.608461,0.163245,0.000634,0.000016,0.000001,0.000000,-0.000000,-0.000000,1,1.962235,0.637318,0.700557,-0.402003,1045,27218.235152,1177.155173,124.310345,39.708598,33.989617,128.089358,5129.255496,61.547237,120.497608,6.388782,0.055049,-0.375477,0.013874,0.011483,0.014561,0.013767,0.017399,0.017060,0.018274,0.020393,0.028490,0.035915,0.034229,0.041787,0.042697,0.022901,0.031927,0.023806,0.026227,0.027974,0.026370,0.027204,0.026710,0.026291,0.024104,0.024912,0.018994,0.017253,0.022326,0.019976,0.021213,0.020353,0.021773,0.023872,0.024907,0.022926,0.018520,0.019108,0.018787,0.011794,0.016139,0.014402,0.014814,0.014642,0.013731,0.012400,0.011239,0.011406,0.009583,0.008698,0.006666,1.862465,3.229642,2.475462,1.000622,0.297007,0.175620,0.141326,0.090526,0.075185,0.056551,0.040515,0.038393,0.038028,0.021608,0.023813,0.022262,0.016199,0.017937,0.014656,0.011078,0.014002,0.011516,0.009913,0.010006,0.009614,0.008605,0.008569,0.008414,0.006891,0.006625,0.007306,0.006476,0.005839,0.006201,0.006320,0.005779,0.005910,0.005320,0.004999,0.005091,0.005403,0.004937,0.004605,0.005332,0.005215,0.004989,0.005034,0.004776,0.004733,0.005009,0.045832,0.043323,0.769397,0.134076,0.537877,0.089076,0.130504,0.187248,0.191659,0.068060,0.113671,0.850280,0.112878,0.158812,0.219846,0.263903,0.240832,0.213374,0.276179,0.151167,0.839980,0.040672,0.161739,0.200058,0.199252,0.108261,0.275764,0.236852,0.262595,0.150828,0.159639,0.809069,0.154731,0.198374,0.154011,0.291725,0.288259,0.354552,0.349802,0.434211,0.291535,0.312441,0.316836,0.269155,0.353348,0.523981,0.159416,0.294597,0.355389,0.297541,0.250985,0.204776,0.194757,0.505520,0.247384,0.350232,0.198668,0.065863,0.856463,0.109444,0.109889,0.076900,0.093987,0.330848,0.448249,0.578921,0.442788,0.162014,0.161843,0.262400,0.146592,0.124953,0.544225,0.107550,0.403040,0.424017,0.155391,0.115355,0.199142,0.136050,0.504378,0.063693,8.158367,1.819595,1.903979,1.046375,0.970497,0.688158
39,1625,0.725490,0.568015,0.834559,23286.318952,59,52,2247.964759,168.929518,0.724355,45.486418,0.529661,3.355455,3.384051,2.258590,61.317187,42.273755,-41.646866,251.557395,0.836707,12660838.399921,18.270210,51,57,0.722876,5270.532143,61.130728,48.908965,0.213210,0.005750,0.000447,0.000140,-0.000000,-0.000010,0.000000,1,2.119222,0.636051,0.637932,-0.084769,1625,23286.318952,2247.964759,168.929518,61.317187,42.273755,251.557395,5270.532143,72.441218,97.091692,6.863538,0.074677,2.627293,0.011603,0.009541,0.014439,0.016750,0.021058,0.022018,0.019819,0.015745,0.014404,0.014366,0.012455,0.013289,0.016364,0.012368,0.018773,0.021208,0.025443,0.025929,0.023642,0.025599,0.023649,0.023201,0.027683,0.028109,0.020201,0.017135,0.021407,0.021065,0.024059,0.021957,0.024330,0.028188,0.029153,0.026375,0.025850,0.032836,0.041721,0.025151,0.030921,0.028010,0.028191,0.023312,0.018162,0.015654,0.012356,0.010925,0.009194,0.009764,0.008233,2.242452,2.509946,1.280792,0.561856,0.206169,0.139246,0.137699,0.105351,0.074473,0.054688,0.051533,0.042167,0.036095,0.029863,0.027948,0.023637,0.020645,0.017600,0.018548,0.016919,0.012898,0.008982,0.010085,0.011336,0.009547,0.007966,0.008383,0.009102,0.008284,0.006334,0.005545,0.006520,0.007013,0.005502,0.005109,0.005697,0.006379,0.005373,0.004506,0.004557,0.004603,0.004936,0.005146,0.005162,0.004500,0.004222,0.003956,0.004189,0.004491,0.004596,0.081829,0.077708,0.753883,0.088766,0.486251,0.090218,0.129302,0.360302,0.141173,0.069856,0.089507,0.813028,0.148481,0.162693,0.174881,0.304818,0.375392,0.114721,0.248861,0.111779,0.833712,0.151686,0.171158,0.163913,0.268002,0.119860,0.255213,0.283965,0.246281,0.143535,0.098929,0.722056,0.140172,0.176298,0.403627,0.305466,0.255692,0.216875,0.278249,0.462547,0.375040,0.318594,0.284615,0.448165,0.268695,0.452605,0.096326,0.247268,0.492684,0.415000,0.279096,0.221175,0.181041,0.387524,0.229763,0.403936,0.385763,0.120660,0.736778,0.099983,0.105710,0.174325,0.162076,0.237316,0.400006,0.615657,0.446760,0.221967,0.220128,0.160382,0.227201,0.173144,0.509041,0.084032,0.342523,0.465280,0.264906,0.223129,0.175860,0.160252,0.472690,0.025679,6.459758,1.498303,1.008522,0.673110,0.671535,0.561404
40,2050,0.871031,0.850024,0.880801,77429.525136,79,46,2673.911391,201.822782,0.670038,51.089540,0.564117,5.465592,7.090635,4.728096,62.071223,46.077147,80.128660,230.237590,0.886527,11116407.263289,42.645833,48,81,0.766667,12255.868185,83.382270,46.000000,0.182104,0.002778,0.000778,0.000319,0.000000,0.000017,-0.000000,1,2.152703,0.693689,0.720240,0.067555,2050,77429.525136,2673.911391,201.822782,62.071223,46.077147,230.237590,12255.868185,70.005289,89.774634,6.759217,0.070085,4.134498,0.011352,0.018021,0.021567,0.018354,0.018365,0.014595,0.013120,0.010998,0.011387,0.010845,0.009396,0.013751,0.018079,0.014417,0.019768,0.023203,0.030097,0.027442,0.023994,0.027725,0.031369,0.033011,0.035107,0.036258,0.028688,0.027814,0.036502,0.031422,0.033317,0.028871,0.031282,0.025196,0.022054,0.019337,0.014926,0.015170,0.020994,0.012703,0.016720,0.013225,0.015553,0.014631,0.013712,0.013565,0.015366,0.018913,0.017726,0.018942,0.012501,3.669074,4.430612,1.797086,0.598935,0.268965,0.130992,0.107617,0.090053,0.079448,0.056493,0.046659,0.038521,0.035874,0.032609,0.028550,0.027052,0.021751,0.018947,0.017078,0.016058,0.013463,0.012621,0.012083,0.012303,0.012140,0.010913,0.010434,0.009033,0.009125,0.008995,0.007984,0.007611,0.008295,0.007850,0.007438,0.007344,0.007581,0.007948,0.006807,0.006457,0.005711,0.006022,0.005757,0.005858,0.005544,0.005448,0.005258,0.005774,0.006283,0.005833,0.100724,0.067931,0.766421,0.130862,0.441372,0.062963,0.226910,0.309424,0.186304,0.108166,0.087104,0.795873,0.116712,0.145526,0.188660,0.400085,0.297139,0.168953,0.274419,0.108580,0.835551,0.094722,0.174541,0.211009,0.293747,0.078190,0.195948,0.479852,0.161624,0.120060,0.216760,0.676409,0.133312,0.115913,0.245162,0.365208,0.467488,0.162923,0.276186,0.400767,0.367430,0.350035,0.197927,0.300546,0.361916,0.437882,0.168141,0.319255,0.349791,0.419553,0.387810,0.256983,0.175510,0.363928,0.440770,0.369851,0.255363,0.141776,0.712761,0.149750,0.121826,0.106911,0.163998,0.427257,0.362435,0.561896,0.427078,0.219640,0.196703,0.189681,0.173313,0.187131,0.420579,0.158356,0.481855,0.430815,0.244332,0.200712,0.253471,0.175320,0.430442,0.038672,8.903846,1.499681,1.297322,0.865066,0.876585,0.526492
41,2385,0.885260,0.472781,0.907035,48924.750721,120,37,2905.090627,254.181254,0.931053,55.106046,0.537162,3.037893,17.744278,2.859835,93.282369,34.037200,-85.491030,271.302561,0.882281,13811527.589240,26.136386,36,120,0.820973,7688.849688,120.066497,35.632401,0.258281,0.039040,0.000261,0.000224,0.000000,0.000041,0.000000,1,2.508939,0.792138,0.722690,0.451501,2385,48924.750721,2905.090627,254.181254,93.282369,34.037200,271.302561,7688.849688,60.247694,103.600000,6.528333,0.052870,1.540372,0.012722,0.003938,0.004596,0.004301,0.004647,0.004126,0.004180,0.004449,0.004894,0.005301,0.004619,0.005772,0.007634,0.006417,0.010672,0.013112,0.022600,0.035258,0.045363,0.053114,0.061688,0.062818,0.066500,0.088232,0.086956,0.080002,0.071405,0.039391,0.027437,0.023275,0.020688,0.020873,0.019909,0.012609,0.007411,0.005971,0.006456,0.004906,0.006011,0.005167,0.005527,0.004921,0.004179,0.003650,0.003621,0.004091,0.004148,0.003754,0.003412,3.396047,3.417765,1.888843,0.807005,0.207562,0.156761,0.143780,0.092953,0.069516,0.055959,0.052220,0.043494,0.034076,0.029082,0.029358,0.024875,0.022237,0.019383,0.016866,0.017440,0.016872,0.013110,0.012170,0.011358,0.010780,0.010122,0.008610,0.007270,0.008001,0.007555,0.006017,0.006141,0.006685,0.005858,0.005019,0.004957,0.005541,0.005605,0.004536,0.004358,0.005063,0.005276,0.004607,0.004588,0.005072,0.005014,0.004693,0.004772,0.004888,0.005154,0.051443,0.070741,0.870631,0.110571,0.319253,0.057159,0.194327,0.261019,0.105071,0.038690,0.111521,0.835345,0.094303,0.047265,0.090791,0.437998,0.262468,0.090339,0.149649,0.133658,0.857086,0.082556,0.061878,0.142176,0.392779,0.095296,0.175864,0.142037,0.320389,0.439520,0.164911,0.429968,0.105839,0.487572,0.438417,0.175473,0.109260,0.305232,0.492441,0.272747,0.089064,0.138556,0.547231,0.478768,0.148978,0.207312,0.171723,0.486902,0.400716,0.106780,0.221455,0.526132,0.306815,0.313832,0.147793,0.460599,0.502674,0.123756,0.475712,0.117571,0.439766,0.232105,0.103038,0.135030,0.409095,0.706175,0.281122,0.099815,0.102390,0.318711,0.324291,0.097497,0.316011,0.081424,0.646173,0.445679,0.103561,0.096368,0.182197,0.316811,0.351793,0.032403,8.790923,6.204650,5.840982,0.941388,0.936892,0.552778
42,1233,0.681560,0.715678,0.759545,32229.860833,60,53,2423.168730,174.337460,0.399148,39.622019,0.387736,2.647659,2.634359,2.318590,47.449415,43.505729,15.288352,291.764502,0.764810,13515736.055953,20.516667,60,54,0.508838,7655.134840,60.669211,52.605132,0.209896,0.000330,0.000084,0.000229,0.000000,-0.000003,0.000000,1,2.051478,0.747637,0.783614,-0.154800,1233,32229.860833,2423.168730,174.337460,47.449415,43.505729,291.764502,7655.134840,68.397309,62.248986,6.379967,0.067116,6.461405,0.018871,0.020452,0.029822,0.028947,0.031407,0.029225,0.029665,0.025590,0.024489,0.023986,0.023775,0.023503,0.021853,0.015821,0.018074,0.014845,0.018581,0.022052,0.022073,0.022901,0.024104,0.026098,0.032974,0.036032,0.028029,0.023610,0.024687,0.022215,0.024685,0.020889,0.017121,0.015657,0.017302,0.012640,0.010848,0.011554,0.012840,0.010425,0.012412,0.009895,0.012653,0.016732,0.018266,0.017797,0.019924,0.021658,0.018424,0.019750,0.013716,1.321713,1.817271,0.995249,0.174004,0.125346,0.129421,0.081293,0.074102,0.069273,0.049011,0.047174,0.045400,0.029585,0.025096,0.022728,0.015889,0.018441,0.019859,0.019752,0.018469,0.018897,0.014772,0.014215,0.012033,0.011860,0.012406,0.012844,0.012438,0.010615,0.010463,0.010040,0.010795,0.010561,0.010935,0.011143,0.010960,0.010579,0.009562,0.008831,0.008464,0.008708,0.008428,0.009535,0.009800,0.010303,0.009797,0.009120,0.009496,0.008832,0.009667,0.067734,0.055824,0.746523,0.092129,0.490678,0.055155,0.185102,0.306857,0.232980,0.065623,0.083774,0.785380,0.086277,0.130036,0.299938,0.348689,0.294432,0.221952,0.242336,0.112014,0.799097,0.082341,0.136212,0.329014,0.256492,0.067255,0.293723,0.329635,0.223276,0.074505,0.154082,0.721014,0.097189,0.164057,0.280369,0.421149,0.288216,0.228982,0.131393,0.409610,0.417919,0.376082,0.242214,0.362345,0.416410,0.422340,0.133250,0.167493,0.394400,0.461709,0.409150,0.205114,0.214895,0.389147,0.296503,0.521673,0.211422,0.137466,0.717162,0.110930,0.112440,0.105362,0.161168,0.271154,0.495375,0.482219,0.496847,0.314616,0.086343,0.120998,0.219859,0.179636,0.404339,0.093459,0.429569,0.516237,0.366468,0.069192,0.128232,0.233376,0.408349,0.014484,4.226011,1.136190,0.994977,0.875713,0.597528,0.379938
43,2031,0.929348,0.858202,0.937253,75814.484713,57,52,2250.720987,171.441975,0.608646,50.852232,0.685223,1.922226,3.354634,1.540958,57.470298,45.599360,50.050822,184.545202,0.907459,9115160.560834,41.306122,49,59,0.902378,9637.436022,65.512663,47.914880,0.165543,0.001416,0.000052,0.000003,0.000000,0.000000,0.000000,1,1.993773,0.632335,0.690792,-0.358849,2031,75814.484713,2250.720987,171.441975,57.470298,45.599360,184.545202,9637.436022,70.710874,101.259478,7.009112,0.071403,2.525475,0.009440,0.015841,0.019096,0.017264,0.016275,0.014436,0.016418,0.014878,0.013782,0.012171,0.011645,0.016366,0.021487,0.012165,0.019647,0.019874,0.020211,0.019361,0.018479,0.019935,0.021571,0.030661,0.035553,0.046632,0.032929,0.025458,0.029361,0.024122,0.023961,0.020896,0.020821,0.018149,0.021262,0.025280,0.025804,0.031342,0.034984,0.020230,0.024149,0.020030,0.018849,0.017248,0.014241,0.016022,0.017686,0.020031,0.016394,0.015624,0.011380,4.718537,5.487962,2.096997,0.506258,0.259460,0.167217,0.142220,0.082244,0.070264,0.057216,0.056924,0.035638,0.032002,0.028457,0.028195,0.020594,0.016933,0.017025,0.016089,0.014202,0.011590,0.012354,0.011438,0.009520,0.009588,0.009468,0.008916,0.007235,0.007189,0.007705,0.007769,0.006451,0.006272,0.007363,0.006594,0.005741,0.005567,0.006594,0.005614,0.004766,0.005060,0.005548,0.005134,0.004367,0.005058,0.005316,0.004796,0.004231,0.004788,0.004987,0.122502,0.086978,0.723667,0.123750,0.497154,0.108440,0.275947,0.233255,0.221229,0.130643,0.134995,0.772879,0.108872,0.139739,0.281618,0.364026,0.271606,0.224482,0.317172,0.144391,0.810642,0.097965,0.153305,0.274499,0.198229,0.123548,0.241667,0.335028,0.415331,0.144411,0.119518,0.713162,0.152499,0.166905,0.187753,0.291806,0.342528,0.441464,0.230743,0.383050,0.343137,0.396366,0.264294,0.234677,0.296714,0.479108,0.103739,0.194107,0.395841,0.376337,0.404463,0.215635,0.150196,0.437088,0.232627,0.559803,0.182933,0.104930,0.736388,0.121331,0.118705,0.104550,0.077584,0.254591,0.633138,0.458512,0.387171,0.244949,0.174950,0.228432,0.157223,0.081701,0.508876,0.119174,0.394020,0.419743,0.249927,0.165716,0.228710,0.151432,0.479832,0.059635,11.005434,2.176979,1.745182,0.801653,0.928997,0.700104
44,5119,0.880422,0.836655,0.838609,303219.454341,132,77,6924.216230,322.432460,0.628128,80.732356,0.503640,4.972537,7.554214,4.301757,94.404349,73.456943,-85.571232,408.469083,0.917228,20050565.738936,64.784810,79,132,0.739289,32342.090784,132.185450,74.458553,0.174659,0.001842,0.000072,0.000006,0.000000,0.000000,-0.000000,1,2.152911,0.661054,0.693152,-0.030944,5119,303219.454341,6924.216230,322.432460,94.404349,73.456943,408.469083,32342.090784,64.771028,80.386404,7.031425,0.060608,3.824553,0.009354,0.005360,0.007425,0.011015,0.019057,0.020253,0.026217,0.032030,0.029466,0.023535,0.022108,0.024518,0.024798,0.021955,0.029901,0.021655,0.024341,0.028577,0.021694,0.018124,0.020039,0.021885,0.025269,0.027494,0.022898,0.028943,0.045176,0.057516,0.075867,0.042583,0.018695,0.023168,0.024942,0.019414,0.015350,0.014693,0.015005,0.010289,0.010274,0.008986,0.008791,0.008605,0.006581,0.006092,0.006727,0.006536,0.005434,0.005372,0.005345,9.572860,3.778588,1.003921,0.241619,0.207926,0.154728,0.133229,0.079776,0.069072,0.057654,0.043080,0.029609,0.033016,0.029677,0.022672,0.019754,0.021883,0.020044,0.016523,0.014880,0.014054,0.012522,0.009882,0.009668,0.011440,0.010543,0.010356,0.009381,0.008943,0.007922,0.007174,0.007632,0.007978,0.006807,0.006588,0.006658,0.006487,0.006508,0.006612,0.006768,0.006249,0.005472,0.005489,0.005512,0.005611,0.005318,0.005431,0.005666,0.005241,0.005196,0.080841,0.136512,0.726059,0.091577,0.389728,0.097112,0.341543,0.349532,0.197829,0.081759,0.138440,0.679047,0.105909,0.075956,0.122972,0.607748,0.285340,0.173667,0.223554,0.118572,0.710698,0.195458,0.131120,0.166750,0.528723,0.105843,0.238579,0.147646,0.379257,0.366320,0.160357,0.553460,0.125995,0.243737,0.324485,0.433091,0.191637,0.390167,0.402704,0.328554,0.336392,0.172659,0.320190,0.299572,0.453531,0.343659,0.183491,0.261123,0.488397,0.411979,0.227676,0.334172,0.154753,0.429336,0.134191,0.444008,0.478091,0.183894,0.598991,0.106748,0.130776,0.216269,0.297322,0.151613,0.490949,0.599701,0.354851,0.301692,0.120490,0.151281,0.205666,0.282314,0.402386,0.277923,0.398107,0.454133,0.386562,0.147602,0.166592,0.146924,0.419000,0.030681,12.532160,1.756076,1.519187,0.865103,0.789368,0.490794
45,2761,0.531329,0.539297,0.558131,60322.745875,161,49,5065.623346,355.246693,0.956633,59.290930,0.349981,17.220391,28.506815,16.561749,144.727078,42.158513,87.587985,381.900541,0.855550,18597411.288551,27.834679,49,161,0.545046,9034.705494,162.115448,49.000000,0.514194,0.188145,0.285182,0.256150,0.069230,0.110856,-0.000471,1,2.490402,1.013279,0.897866,0.544353,2761,60322.745875,5065.623346,355.246693,144.727078,42.158513,381.900541,9034.705494,68.465129,118.198479,6.950395,0.067240,-0.113815,0.009677,0.009204,0.010300,0.009824,0.009945,0.011152,0.011437,0.009689,0.009232,0.008107,0.006323,0.007658,0.008715,0.006447,0.008676,0.008654,0.009762,0.010341,0.014040,0.022968,0.032730,0.035956,0.043295,0.107817,0.134538,0.057353,0.049963,0.036900,0.026482,0.025689,0.022979,0.018805,0.018923,0.020849,0.014792,0.015079,0.014214,0.007771,0.012088,0.010230,0.011550,0.011733,0.011423,0.011553,0.011158,0.012676,0.012030,0.011044,0.007904,3.202143,2.930722,1.276451,0.474397,0.224735,0.147542,0.139742,0.101380,0.069918,0.054959,0.049392,0.044041,0.030737,0.026465,0.027588,0.024261,0.022065,0.020782,0.020550,0.017651,0.016741,0.014891,0.012877,0.011752,0.010605,0.009742,0.009330,0.008371,0.008640,0.008804,0.008625,0.007504,0.007507,0.007502,0.007262,0.006885,0.006325,0.006359,0.006084,0.006142,0.005572,0.006057,0.006127,0.005975,0.005727,0.005449,0.005794,0.005670,0.005260,0.005197,0.060408,0.066799,0.897627,0.076349,0.347969,0.087995,0.186551,0.119672,0.048747,0.058069,0.071649,0.868081,0.085164,0.066976,0.116269,0.371135,0.238037,0.135164,0.159305,0.105322,0.834607,0.091023,0.062179,0.187171,0.353779,0.194119,0.238607,0.107261,0.228128,0.369909,0.162498,0.727022,0.162691,0.387708,0.238095,0.105717,0.289264,0.310343,0.434578,0.203162,0.143323,0.242413,0.455865,0.405370,0.372069,0.403062,0.229600,0.280089,0.256873,0.211143,0.370602,0.369086,0.297079,0.483717,0.126291,0.251028,0.408723,0.226327,0.778609,0.151333,0.174136,0.160761,0.132110,0.248546,0.493724,0.724956,0.176496,0.116861,0.152775,0.213236,0.143371,0.186348,0.356718,0.359733,0.626760,0.240141,0.188808,0.174988,0.203170,0.167024,0.396739,0.018931,7.229631,1.721244,1.655410,0.961752,0.930207,0.349981
