roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
45,2662,0.942900,0.937265,0.931630,105858.713356,61,59,2910.425461,192.850922,0.317351,58.218242,0.739650,1.668246,2.031060,1.823391,60.050094,56.946000,88.465794,208.994949,0.920297,10296100.738054,45.118644,59,61,0.914643,12768.681877,65.946017,58.438354,0.160741,0.000073,0.000014,0.000000,-0.000000,0.000000,-0.000000,1,1.916360,0.630777,0.700887,-0.456618,2662,105858.713356,2910.425461,192.850922,60.050094,56.946000,208.994949,12768.681877,69.534261,110.993238,7.028807,0.069210,1.717206,0.008837,0.013017,0.015600,0.015869,0.022390,0.022788,0.023701,0.023438,0.026579,0.028348,0.023966,0.023192,0.023515,0.015952,0.017037,0.012649,0.016192,0.015468,0.014559,0.017255,0.021751,0.035162,0.041647,0.041064,0.028191,0.028884,0.034364,0.025231,0.022211,0.019091,0.017388,0.017623,0.021687,0.022168,0.021162,0.023643,0.024228,0.014510,0.015936,0.012282,0.013339,0.013313,0.013323,0.015796,0.020272,0.023869,0.016613,0.012946,0.010793,6.704632,6.064770,1.772956,0.504314,0.225411,0.180616,0.127967,0.075910,0.073927,0.056058,0.049374,0.035696,0.035701,0.027180,0.026619,0.020749,0.019922,0.017402,0.015575,0.013960,0.012507,0.011587,0.011612,0.009648,0.009740,0.009095,0.009122,0.007199,0.008147,0.007752,0.007054,0.006875,0.006422,0.006198,0.006061,0.006185,0.006040,0.005864,0.005693,0.005725,0.005341,0.004965,0.005018,0.005186,0.005039,0.004922,0.005160,0.004740,0.004964,0.004727,0.076621,0.105334,0.753737,0.113582,0.459117,0.126316,0.273111,0.265590,0.173613,0.085740,0.157890,0.746593,0.100643,0.147178,0.228991,0.423745,0.333031,0.188733,0.274768,0.168723,0.765796,0.087133,0.147073,0.240394,0.314868,0.211518,0.280530,0.272461,0.222938,0.318017,0.218075,0.593939,0.194658,0.327695,0.329754,0.347266,0.250223,0.286592,0.446694,0.314628,0.238568,0.312884,0.369902,0.401213,0.322670,0.371014,0.257467,0.393377,0.321831,0.337995,0.349590,0.269427,0.319406,0.355912,0.331222,0.460897,0.231661,0.212135,0.653741,0.144823,0.232829,0.180134,0.210207,0.286891,0.420961,0.517448,0.453735,0.162324,0.202670,0.283087,0.276382,0.207141,0.370605,0.167406,0.503300,0.473220,0.264072,0.207907,0.219756,0.255220,0.361922,0.060945,12.737150,1.113892,1.217483,1.092999,0.922754,0.739650
46,2221,0.790729,0.331233,0.818182,34476.899420,113,45,3420.561209,250.122417,0.957109,53.177674,0.436775,3.560189,13.777892,2.783607,103.797230,30.072853,84.121395,313.285317,0.853526,15935864.873603,19.787601,47,114,0.649309,7316.464881,113.441558,43.334018,0.328483,0.077066,0.001115,0.000332,0.000000,0.000072,-0.000000,1,2.533969,0.775616,0.707373,0.472463,2221,34476.899420,3420.561209,250.122417,103.797230,30.072853,313.285317,7316.464881,61.633833,102.681675,6.841218,0.055195,0.871778,0.010285,0.009431,0.011954,0.010047,0.009370,0.006877,0.006112,0.007716,0.011560,0.013140,0.011391,0.014063,0.014215,0.012475,0.018333,0.018950,0.028628,0.040596,0.043696,0.032905,0.036069,0.046120,0.035246,0.044718,0.055041,0.040668,0.050525,0.051021,0.039063,0.017864,0.019677,0.021220,0.023544,0.021547,0.018433,0.018524,0.016762,0.009798,0.011108,0.009465,0.009533,0.008901,0.008228,0.009189,0.011651,0.013954,0.012469,0.010638,0.007564,2.361985,2.457068,1.579281,0.745533,0.217722,0.141528,0.120474,0.098399,0.074940,0.061071,0.056307,0.040806,0.034181,0.026598,0.028109,0.022938,0.017543,0.017291,0.014402,0.013912,0.013018,0.009925,0.010563,0.010928,0.009729,0.009330,0.009417,0.009025,0.008400,0.008508,0.009581,0.007992,0.006889,0.006898,0.007578,0.007034,0.006609,0.007150,0.006304,0.005823,0.006487,0.005798,0.005405,0.005934,0.005813,0.006078,0.005712,0.005968,0.005837,0.005895,0.056598,0.073839,0.828721,0.063610,0.274518,0.051835,0.317002,0.344521,0.057337,0.034313,0.088060,0.784560,0.040909,0.042338,0.075200,0.552578,0.243380,0.042848,0.177976,0.101000,0.845956,0.071742,0.084243,0.108982,0.432662,0.080733,0.156989,0.139403,0.478994,0.381462,0.089815,0.431591,0.095329,0.374807,0.500048,0.107999,0.075459,0.350061,0.492999,0.144454,0.079277,0.150237,0.682996,0.321924,0.094190,0.223998,0.146791,0.486406,0.227462,0.133074,0.189146,0.713029,0.157707,0.230606,0.137642,0.723367,0.281225,0.107889,0.551746,0.100798,0.124770,0.167088,0.094845,0.093350,0.555517,0.695186,0.258168,0.090176,0.143342,0.236431,0.194063,0.102524,0.266293,0.143944,0.741771,0.307589,0.111836,0.136030,0.373400,0.167113,0.255276,0.022629,7.089384,4.949654,3.869989,0.781871,0.798385,0.414707
47,13812,0.936501,0.898431,0.942749,1290875.708971,167,135,16754.235474,486.470949,0.483592,132.612159,0.612641,4.826988,7.161796,4.135773,143.791294,125.859557,76.078601,614.334091,0.956251,27564691.587650,104.272727,133,166,0.824389,77178.633307,179.847157,131.997382,0.165227,0.000479,0.000029,0.000007,0.000000,0.000000,0.000000,1,2.004072,0.656413,0.709756,-0.243338,13812,1290875.708971,16754.235474,486.470949,143.791294,125.859557,614.334091,77178.633307,59.228911,47.362583,6.380778,0.051188,6.101767,0.019444,0.011354,0.013656,0.013447,0.016325,0.016778,0.021138,0.023631,0.027971,0.027832,0.024216,0.021733,0.019849,0.012921,0.019028,0.013868,0.015085,0.021803,0.017333,0.019271,0.018386,0.018607,0.016510,0.019559,0.022105,0.026466,0.049070,0.050189,0.043640,0.032232,0.021673,0.019233,0.023984,0.032740,0.022976,0.021594,0.020546,0.014044,0.019827,0.018125,0.017789,0.019418,0.019181,0.016167,0.012220,0.012033,0.010357,0.013999,0.010089,25.600913,2.825094,0.719815,0.292641,0.257873,0.145666,0.101975,0.085565,0.074695,0.062172,0.046953,0.043998,0.038486,0.030633,0.026850,0.024193,0.023583,0.017933,0.016805,0.015646,0.014960,0.012718,0.012272,0.011780,0.010905,0.010622,0.009703,0.008400,0.007938,0.008337,0.007534,0.006677,0.006551,0.006905,0.006625,0.006155,0.006439,0.006157,0.005771,0.005984,0.005935,0.005358,0.005962,0.005733,0.005342,0.005125,0.005111,0.005190,0.005111,0.005068,0.078845,0.094710,0.589100,0.098422,0.455681,0.137488,0.274944,0.375195,0.430318,0.052448,0.090131,0.610519,0.083734,0.084132,0.170506,0.668497,0.335286,0.118007,0.259019,0.093091,0.626230,0.107095,0.271924,0.307380,0.535284,0.092936,0.238785,0.329152,0.251620,0.164354,0.108179,0.596287,0.105056,0.157527,0.211407,0.594582,0.159981,0.362973,0.426830,0.377881,0.342257,0.357864,0.371150,0.311622,0.193934,0.361227,0.114365,0.200966,0.465698,0.523725,0.407422,0.172613,0.111117,0.341686,0.273024,0.680444,0.321431,0.095404,0.518158,0.105116,0.143320,0.137938,0.175865,0.074052,0.617007,0.636707,0.335607,0.169475,0.132878,0.144457,0.153358,0.070888,0.319789,0.238945,0.507180,0.555791,0.284514,0.187664,0.197891,0.160260,0.305768,0.036597,22.482881,1.731670,1.483699,0.856802,0.791867,0.623426
48,1347,0.720414,0.781065,0.862426,39354.338472,60,46,1853.129185,160.258370,0.430115,41.413206,0.488043,4.301571,2.295045,2.407042,46.789654,42.240482,-43.546396,199.030483,0.852933,9441205.140765,29.391304,46,55,0.726879,8392.094993,60.825645,45.900862,0.184233,0.000353,0.001893,0.000010,0.000000,-0.000000,0.000000,1,2.021887,0.674091,0.724809,-0.248358,1347,39354.338472,1853.129185,160.258370,46.789654,42.240482,199.030483,8392.094993,65.914994,97.392725,6.751319,0.062632,1.138468,0.011567,0.007912,0.009278,0.010437,0.013762,0.013002,0.014317,0.016486,0.020889,0.023698,0.023958,0.042478,0.058865,0.029725,0.041111,0.029369,0.034143,0.026488,0.019606,0.018187,0.017647,0.019557,0.021858,0.027037,0.025608,0.035510,0.047783,0.048279,0.053898,0.033106,0.018107,0.014902,0.011886,0.012010,0.012896,0.015728,0.015310,0.010772,0.013530,0.010704,0.012125,0.011283,0.008309,0.008031,0.008911,0.008931,0.007629,0.008048,0.006890,2.172216,3.124078,1.716999,0.537794,0.260389,0.150578,0.099787,0.090477,0.077712,0.050999,0.044975,0.039631,0.032751,0.028501,0.022727,0.023287,0.024791,0.021923,0.016199,0.015231,0.014666,0.011096,0.010551,0.010250,0.010071,0.011371,0.010784,0.009296,0.010175,0.008752,0.008607,0.007858,0.007924,0.007319,0.007658,0.007457,0.006892,0.007213,0.006782,0.006217,0.005755,0.005641,0.006273,0.006811,0.006674,0.006276,0.006305,0.005779,0.006181,0.006339,0.050634,0.042374,0.736377,0.087252,0.535558,0.047088,0.112880,0.351711,0.142452,0.159390,0.076720,0.790616,0.067896,0.195678,0.300174,0.242426,0.365743,0.134508,0.360355,0.110298,0.790248,0.051521,0.116674,0.340594,0.203313,0.075263,0.232838,0.114427,0.334111,0.194046,0.145798,0.775235,0.089538,0.118953,0.353228,0.261605,0.291214,0.396917,0.300514,0.335641,0.355216,0.398496,0.154323,0.380827,0.317590,0.582804,0.166546,0.202936,0.327342,0.260288,0.432357,0.126928,0.112032,0.448241,0.124704,0.513844,0.262669,0.139907,0.755414,0.127284,0.132489,0.093729,0.136577,0.155080,0.609117,0.511106,0.400141,0.187043,0.184522,0.161985,0.189186,0.229170,0.463421,0.199987,0.371860,0.440912,0.209007,0.154313,0.123595,0.195551,0.539951,0.034004,6.767808,0.953471,0.533537,0.559573,0.805195,0.534387
49,2374,0.970935,0.918703,0.972620,92006.645948,60,52,2453.842095,174.684190,0.450857,54.978820,0.760897,1.079822,2.055894,0.557529,58.248277,51.992181,72.429996,183.681241,0.921090,9165844.991357,43.962963,54,60,0.967462,10717.369376,60.298485,52.000000,0.160422,0.000329,0.000001,0.000000,-0.000000,-0.000000,0.000000,1,1.955826,0.627477,0.694994,-0.484892,2374,92006.645948,2453.842095,174.684190,58.248277,51.992181,183.681241,10717.369376,62.123064,92.605307,6.708719,0.056025,2.908205,0.011797,0.012711,0.018422,0.019870,0.021127,0.019127,0.020458,0.021056,0.023677,0.025140,0.020941,0.020750,0.020485,0.015055,0.020097,0.014636,0.016997,0.018524,0.019075,0.024295,0.029222,0.039032,0.038261,0.038598,0.026631,0.024683,0.032457,0.030147,0.024694,0.018382,0.015771,0.015344,0.018280,0.020709,0.018446,0.021602,0.022103,0.015959,0.025349,0.020895,0.019939,0.018047,0.014367,0.013860,0.014219,0.015170,0.013059,0.012557,0.009772,6.204360,6.141265,1.918741,0.488481,0.280268,0.203106,0.112545,0.086502,0.077121,0.053668,0.044944,0.038932,0.032775,0.026624,0.023826,0.021700,0.017949,0.017080,0.014858,0.014195,0.012112,0.011001,0.010768,0.009132,0.009092,0.009142,0.008174,0.007401,0.007162,0.007353,0.006339,0.006717,0.005846,0.005698,0.005459,0.005094,0.005436,0.004986,0.005201,0.004944,0.004933,0.004638,0.004942,0.004841,0.004373,0.004593,0.004632,0.004276,0.004187,0.004569,0.060095,0.114312,0.731101,0.100059,0.447716,0.083229,0.272945,0.351390,0.182892,0.065944,0.144157,0.741929,0.086329,0.117126,0.292859,0.401513,0.366153,0.148973,0.285294,0.142215,0.765537,0.067907,0.151283,0.348197,0.255691,0.112773,0.292401,0.294279,0.317858,0.312575,0.131942,0.635504,0.132166,0.279319,0.348139,0.276948,0.239707,0.359131,0.387838,0.309453,0.286014,0.394493,0.362201,0.382917,0.228344,0.397672,0.208564,0.255602,0.339585,0.367638,0.448338,0.256450,0.204804,0.416929,0.298101,0.494338,0.308375,0.114885,0.695118,0.117672,0.214305,0.093565,0.082179,0.236305,0.493069,0.619804,0.367778,0.221926,0.118723,0.268140,0.183525,0.112679,0.386254,0.162690,0.518877,0.411486,0.261496,0.119415,0.193339,0.210276,0.470689,0.070364,12.924564,3.687512,1.903920,0.516315,0.951018,0.732716
50,2112,0.721063,0.462998,0.740038,29826.461178,78,97,4541.122202,265.244403,0.892106,51.856359,0.279144,4.926194,7.518627,4.095471,89.686544,40.522639,8.076312,420.274170,0.790983,19845452.584172,18.006127,77,98,0.465083,7326.678785,98.004426,72.419941,0.286493,0.035854,0.002228,0.000465,0.000000,0.000070,0.000000,1,2.104715,0.811232,0.777364,0.158183,2112,29826.461178,4541.122202,265.244403,89.686544,40.522639,420.274170,7326.678785,70.775942,109.106061,6.769000,0.071526,1.216677,0.010918,0.007762,0.010353,0.010187,0.017585,0.022012,0.022915,0.020219,0.022515,0.021744,0.017892,0.021980,0.024763,0.017451,0.026148,0.029066,0.034319,0.028788,0.024319,0.024967,0.028413,0.031140,0.027144,0.026652,0.021471,0.019012,0.020321,0.020572,0.027236,0.028090,0.024093,0.021259,0.020303,0.021506,0.023358,0.025108,0.027347,0.020720,0.022501,0.022660,0.025782,0.020480,0.013460,0.012593,0.013016,0.010646,0.007563,0.006680,0.005885,2.262954,2.051162,0.711004,0.187045,0.152212,0.114348,0.113221,0.094523,0.077321,0.055448,0.035843,0.034361,0.036518,0.028782,0.024222,0.022572,0.020926,0.018082,0.020254,0.017346,0.013615,0.014602,0.015445,0.013657,0.013278,0.012431,0.012566,0.009945,0.009688,0.010340,0.008855,0.007721,0.008482,0.008438,0.008124,0.007898,0.007881,0.007941,0.007636,0.007924,0.007924,0.007095,0.007037,0.007166,0.006338,0.006971,0.007717,0.007517,0.006324,0.006992,0.103064,0.061261,0.571377,0.158786,0.690917,0.115494,0.078570,0.175345,0.326060,0.209236,0.076704,0.648581,0.167631,0.345986,0.380882,0.129896,0.180496,0.432837,0.439701,0.106098,0.639429,0.089345,0.244770,0.331818,0.122339,0.078112,0.432978,0.269131,0.213531,0.104709,0.156697,0.825274,0.135684,0.102583,0.153821,0.335831,0.345876,0.250496,0.181091,0.296864,0.532510,0.341080,0.208388,0.197454,0.463013,0.520903,0.137480,0.178850,0.230857,0.454134,0.311970,0.205688,0.138037,0.509462,0.277387,0.351555,0.196111,0.106634,0.815073,0.139366,0.178471,0.130451,0.130378,0.368378,0.434353,0.414802,0.373710,0.378287,0.209051,0.281818,0.239921,0.200317,0.501157,0.186385,0.335567,0.344218,0.364532,0.159695,0.231876,0.209722,0.476313,0.011957,5.025291,1.835839,1.526255,0.831366,0.631122,0.279353
51,3367,0.938297,0.707209,0.936221,186547.902670,106,60,4009.658939,254.317877,0.793738,65.475167,0.529403,2.944409,10.739687,2.753641,84.945468,51.668878,-68.954035,269.143182,0.921799,12639298.173389,63.603774,53,110,0.839722,25321.400378,110.438498,53.472160,0.183444,0.007117,0.000073,0.000013,0.000000,0.000000,-0.000000,1,2.386957,0.692964,0.718966,0.071852,3367,186547.902670,4009.658939,254.317877,84.945468,51.668878,269.143182,25321.400378,69.509944,88.758836,7.008617,0.069165,3.808536,0.009571,0.004932,0.006983,0.008164,0.010994,0.012105,0.015749,0.016991,0.021105,0.025102,0.025438,0.027494,0.035459,0.021666,0.029995,0.025262,0.033800,0.036415,0.035250,0.041899,0.050031,0.065028,0.055390,0.045578,0.024235,0.018264,0.024788,0.023814,0.023809,0.016857,0.015347,0.017986,0.021537,0.020063,0.014299,0.012642,0.018551,0.013100,0.016977,0.010153,0.008699,0.007381,0.006605,0.006568,0.006195,0.006431,0.005206,0.005038,0.004623,7.502604,5.377313,1.463409,0.409006,0.279486,0.163375,0.104550,0.092542,0.062772,0.055575,0.047624,0.035894,0.033710,0.031614,0.024294,0.023741,0.020146,0.018279,0.016864,0.015505,0.014268,0.013749,0.012119,0.011353,0.010610,0.009887,0.009330,0.009076,0.008437,0.007749,0.008171,0.007264,0.007100,0.006715,0.006845,0.006173,0.006612,0.005786,0.005667,0.005431,0.005508,0.005556,0.005608,0.005421,0.005690,0.005287,0.005194,0.005607,0.005316,0.005421,0.057286,0.074736,0.738954,0.127578,0.446972,0.060148,0.117888,0.417812,0.192188,0.061841,0.097961,0.758456,0.135399,0.112393,0.226360,0.346501,0.438683,0.128891,0.274864,0.123309,0.760806,0.144680,0.143110,0.284389,0.356673,0.124296,0.255857,0.130877,0.147759,0.373558,0.191289,0.536709,0.078908,0.170678,0.491821,0.468613,0.097629,0.112974,0.476981,0.475965,0.179390,0.259980,0.257378,0.514336,0.305117,0.389824,0.123441,0.305961,0.563782,0.268161,0.376145,0.253420,0.175916,0.335816,0.147743,0.308562,0.535120,0.151684,0.582360,0.107485,0.246579,0.240899,0.322598,0.092240,0.246018,0.750934,0.408865,0.101112,0.084669,0.253630,0.274705,0.206666,0.378032,0.104109,0.551837,0.513890,0.158415,0.105532,0.218416,0.228265,0.376300,0.046481,12.510070,3.900176,3.647485,0.935210,0.944917,0.578216
52,488,0.913402,0.917526,0.958763,8529.424054,27,23,504.925670,77.851340,0.445339,24.926711,0.785829,0.753314,1.059786,0.545371,26.405421,23.642415,-86.619092,80.769553,0.822387,4525167.394347,21.086957,23,27,0.966479,2141.040412,27.891731,23.000000,0.160558,0.000312,0.000010,0.000000,0.000000,0.000000,-0.000000,1,1.907582,0.608509,0.672494,-0.434731,488,8529.424054,504.925670,77.851340,26.405421,23.642415,80.769553,2141.040412,56.935682,107.516393,5.798117,0.047485,-1.107966,0.025161,0.011453,0.015941,0.017076,0.020602,0.021586,0.023127,0.023370,0.024565,0.024470,0.022151,0.024348,0.028454,0.017006,0.024533,0.019643,0.024866,0.026197,0.025003,0.024364,0.028205,0.036315,0.034457,0.037858,0.029046,0.027297,0.033409,0.028013,0.027329,0.021341,0.019347,0.019205,0.019711,0.019046,0.016033,0.016384,0.017956,0.012279,0.014981,0.012940,0.013875,0.013767,0.011640,0.012089,0.012292,0.013281,0.012085,0.011610,0.009455,0.686161,1.453693,1.707966,1.154722,0.555093,0.147881,0.130394,0.119096,0.084995,0.047659,0.043352,0.040322,0.035146,0.024458,0.022050,0.020251,0.019902,0.016749,0.013957,0.012583,0.012779,0.011317,0.009584,0.008537,0.008870,0.008406,0.007593,0.006721,0.006542,0.006239,0.006028,0.005840,0.005595,0.005085,0.005039,0.005291,0.005407,0.004693,0.004434,0.004897,0.005023,0.004412,0.003871,0.004514,0.004822,0.003998,0.003424,0.004253,0.004818,0.004368,0.043518,0.039057,0.815237,0.066617,0.500258,0.050027,0.140383,0.203836,0.116243,0.052857,0.040496,0.921586,0.036916,0.097074,0.175971,0.219828,0.204284,0.120142,0.301841,0.081471,0.879380,0.039323,0.099138,0.171715,0.129346,0.043161,0.263608,0.213628,0.282890,0.183630,0.064371,0.807082,0.054467,0.203332,0.300936,0.224088,0.258762,0.354637,0.357413,0.298378,0.330454,0.321841,0.387851,0.384138,0.282356,0.543329,0.091770,0.209681,0.304695,0.340321,0.309757,0.201499,0.100002,0.545153,0.231043,0.328764,0.247723,0.096723,0.861971,0.069912,0.072259,0.072288,0.097365,0.324757,0.498388,0.561851,0.413058,0.318033,0.114251,0.103347,0.118102,0.144969,0.575743,0.100461,0.256536,0.348238,0.273417,0.108461,0.086660,0.117712,0.602873,0.074804,6.041881,1.943239,1.406833,0.723963,0.963870,0.780998
53,2615,0.903596,0.477047,0.910482,164681.763302,129,39,3106.069325,272.138649,0.933829,57.702005,0.519777,2.593991,18.208462,2.349059,98.469406,35.224409,87.776838,280.444697,0.888293,14598404.398524,67.025641,39,129,0.841900,36490.547292,129.032710,38.047706,0.261300,0.040809,0.000121,0.000050,0.000000,0.000007,-0.000000,1,2.567387,0.800385,0.725605,0.488884,2615,164681.763302,3106.069325,272.138649,98.469406,35.224409,280.444697,36490.547292,62.790522,105.775908,6.754509,0.057167,0.919792,0.010788,0.002639,0.002878,0.002785,0.003287,0.003337,0.003609,0.003636,0.003690,0.003946,0.003945,0.005922,0.007412,0.007003,0.011169,0.012850,0.019561,0.025408,0.033551,0.051508,0.058420,0.080331,0.091030,0.061103,0.035564,0.050112,0.069289,0.069533,0.071526,0.042601,0.042222,0.028472,0.017206,0.010417,0.007586,0.006574,0.005846,0.003954,0.004997,0.004443,0.004199,0.003761,0.003557,0.003415,0.003260,0.003529,0.003382,0.003119,0.002419,3.810859,3.422157,1.780120,0.520767,0.247633,0.181052,0.110662,0.082356,0.073447,0.056180,0.047841,0.038422,0.037153,0.029582,0.023624,0.022171,0.021305,0.016357,0.016735,0.014921,0.012765,0.010997,0.010628,0.010446,0.009465,0.008511,0.008638,0.007757,0.007470,0.007529,0.006727,0.005967,0.006507,0.006534,0.005666,0.005685,0.005945,0.005864,0.005403,0.005318,0.005654,0.005340,0.005278,0.005663,0.005202,0.004703,0.005096,0.005209,0.004796,0.005201,0.044547,0.099629,0.815909,0.079065,0.292532,0.067836,0.288189,0.370476,0.075145,0.042025,0.162078,0.764227,0.062373,0.055129,0.121022,0.528133,0.289357,0.060772,0.189431,0.181363,0.791784,0.057641,0.064320,0.184177,0.476639,0.074958,0.173541,0.106128,0.384935,0.586856,0.087810,0.358160,0.125163,0.397325,0.418553,0.107013,0.076115,0.361317,0.659161,0.079869,0.053629,0.150580,0.537990,0.321471,0.066755,0.192845,0.239891,0.662119,0.116903,0.081049,0.222046,0.549393,0.221289,0.215682,0.133586,0.464055,0.592730,0.101236,0.503459,0.135758,0.320520,0.148577,0.092298,0.095348,0.370508,0.814157,0.097282,0.064494,0.105612,0.343795,0.209024,0.064161,0.245847,0.142745,0.812695,0.148436,0.090298,0.107770,0.261519,0.263630,0.281097,0.033249,9.324477,7.751387,7.019478,0.905577,0.970383,0.519579
54,6471,0.905575,0.751514,0.895170,460657.752182,104,125,9119.239100,361.478200,0.735565,90.769671,0.497769,3.044642,5.799666,2.767857,113.269072,76.734646,-21.819926,540.499567,0.915736,25140758.840557,63.127451,102,129,0.709599,41180.786443,144.253175,98.255512,0.180760,0.004494,0.000068,0.000007,0.000000,0.000000,-0.000000,1,2.172295,0.669760,0.733844,-0.269969,6471,460657.752182,9119.239100,361.478200,113.269072,76.734646,540.499567,41180.786443,53.829706,67.451399,6.578782,0.042661,3.035896,0.013138,0.019109,0.023851,0.019556,0.027480,0.025362,0.021523,0.021554,0.024218,0.029262,0.028739,0.037692,0.036882,0.026387,0.030538,0.029050,0.037233,0.037233,0.034647,0.034055,0.031018,0.030803,0.027298,0.023317,0.014327,0.017371,0.018720,0.017601,0.014454,0.016236,0.014696,0.012228,0.012753,0.011007,0.011726,0.013119,0.014764,0.011390,0.014456,0.012825,0.012131,0.014007,0.014185,0.010587,0.010731,0.011204,0.012069,0.017595,0.013008,10.951708,2.681480,0.552350,0.233001,0.191788,0.129821,0.125876,0.086365,0.059427,0.049014,0.043288,0.038426,0.036534,0.024815,0.022483,0.020994,0.020071,0.018912,0.019615,0.017946,0.018829,0.014173,0.013662,0.011626,0.011079,0.011531,0.010745,0.009569,0.008885,0.009614,0.009126,0.008319,0.008541,0.007582,0.008408,0.007148,0.007253,0.007870,0.007834,0.007597,0.006993,0.006797,0.006688,0.005920,0.006568,0.006225,0.006526,0.007043,0.007236,0.007293,0.111844,0.100306,0.632186,0.108871,0.544073,0.105012,0.169258,0.375288,0.298974,0.109628,0.136188,0.655762,0.197892,0.191194,0.238375,0.371342,0.426959,0.294418,0.294526,0.149864,0.653280,0.198667,0.267994,0.311163,0.333740,0.199666,0.323510,0.275064,0.182117,0.164074,0.145760,0.678550,0.151088,0.189627,0.293737,0.487349,0.211534,0.254420,0.352151,0.391494,0.234252,0.304929,0.397999,0.407109,0.375830,0.364564,0.183752,0.286565,0.413274,0.410710,0.353004,0.301956,0.220337,0.383918,0.337806,0.312614,0.399376,0.159364,0.698785,0.126290,0.136970,0.127093,0.253176,0.238740,0.330181,0.693936,0.437970,0.154878,0.163448,0.229500,0.183923,0.153028,0.399450,0.166447,0.430663,0.501239,0.288489,0.171987,0.197800,0.173275,0.440531,0.022150,11.972258,2.095364,1.904876,0.909091,0.668785,0.489360
