roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
32,2860,0.805594,0.840909,0.842657,113885.351687,82,73,3805.209982,228.419964,0.343485,60.344553,0.477781,3.938550,2.396389,3.116399,65.075553,61.116228,-37.966367,317.362482,0.884494,15211179.695883,40.857143,70,68,0.751601,16113.165356,82.096966,66.881077,0.174109,0.000119,0.000069,0.000016,0.000000,0.000000,0.000000,1,1.964009,0.650525,0.706576,-0.313466,2860,113885.351687,3805.209982,228.419964,65.075553,61.116228,317.362482,16113.165356,56.785884,80.316434,6.638306,0.047248,2.088416,0.012083,0.007770,0.010443,0.012232,0.014681,0.012665,0.011324,0.011938,0.014770,0.021484,0.022079,0.022092,0.030874,0.024550,0.031682,0.032577,0.037671,0.038427,0.035238,0.028614,0.037252,0.051120,0.035932,0.032870,0.024951,0.024879,0.030226,0.028860,0.027772,0.022817,0.017472,0.014171,0.014771,0.017412,0.016007,0.014121,0.013095,0.011171,0.015119,0.015253,0.020115,0.020755,0.015842,0.015371,0.010519,0.008356,0.008895,0.007918,0.005847,5.041496,3.834247,0.778272,0.323510,0.208811,0.144233,0.124677,0.086358,0.076198,0.067512,0.051466,0.036903,0.034175,0.033436,0.022219,0.019319,0.019569,0.019817,0.018415,0.018498,0.016614,0.013327,0.010573,0.011145,0.010360,0.009212,0.009087,0.008452,0.008284,0.007247,0.006323,0.006296,0.005719,0.006365,0.006020,0.005864,0.005844,0.005849,0.006184,0.005949,0.005673,0.005548,0.005325,0.005372,0.005384,0.005791,0.005778,0.005198,0.005327,0.005394,0.075946,0.092935,0.706730,0.088841,0.518325,0.084555,0.189640,0.341714,0.222919,0.067298,0.108284,0.759267,0.109681,0.160924,0.299283,0.356142,0.350052,0.174321,0.294796,0.118362,0.751095,0.100893,0.169474,0.330772,0.281648,0.103183,0.310898,0.322732,0.242372,0.231867,0.171146,0.680820,0.128323,0.202772,0.327913,0.354146,0.242852,0.255520,0.352217,0.378931,0.324980,0.408253,0.325825,0.380476,0.291338,0.393800,0.162223,0.265765,0.363552,0.337184,0.444663,0.283049,0.203892,0.427428,0.339209,0.403293,0.293876,0.180080,0.710909,0.114908,0.175963,0.159575,0.168752,0.273990,0.417646,0.531665,0.496236,0.250153,0.186237,0.200851,0.221949,0.186333,0.451799,0.157654,0.404067,0.499495,0.273250,0.194974,0.136791,0.192949,0.435470,0.028396,9.011777,0.768961,0.608444,0.791256,0.719745,0.600840
33,32803,0.882206,0.753559,0.863519,5279126.273706,296,208,44308.678373,810.356746,0.731990,204.367504,0.532793,10.627760,20.203562,11.215845,254.118125,173.134541,-77.902224,1374.408296,0.957193,60144141.803851,156.204762,210,296,0.740329,346830.397313,304.236087,202.778407,0.180145,0.004346,0.000197,0.000006,0.000000,-0.000000,-0.000000,1,1.990174,0.635264,0.639993,0.067743,32803,5279126.273706,44308.678373,810.356746,254.118125,173.134541,1374.408296,346830.397313,68.429554,92.124958,7.251344,0.067175,3.765093,0.007644,0.008518,0.012088,0.014657,0.017259,0.014755,0.014345,0.017797,0.020608,0.018090,0.016953,0.023890,0.030272,0.018768,0.022930,0.016043,0.024576,0.036384,0.024551,0.023042,0.022347,0.024313,0.024187,0.030990,0.022374,0.018517,0.026414,0.030835,0.040539,0.052482,0.066000,0.038976,0.017637,0.013669,0.012672,0.013075,0.014913,0.010387,0.012700,0.011844,0.012261,0.013499,0.015205,0.017445,0.015696,0.018573,0.010328,0.009155,0.007442,23.631265,1.233393,0.564729,0.300991,0.196762,0.136733,0.115299,0.076792,0.058054,0.054044,0.053924,0.043521,0.034675,0.030162,0.028144,0.022137,0.021514,0.020740,0.018843,0.017495,0.015356,0.016426,0.013198,0.012041,0.010983,0.011522,0.010379,0.010361,0.008891,0.008731,0.008882,0.008528,0.007673,0.007446,0.007474,0.006590,0.007020,0.007138,0.006451,0.006434,0.006004,0.006935,0.006206,0.006085,0.006173,0.005818,0.005801,0.006077,0.006266,0.006571,0.131845,0.170898,0.612458,0.198577,0.393593,0.177932,0.369239,0.395077,0.244692,0.130320,0.245674,0.570611,0.230279,0.176121,0.250491,0.518955,0.382498,0.186151,0.227107,0.263340,0.592161,0.214000,0.188650,0.268241,0.457790,0.315029,0.257422,0.186796,0.254335,0.400528,0.309715,0.389310,0.202914,0.354816,0.435511,0.368476,0.153505,0.268010,0.463195,0.343798,0.202719,0.253787,0.499002,0.418953,0.204531,0.244326,0.278750,0.447619,0.311980,0.214688,0.266109,0.506944,0.359494,0.248547,0.194465,0.515524,0.409184,0.277456,0.374367,0.194789,0.326536,0.305267,0.272208,0.169719,0.456303,0.537427,0.421681,0.193438,0.213729,0.333027,0.267925,0.174788,0.305195,0.303464,0.497450,0.443834,0.230229,0.228546,0.363121,0.233042,0.280921,0.017365,23.866998,1.801341,1.901018,1.055335,0.589604,0.527719
34,2962,0.823768,0.706955,0.841323,62297.522801,64,88,4156.243405,236.486810,0.752846,61.411200,0.525923,3.522518,5.873195,3.030032,79.406549,52.265096,0.134682,348.954365,0.880260,16446564.962427,26.796444,64,88,0.712663,9748.479404,88.362379,63.083614,0.190623,0.005683,0.000141,0.000015,0.000000,-0.000001,0.000000,1,2.196814,0.637236,0.656416,-0.055143,2962,62297.522801,4156.243405,236.486810,79.406549,52.265096,348.954365,9748.479404,74.281765,116.934166,7.111244,0.078219,1.484374,0.008861,0.014774,0.017031,0.022915,0.025107,0.024832,0.029205,0.043258,0.056989,0.043905,0.034538,0.042474,0.040212,0.023275,0.033274,0.024706,0.023032,0.018416,0.017811,0.015619,0.013564,0.013550,0.014122,0.016006,0.013294,0.012257,0.015565,0.016296,0.017643,0.016161,0.017256,0.016187,0.014137,0.012687,0.011080,0.017406,0.023554,0.016430,0.019529,0.017052,0.016800,0.013202,0.012654,0.018250,0.016860,0.014421,0.013520,0.014895,0.014246,5.050381,3.583859,0.769751,0.267289,0.220034,0.120027,0.115480,0.094819,0.067513,0.072741,0.051496,0.030336,0.037379,0.030643,0.026770,0.023505,0.020666,0.018158,0.018055,0.016517,0.013047,0.011072,0.012277,0.011642,0.011448,0.010848,0.009241,0.009908,0.009385,0.008201,0.007948,0.006664,0.006661,0.006060,0.006881,0.006775,0.006170,0.006373,0.006576,0.006552,0.006018,0.005636,0.005789,0.005698,0.005859,0.005681,0.005526,0.005934,0.005445,0.005714,0.079398,0.131406,0.700949,0.168168,0.539454,0.069157,0.193008,0.290862,0.197917,0.084769,0.198387,0.757304,0.184356,0.198175,0.195656,0.327250,0.340984,0.212230,0.362518,0.183658,0.728271,0.121284,0.234763,0.235710,0.246817,0.137891,0.314889,0.172458,0.328810,0.236974,0.154386,0.641465,0.099153,0.309561,0.405919,0.316610,0.170625,0.330462,0.317295,0.320473,0.351289,0.260376,0.420817,0.436317,0.315663,0.483541,0.132188,0.236423,0.346852,0.435498,0.315236,0.281442,0.175506,0.416493,0.240346,0.359534,0.267446,0.184900,0.726463,0.116696,0.212760,0.257103,0.233491,0.329446,0.411340,0.385333,0.399945,0.384519,0.224574,0.274433,0.271421,0.257982,0.568476,0.159363,0.258428,0.368832,0.372536,0.223535,0.187129,0.120694,0.458563,0.024325,8.488216,1.938328,1.667329,0.860189,0.677701,0.525923
35,5916,0.921671,0.844527,0.904077,384197.670179,119,83,6743.372670,308.745340,0.644000,86.789891,0.598967,2.755319,7.030838,3.465749,100.948517,77.228146,-82.298760,348.297511,0.940720,16705827.689997,67.942529,87,120,0.877306,33085.908667,122.023716,81.339766,0.170640,0.001993,0.000039,0.000001,0.000000,0.000000,0.000000,1,2.071552,0.651456,0.710736,-0.257667,5916,384197.670179,6743.372670,308.745340,100.948517,77.228146,348.297511,33085.908667,55.561129,57.786511,6.630861,0.045323,4.080520,0.013463,0.006733,0.008510,0.008532,0.009673,0.010794,0.014120,0.020447,0.039242,0.051521,0.049632,0.043008,0.031655,0.018430,0.021223,0.022473,0.022297,0.020344,0.017240,0.016509,0.019670,0.031790,0.030863,0.044661,0.031458,0.021647,0.025661,0.020174,0.027223,0.024351,0.038767,0.041649,0.033924,0.025570,0.015842,0.012790,0.015751,0.010752,0.011660,0.009560,0.010877,0.009959,0.007934,0.007568,0.007885,0.008593,0.007419,0.007613,0.006006,14.223534,4.806852,1.149470,0.351403,0.267427,0.176248,0.106757,0.090068,0.083114,0.056314,0.047086,0.037871,0.035102,0.027197,0.023939,0.021914,0.020143,0.017497,0.015608,0.014259,0.013016,0.012301,0.011915,0.010234,0.009612,0.008822,0.008295,0.007842,0.007485,0.006802,0.006749,0.006610,0.006102,0.006045,0.006086,0.005473,0.005542,0.005662,0.005079,0.005138,0.005079,0.004970,0.004809,0.005122,0.004771,0.004586,0.004963,0.004578,0.004329,0.004550,0.085681,0.096432,0.688725,0.089633,0.435591,0.094372,0.225830,0.410744,0.287449,0.064274,0.094917,0.670484,0.115944,0.075606,0.199539,0.532778,0.382309,0.219826,0.222003,0.089391,0.693081,0.163191,0.148313,0.283083,0.521660,0.107256,0.223529,0.162409,0.398967,0.220589,0.103232,0.564965,0.133502,0.214763,0.414139,0.447759,0.128039,0.353344,0.302933,0.358412,0.180459,0.268469,0.507675,0.394093,0.347622,0.310211,0.123968,0.218647,0.570551,0.286948,0.308458,0.449683,0.161016,0.330816,0.135552,0.648807,0.380966,0.102551,0.538746,0.113139,0.152155,0.213705,0.182084,0.097164,0.588040,0.656215,0.334653,0.156749,0.136756,0.174139,0.142368,0.091053,0.385728,0.190576,0.517573,0.594826,0.231160,0.133395,0.141396,0.140632,0.286695,0.048767,16.985479,2.028663,2.551732,1.257839,0.886441,0.566188
36,12027,0.939127,0.948441,0.920665,1004239.413251,158,122,14025.446700,435.893401,0.321727,123.746725,0.623937,4.654135,5.486750,5.510475,128.614610,121.776492,73.718548,531.315801,0.956372,24008414.367338,92.500000,130,160,0.857513,100920.611953,161.012174,120.115972,0.163011,0.000079,0.000047,0.000003,0.000000,0.000000,0.000000,1,1.896653,0.641770,0.703513,-0.330367,12027,1004239.413251,14025.446700,435.893401,128.614610,121.776492,531.315801,100920.611953,55.305318,42.848674,6.297405,0.044925,5.441973,0.019539,0.010927,0.014550,0.013017,0.012687,0.010861,0.010475,0.011191,0.013489,0.014831,0.010345,0.012988,0.017642,0.010274,0.010943,0.010136,0.019987,0.028244,0.025109,0.035057,0.040054,0.043455,0.050734,0.056479,0.032608,0.022812,0.030761,0.026317,0.026373,0.020895,0.019344,0.015243,0.014674,0.014707,0.011280,0.014863,0.018313,0.013704,0.018832,0.018670,0.027715,0.035519,0.030234,0.026054,0.021521,0.020222,0.014002,0.012317,0.009545,25.797760,3.046068,0.862937,0.296743,0.247713,0.174109,0.103837,0.079943,0.079450,0.058067,0.047072,0.038387,0.036829,0.026618,0.025197,0.024392,0.023754,0.018194,0.018020,0.016886,0.013820,0.011719,0.011955,0.010679,0.010368,0.009660,0.009099,0.008438,0.008101,0.007555,0.006841,0.006574,0.006552,0.006469,0.006501,0.005930,0.005808,0.006180,0.005676,0.005162,0.005544,0.005407,0.004992,0.005644,0.005590,0.005515,0.005686,0.005765,0.005206,0.005164,0.221077,0.118384,0.618568,0.099164,0.392280,0.075912,0.404707,0.441622,0.161819,0.053517,0.107524,0.615917,0.085314,0.068959,0.169520,0.681413,0.305016,0.089949,0.240177,0.130282,0.629171,0.087707,0.341700,0.329029,0.470989,0.103109,0.253596,0.653302,0.209251,0.195645,0.110473,0.545676,0.090699,0.185526,0.325246,0.180927,0.489112,0.291929,0.427229,0.337759,0.273924,0.289934,0.318828,0.318045,0.130533,0.301777,0.100924,0.149307,0.263641,0.768204,0.224876,0.112283,0.095114,0.380243,0.558923,0.433527,0.335481,0.119705,0.557048,0.106683,0.157000,0.111285,0.118599,0.319141,0.384086,0.797883,0.198193,0.097105,0.102609,0.176959,0.139218,0.063836,0.308720,0.107575,0.634133,0.412400,0.381785,0.121451,0.132521,0.144734,0.349142,0.042604,22.636255,0.995694,1.178898,1.183996,0.820404,0.578125
37,2234,0.888193,0.470483,0.943649,130636.847314,109,35,2507.836078,230.672156,0.931674,53.333077,0.585583,2.470559,15.195612,1.038977,89.830135,32.634925,88.436747,241.787843,0.883315,13134805.799142,63.885714,35,109,0.890808,20483.496740,109.018304,34.844985,0.255439,0.038366,0.000314,0.000042,0.000000,0.000001,-0.000000,1,2.554675,0.757595,0.691723,0.434188,2234,130636.847314,2507.836078,230.672156,89.830135,32.634925,241.787843,20483.496740,64.267467,105.388093,6.794999,0.059725,1.039767,0.010333,0.001638,0.001937,0.002095,0.002527,0.002263,0.002313,0.002684,0.003200,0.003363,0.003746,0.005163,0.007968,0.009555,0.019834,0.022500,0.024087,0.028919,0.035546,0.043386,0.056430,0.063038,0.063482,0.067828,0.063375,0.059121,0.065904,0.069676,0.074893,0.047410,0.039541,0.027932,0.018137,0.011965,0.008847,0.006780,0.006316,0.003820,0.003305,0.002545,0.002478,0.002155,0.001830,0.001709,0.001887,0.001995,0.001758,0.001696,0.001424,3.214144,3.330891,1.888825,0.807067,0.216401,0.179118,0.156733,0.091681,0.070059,0.056770,0.048992,0.040001,0.033430,0.025498,0.025920,0.021777,0.017318,0.016217,0.016015,0.013785,0.012763,0.011526,0.010862,0.010044,0.009640,0.008730,0.007847,0.007262,0.007408,0.006941,0.006179,0.005964,0.006008,0.005174,0.004815,0.005089,0.005318,0.004680,0.004576,0.004713,0.004739,0.004605,0.004365,0.004512,0.004590,0.004440,0.004577,0.004662,0.004324,0.004151,0.048327,0.135682,0.832039,0.070503,0.256843,0.060362,0.351979,0.293380,0.049203,0.040094,0.166231,0.786432,0.044904,0.030603,0.106925,0.547158,0.193486,0.032835,0.148048,0.164779,0.839627,0.056057,0.042473,0.123394,0.450096,0.060423,0.139804,0.090031,0.555819,0.427959,0.073558,0.363079,0.096595,0.476237,0.345005,0.086087,0.059175,0.431995,0.550046,0.135076,0.049813,0.165544,0.641343,0.213026,0.049942,0.225688,0.237550,0.558776,0.212988,0.079538,0.230054,0.642881,0.132886,0.211739,0.107999,0.678839,0.309453,0.070527,0.538745,0.113563,0.328660,0.090800,0.085863,0.075625,0.535874,0.654662,0.218777,0.084052,0.151933,0.424343,0.123314,0.072453,0.347452,0.114772,0.639849,0.323628,0.141239,0.192687,0.317132,0.198074,0.393799,0.038213,9.239505,14.625556,6.150678,0.420543,0.954027,0.586107
38,3901,0.941297,0.853884,0.926429,203103.572355,82,75,4391.316350,240.632701,0.606102,70.476290,0.634309,1.724660,4.506238,2.426212,79.553458,63.275794,-39.482448,264.865007,0.930707,12940097.819639,54.180556,72,85,0.888344,18748.045355,86.283797,65.252093,0.165501,0.001387,0.000029,0.000001,0.000000,0.000000,-0.000000,1,1.982659,0.635033,0.700462,-0.401244,3901,203103.572355,4391.316350,240.632701,79.553458,63.275794,264.865007,18748.045355,56.702326,93.393233,6.799007,0.047115,1.578962,0.010444,0.018312,0.016399,0.013630,0.014790,0.011453,0.010305,0.009534,0.010032,0.010333,0.011879,0.017532,0.021626,0.015511,0.022809,0.025960,0.037784,0.051204,0.053806,0.054785,0.051525,0.048261,0.032294,0.028017,0.020614,0.017535,0.014320,0.010954,0.010916,0.010351,0.009026,0.010241,0.011701,0.010800,0.010489,0.014718,0.017088,0.013807,0.020675,0.023484,0.032430,0.029124,0.020879,0.018832,0.016574,0.018139,0.016979,0.016366,0.016176,9.870802,5.884669,1.366193,0.421616,0.229809,0.169486,0.122990,0.077029,0.075423,0.062027,0.044169,0.035069,0.037201,0.026676,0.024032,0.020708,0.022137,0.017105,0.013913,0.013846,0.014241,0.010794,0.010761,0.010741,0.009253,0.008288,0.008986,0.008091,0.007335,0.006907,0.007507,0.006903,0.006374,0.006651,0.006332,0.005928,0.005616,0.005990,0.006272,0.005374,0.005238,0.005798,0.005522,0.005450,0.005481,0.005638,0.005288,0.005783,0.005553,0.005195,0.112913,0.157970,0.661645,0.145406,0.513000,0.117796,0.178619,0.396599,0.192712,0.152895,0.247553,0.660321,0.156654,0.193627,0.270328,0.317282,0.451380,0.199489,0.335275,0.212446,0.674560,0.122643,0.302423,0.275454,0.273442,0.218016,0.287660,0.334589,0.274006,0.256999,0.234126,0.628440,0.193860,0.276658,0.336234,0.264564,0.302735,0.379945,0.390049,0.335468,0.292379,0.241090,0.412412,0.350156,0.251025,0.398216,0.299016,0.338748,0.299031,0.434013,0.199695,0.341687,0.222246,0.391732,0.382900,0.283695,0.402293,0.182349,0.623703,0.184399,0.280517,0.216360,0.171179,0.320876,0.319523,0.574503,0.360234,0.177594,0.223954,0.403788,0.260632,0.149840,0.394747,0.230651,0.459195,0.408747,0.213386,0.207730,0.340872,0.224215,0.397351,0.055607,14.728257,1.857314,2.612827,1.406777,0.908511,0.637418
39,427,0.967213,0.903981,0.925059,7182.597104,25,21,444.204168,73.408335,0.502069,23.316803,0.813333,0.911320,1.321437,0.782561,25.156550,21.756070,-86.533374,76.284271,0.765443,6314269.415856,20.333333,21,25,0.961270,1947.575586,25.961004,21.000000,0.161532,0.000543,0.000012,0.000000,-0.000000,-0.000000,-0.000000,1,1.936519,0.612002,0.691541,-0.452817,427,7182.597104,444.204168,73.408335,25.156550,21.756070,76.284271,1947.575586,67.381848,115.206089,5.827636,0.065267,-0.140144,0.020507,0.009187,0.012557,0.012350,0.013025,0.011973,0.011848,0.012202,0.013153,0.014081,0.012566,0.016906,0.019700,0.012513,0.024019,0.022363,0.033381,0.040037,0.038539,0.042058,0.046983,0.061495,0.056029,0.054485,0.039855,0.032448,0.036616,0.032098,0.031029,0.020025,0.015328,0.013864,0.013393,0.011412,0.009322,0.009836,0.012781,0.010740,0.013428,0.012033,0.013555,0.012920,0.011322,0.010527,0.010322,0.011158,0.009261,0.008448,0.006829,0.327537,0.801379,1.051685,0.808921,0.527039,0.277965,0.177228,0.078699,0.054920,0.037898,0.032662,0.029310,0.027779,0.021020,0.018159,0.015239,0.012040,0.009267,0.009579,0.011473,0.011003,0.008312,0.006679,0.006907,0.006661,0.005416,0.004907,0.005419,0.006037,0.005544,0.004431,0.003752,0.003765,0.004018,0.003999,0.003815,0.003800,0.003721,0.003295,0.003056,0.002882,0.003067,0.003082,0.003021,0.002815,0.002920,0.003074,0.003028,0.002696,0.002642,0.038705,0.032298,0.895354,0.086195,0.386844,0.044593,0.082420,0.151379,0.083804,0.038289,0.071836,0.953789,0.057052,0.056273,0.128552,0.176090,0.150922,0.083216,0.157919,0.115765,0.930537,0.040647,0.056202,0.129867,0.139719,0.035940,0.230800,0.213397,0.096164,0.141005,0.122486,0.856993,0.129992,0.187223,0.299574,0.184911,0.286202,0.231342,0.266922,0.290590,0.248876,0.384879,0.548596,0.373023,0.242276,0.397514,0.204788,0.194673,0.214156,0.230555,0.309171,0.437529,0.107402,0.603795,0.230686,0.268168,0.206728,0.104270,0.886994,0.120113,0.101590,0.072295,0.067255,0.372073,0.417817,0.544832,0.412715,0.247077,0.182881,0.294217,0.147612,0.130236,0.450252,0.140421,0.347231,0.330480,0.235889,0.092928,0.247838,0.134238,0.635640,0.073377,5.597484,1.688606,1.450025,0.858711,0.962300,0.813333
40,6002,0.912181,0.873188,0.903849,370062.335833,107,93,7479.589175,312.178349,0.507121,87.418441,0.603155,2.610133,3.972382,2.980236,95.658360,82.445543,-42.823883,421.611219,0.929796,19411871.296341,62.510417,96,103,0.802450,38617.440743,111.680503,91.925626,0.166040,0.000600,0.000017,0.000001,0.000000,0.000000,0.000000,1,1.947470,0.645946,0.710707,-0.400537,6002,370062.335833,7479.589175,312.178349,95.658360,82.445543,421.611219,38617.440743,49.777635,66.968844,6.610724,0.036707,2.285995,0.012798,0.015413,0.032169,0.033731,0.036784,0.026754,0.018516,0.018282,0.019289,0.017825,0.018807,0.025864,0.034902,0.020348,0.021633,0.019193,0.024939,0.027720,0.025891,0.024602,0.022169,0.023914,0.024496,0.032397,0.021641,0.017645,0.022826,0.023118,0.025952,0.021897,0.018549,0.016583,0.016077,0.016589,0.017553,0.026437,0.025315,0.018119,0.022726,0.014738,0.012959,0.012703,0.014164,0.011314,0.009817,0.010710,0.011064,0.014593,0.011270,12.772785,3.633686,0.770044,0.326976,0.208143,0.137558,0.103527,0.084461,0.078446,0.068797,0.045844,0.041311,0.034038,0.029071,0.024659,0.022765,0.018841,0.017672,0.016605,0.014887,0.014289,0.012381,0.011975,0.012902,0.012951,0.011161,0.010286,0.010459,0.008548,0.007894,0.007413,0.006857,0.007430,0.007269,0.006879,0.007328,0.006973,0.006635,0.006931,0.006512,0.006072,0.006406,0.005824,0.005700,0.005643,0.005683,0.005321,0.006190,0.005616,0.005812,0.157695,0.107710,0.685803,0.114339,0.498007,0.095848,0.243853,0.357297,0.189230,0.146631,0.180299,0.701851,0.138714,0.139701,0.274397,0.431705,0.354337,0.165591,0.297315,0.180614,0.671323,0.122919,0.238810,0.366662,0.307933,0.119378,0.335638,0.385227,0.241812,0.274899,0.161696,0.653785,0.163776,0.232774,0.224061,0.364372,0.291001,0.339365,0.385981,0.324887,0.287775,0.325373,0.369602,0.333914,0.329893,0.387217,0.201736,0.191934,0.336686,0.495543,0.347915,0.212244,0.197899,0.456453,0.324234,0.417285,0.388820,0.117385,0.634583,0.154607,0.215369,0.180745,0.223905,0.199166,0.403706,0.696730,0.300006,0.157954,0.176961,0.282708,0.245034,0.160271,0.405665,0.133858,0.510432,0.457571,0.325444,0.152776,0.197523,0.198960,0.373832,0.033765,14.235864,1.332908,1.521908,1.141795,0.740441,0.606897
41,3086,0.769281,0.742385,0.782890,65299.873839,114,74,4785.242332,281.484665,0.701324,62.683469,0.365813,3.300958,5.527302,3.609137,81.470346,58.075519,67.744482,371.705627,0.867123,20154573.327060,26.959050,78,116,0.644899,10077.806214,118.404229,66.474386,0.202668,0.004369,0.000217,0.000001,-0.000000,0.000000,-0.000000,1,2.411267,0.704343,0.708615,0.188633,3086,65299.873839,4785.242332,281.484665,81.470346,58.075519,371.705627,10077.806214,68.906502,83.382696,6.889842,0.068051,3.623078,0.010883,0.006642,0.008059,0.007760,0.008459,0.008779,0.008431,0.009605,0.013510,0.013946,0.010884,0.012414,0.012870,0.011006,0.016872,0.015593,0.022966,0.031067,0.038213,0.045912,0.058453,0.067267,0.057574,0.054967,0.053695,0.028763,0.037723,0.028966,0.020983,0.019191,0.022333,0.020578,0.020353,0.018505,0.014892,0.021217,0.027151,0.018531,0.022600,0.015219,0.011594,0.007893,0.006745,0.006833,0.006900,0.007684,0.007502,0.007255,0.005643,4.245696,2.915493,0.747339,0.285131,0.292020,0.195205,0.150619,0.086948,0.064023,0.060749,0.045615,0.029294,0.027955,0.022390,0.019028,0.018072,0.016026,0.016786,0.017577,0.013869,0.011995,0.011318,0.011367,0.011195,0.010575,0.008494,0.007431,0.007395,0.006695,0.006404,0.006306,0.006624,0.006812,0.005815,0.005917,0.005314,0.005228,0.005244,0.004905,0.005166,0.005370,0.005039,0.004930,0.004708,0.004294,0.004540,0.004335,0.004220,0.004572,0.004982,0.096331,0.181122,0.784847,0.095229,0.363417,0.056662,0.245969,0.363648,0.069554,0.108843,0.198138,0.769220,0.093273,0.139870,0.272929,0.293207,0.403369,0.075920,0.263627,0.146179,0.793910,0.086881,0.189159,0.350343,0.181856,0.148835,0.239888,0.334298,0.438653,0.282512,0.099329,0.578165,0.126913,0.331805,0.345724,0.161695,0.293591,0.465804,0.435196,0.159241,0.221197,0.438675,0.362758,0.303784,0.129747,0.341461,0.322839,0.434740,0.166110,0.239233,0.544933,0.336398,0.112467,0.287383,0.353414,0.409356,0.234134,0.155191,0.718070,0.165672,0.172081,0.155064,0.178588,0.289056,0.435000,0.638511,0.283099,0.159428,0.276724,0.247159,0.229694,0.153422,0.323676,0.292861,0.635576,0.235283,0.119066,0.327502,0.333803,0.196264,0.280663,0.022336,8.302269,1.531475,1.674454,1.093361,0.757278,0.341070
