roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
35,13748,0.927298,0.934503,0.925260,1229677.091380,187,140,16591.406446,496.812891,0.357034,132.304563,0.525134,7.483628,7.236484,7.640712,138.877073,129.723860,-71.659426,574.156421,0.958232,26045634.736485,98.856115,139,186,0.828622,70998.571706,191.637230,132.823273,0.164172,0.000125,0.000151,0.000010,0.000000,0.000000,0.000000,1,2.002002,0.664953,0.719034,-0.225514,13748,1229677.091380,16591.406446,496.812891,138.877073,129.723860,574.156421,70998.571706,54.348680,45.596960,6.369413,0.043451,4.813117,0.017991,0.015468,0.015493,0.013305,0.011255,0.008649,0.008311,0.010184,0.013715,0.018081,0.020607,0.022764,0.030729,0.026059,0.032823,0.029299,0.026635,0.015952,0.014320,0.019163,0.020848,0.039671,0.060384,0.055113,0.025537,0.017846,0.021742,0.021311,0.024617,0.024468,0.030391,0.019698,0.022845,0.024338,0.022077,0.030509,0.035995,0.013995,0.012006,0.010021,0.011208,0.010998,0.009417,0.011451,0.012453,0.014735,0.014104,0.016581,0.012827,26.597599,2.649047,0.787363,0.307301,0.222449,0.156209,0.114489,0.078716,0.067028,0.057567,0.053323,0.039789,0.035465,0.031394,0.026905,0.024760,0.023445,0.020819,0.018411,0.016452,0.015409,0.013294,0.012729,0.012051,0.010854,0.009951,0.009379,0.009104,0.008187,0.007277,0.007378,0.006789,0.006728,0.006759,0.006064,0.005793,0.005703,0.005836,0.005613,0.005064,0.005432,0.005586,0.005153,0.005400,0.005169,0.005229,0.005290,0.005328,0.005315,0.005389,0.119187,0.085332,0.599131,0.085481,0.463328,0.106954,0.139110,0.530842,0.291532,0.077505,0.073318,0.620011,0.074177,0.090560,0.321616,0.365170,0.555226,0.213160,0.239863,0.101514,0.636495,0.098331,0.222002,0.511121,0.359967,0.159380,0.227721,0.357600,0.271314,0.247366,0.101440,0.582652,0.103325,0.198603,0.379889,0.439445,0.381546,0.344011,0.272738,0.216852,0.171030,0.229910,0.239832,0.484710,0.489995,0.330320,0.113333,0.166438,0.462338,0.515000,0.457655,0.179857,0.124180,0.337852,0.346341,0.536326,0.396255,0.122457,0.559338,0.106857,0.172516,0.168932,0.194449,0.250717,0.659502,0.553420,0.353179,0.128374,0.108390,0.135132,0.102059,0.119513,0.339128,0.282503,0.394075,0.643768,0.315327,0.136647,0.150358,0.116474,0.284911,0.041704,23.944694,0.947095,0.966975,1.020990,0.865292,0.531484
36,4990,0.776705,0.792597,0.788775,268879.883142,98,96,7127.409939,303.819879,0.466054,79.708628,0.530400,4.104329,3.909494,3.675197,90.197522,79.802808,-28.519975,537.428499,0.888865,26024832.404641,53.451613,93,103,0.700114,41736.862250,108.811752,84.837021,0.181628,0.000490,0.000090,0.000003,-0.000000,0.000000,-0.000000,1,1.939317,0.667799,0.709692,-0.215972,4990,268879.883142,7127.409939,303.819879,90.197522,79.802808,537.428499,41736.862250,59.978839,81.180762,6.617933,0.052424,2.899546,0.012291,0.014163,0.017948,0.014670,0.017115,0.013899,0.012403,0.011972,0.019557,0.030231,0.025827,0.025781,0.027817,0.018255,0.034017,0.031062,0.039945,0.045552,0.039104,0.036725,0.030618,0.030184,0.024843,0.030192,0.025871,0.025813,0.031378,0.025030,0.023475,0.016477,0.018364,0.017094,0.017304,0.019255,0.015982,0.014896,0.015358,0.009668,0.011286,0.009925,0.010480,0.010334,0.011470,0.013929,0.013175,0.014422,0.011707,0.013967,0.011459,7.132513,2.346311,0.515645,0.321792,0.232643,0.147478,0.119340,0.088877,0.074948,0.045778,0.040852,0.041802,0.031302,0.027725,0.026111,0.021697,0.019257,0.016360,0.015594,0.016090,0.013613,0.012017,0.013198,0.011905,0.012570,0.011112,0.009322,0.009426,0.008657,0.008502,0.008242,0.007482,0.006997,0.007122,0.007138,0.007891,0.007813,0.007029,0.006678,0.005411,0.005723,0.006136,0.006206,0.005720,0.005464,0.006060,0.006048,0.006082,0.005917,0.005919,0.133457,0.175206,0.681073,0.090163,0.497984,0.109230,0.237330,0.375575,0.148997,0.106560,0.200947,0.714293,0.120216,0.117259,0.230179,0.405555,0.422227,0.118813,0.258658,0.139655,0.732637,0.152984,0.222081,0.289738,0.313291,0.188521,0.294058,0.300049,0.425570,0.185333,0.107446,0.623754,0.195816,0.307218,0.323595,0.237608,0.236647,0.486850,0.344166,0.275813,0.232304,0.345553,0.416699,0.360842,0.187707,0.367434,0.222895,0.291731,0.362287,0.437238,0.329283,0.251212,0.191076,0.446909,0.291816,0.478168,0.324507,0.141366,0.657646,0.169526,0.204170,0.149562,0.188723,0.244412,0.497821,0.554685,0.402268,0.183924,0.224176,0.278270,0.177769,0.172690,0.405066,0.192093,0.401301,0.463367,0.305791,0.179144,0.187941,0.164105,0.485197,0.017277,9.284956,1.063751,0.952529,0.895444,0.565321,0.518948
37,2422,0.925010,0.905645,0.944788,95171.146048,82,54,2891.566394,205.132789,0.476680,55.531848,0.546974,2.109801,3.115333,2.027762,59.998529,52.743328,-70.914744,213.823376,0.911304,10404009.332099,44.127273,55,76,0.837608,17831.319635,82.387023,54.000000,0.164612,0.000445,0.000134,0.000009,0.000000,0.000000,-0.000000,1,2.051219,0.651924,0.707590,-0.250847,2422,95171.146048,2891.566394,205.132789,59.998529,52.743328,213.823376,17831.319635,70.038092,102.141206,7.058319,0.070146,2.928971,0.008895,0.012305,0.014106,0.014470,0.015973,0.013329,0.011753,0.010876,0.014272,0.015838,0.014227,0.018988,0.032036,0.025830,0.031798,0.025177,0.029609,0.028195,0.024991,0.027150,0.026113,0.032741,0.035487,0.038515,0.033505,0.032932,0.041796,0.042514,0.037505,0.022875,0.018363,0.016728,0.018880,0.019015,0.015271,0.016140,0.018281,0.013357,0.015863,0.014423,0.016479,0.015315,0.013180,0.012341,0.011046,0.011131,0.009370,0.010719,0.009189,5.507798,5.465072,1.801191,0.443182,0.236250,0.179335,0.109892,0.080488,0.070854,0.061584,0.040014,0.038212,0.032345,0.031023,0.022352,0.024637,0.020633,0.018165,0.016221,0.015394,0.014196,0.012656,0.012302,0.011421,0.010602,0.010275,0.009718,0.008656,0.008594,0.008433,0.007755,0.007444,0.007335,0.006709,0.007148,0.006413,0.006878,0.006280,0.006129,0.005796,0.006166,0.005832,0.005362,0.005649,0.005424,0.005364,0.005594,0.005466,0.005199,0.005060,0.126772,0.091181,0.704836,0.103228,0.509567,0.064439,0.191512,0.385834,0.137144,0.132615,0.109291,0.766241,0.101699,0.153636,0.233192,0.377024,0.367157,0.134409,0.341256,0.108168,0.783787,0.092961,0.174790,0.266821,0.280057,0.052832,0.256732,0.344096,0.220137,0.175209,0.111833,0.657706,0.144125,0.223702,0.438634,0.306822,0.311947,0.236634,0.264429,0.335551,0.367089,0.417978,0.304360,0.443111,0.256382,0.480494,0.149486,0.223901,0.375589,0.420148,0.429571,0.233155,0.129318,0.351339,0.270478,0.455365,0.330045,0.112206,0.692108,0.156962,0.175939,0.161741,0.192869,0.240739,0.481290,0.541629,0.441502,0.244374,0.201756,0.219440,0.224553,0.152034,0.498000,0.152869,0.369763,0.492956,0.274187,0.168485,0.196885,0.201490,0.407390,0.052974,11.327106,1.536340,1.476600,0.961115,0.959356,0.580622
38,4250,0.912808,0.733490,0.927380,253358.059239,83,86,5090.453074,260.906148,0.744645,73.561322,0.595405,2.601969,7.624940,2.345370,91.026378,60.756524,26.687584,327.362482,0.926626,14244221.456914,64.469697,66,93,0.834896,24998.670195,97.743062,66.051852,0.176093,0.004563,0.000029,0.000004,0.000000,0.000000,0.000000,1,1.985038,0.657994,0.702303,-0.201561,4250,253358.059239,5090.453074,260.906148,91.026378,60.756524,327.362482,24998.670195,46.109875,52.161882,6.320959,0.031662,2.082083,0.016068,0.018028,0.023314,0.022869,0.025256,0.025618,0.023632,0.019353,0.020990,0.020351,0.019732,0.019491,0.017059,0.012620,0.014231,0.017172,0.018254,0.016030,0.017287,0.022036,0.025591,0.035037,0.032058,0.028924,0.020441,0.015715,0.020240,0.018715,0.019808,0.021944,0.022167,0.019474,0.021609,0.023423,0.019683,0.021940,0.021253,0.016319,0.026958,0.026665,0.033105,0.031810,0.017316,0.013175,0.012997,0.014703,0.014036,0.016622,0.014950,10.860346,4.727376,0.867022,0.314605,0.263234,0.146703,0.113786,0.082480,0.067392,0.053827,0.039919,0.035488,0.031913,0.028043,0.025363,0.021717,0.022866,0.020226,0.018964,0.014932,0.016649,0.013880,0.013343,0.013040,0.011627,0.010894,0.010308,0.009500,0.009304,0.008790,0.008214,0.008149,0.008203,0.008013,0.008038,0.007206,0.007667,0.006994,0.006625,0.006738,0.006570,0.006472,0.006575,0.006693,0.006671,0.006164,0.006080,0.006169,0.006667,0.007465,0.128273,0.113572,0.670760,0.103930,0.504563,0.091159,0.276241,0.324824,0.255369,0.096710,0.125757,0.702733,0.096840,0.137396,0.369768,0.427464,0.337850,0.138369,0.264127,0.110785,0.708352,0.080616,0.175618,0.465965,0.256711,0.124876,0.283271,0.502078,0.256212,0.143538,0.119709,0.662419,0.159097,0.205505,0.155621,0.341727,0.424657,0.318576,0.229020,0.245123,0.321667,0.525128,0.351173,0.243702,0.209036,0.384119,0.145834,0.143800,0.263730,0.492444,0.532555,0.186693,0.168352,0.389408,0.448786,0.545206,0.155366,0.088504,0.639948,0.126178,0.136705,0.103758,0.120256,0.349397,0.618511,0.509411,0.312116,0.212536,0.191368,0.190080,0.114124,0.086611,0.364956,0.175156,0.497205,0.464522,0.421011,0.184002,0.136855,0.109990,0.362213,0.039658,12.982551,3.251061,2.930450,0.901383,0.796995,0.693223
39,15345,0.941472,0.918087,0.938794,1482344.392934,157,152,18080.132268,494.264536,0.448739,139.777898,0.643019,4.408809,6.191156,3.904204,149.434479,133.544064,-58.189804,616.191955,0.959835,28130668.462578,99.409091,154,163,0.848722,81701.800694,178.507172,141.662092,0.163580,0.000335,0.000017,0.000000,-0.000000,-0.000000,-0.000000,1,1.932270,0.647700,0.711385,-0.380145,15345,1482344.392934,18080.132268,494.264536,149.434479,133.544064,616.191955,81701.800694,55.724722,45.677941,6.418382,0.045578,5.147544,0.018117,0.011859,0.014671,0.015600,0.019768,0.025193,0.044593,0.037553,0.040538,0.044225,0.031400,0.029841,0.022554,0.015178,0.016842,0.016108,0.020219,0.019606,0.015150,0.013521,0.013496,0.014926,0.015549,0.018015,0.016018,0.021884,0.040170,0.041541,0.032612,0.029052,0.027934,0.031286,0.026564,0.027998,0.015369,0.013903,0.017506,0.014942,0.016322,0.010185,0.010626,0.011359,0.011630,0.011586,0.008772,0.010727,0.011886,0.012992,0.010728,28.211908,2.710866,0.756662,0.297957,0.233116,0.156499,0.108617,0.083617,0.074183,0.060586,0.046334,0.033000,0.034629,0.028491,0.024582,0.025079,0.020492,0.018561,0.016497,0.015071,0.015876,0.014668,0.011843,0.011580,0.011333,0.009944,0.009540,0.009087,0.009068,0.008481,0.008277,0.007423,0.007040,0.007026,0.006670,0.006684,0.006311,0.005584,0.005866,0.005963,0.005868,0.006031,0.005301,0.005494,0.005484,0.005487,0.004856,0.004992,0.005338,0.005439,0.080147,0.077422,0.585572,0.076275,0.449774,0.111787,0.303972,0.341374,0.463834,0.045704,0.059795,0.623965,0.089023,0.096699,0.204904,0.649251,0.294643,0.193390,0.246805,0.088032,0.628476,0.188788,0.284204,0.304129,0.496864,0.111020,0.261243,0.319022,0.236890,0.134281,0.092090,0.618231,0.093552,0.122553,0.210520,0.604397,0.102378,0.196579,0.324272,0.459391,0.620451,0.277669,0.290152,0.239008,0.176944,0.337885,0.106860,0.155474,0.496710,0.620689,0.227641,0.158588,0.115058,0.357851,0.352957,0.567864,0.411762,0.128315,0.537468,0.104739,0.136453,0.108328,0.191684,0.106025,0.462497,0.705459,0.353427,0.307472,0.131783,0.160169,0.104340,0.061851,0.332338,0.187962,0.461678,0.516754,0.436918,0.136819,0.143034,0.130496,0.356278,0.040414,24.902954,1.585767,1.404270,0.885546,0.802128,0.609872
40,6186,0.894515,0.835625,0.903090,411968.171139,151,86,8515.496347,368.992693,0.671640,88.748295,0.476359,8.686995,12.053533,7.785500,106.605490,78.981641,-82.655092,424.504617,0.932008,19310759.357704,71.872093,86,151,0.726440,37258.828701,151.329736,85.506612,0.177821,0.002682,0.000416,0.000156,0.000000,0.000007,-0.000000,1,2.309704,0.725409,0.753976,0.093661,6186,411968.171139,8515.496347,368.992693,106.605490,78.981641,424.504617,37258.828701,57.752556,107.022955,7.058156,0.048791,0.370923,0.008769,0.009935,0.012964,0.012025,0.012717,0.009938,0.009430,0.012215,0.016309,0.017413,0.015542,0.016117,0.020643,0.018275,0.031022,0.026662,0.026776,0.019904,0.015793,0.020156,0.023623,0.027412,0.031417,0.036786,0.033446,0.054289,0.086862,0.047462,0.026658,0.025938,0.033192,0.034946,0.026397,0.020591,0.014031,0.011308,0.013513,0.009471,0.011390,0.009279,0.009424,0.009674,0.009820,0.011342,0.012796,0.014319,0.011076,0.011336,0.008365,13.086471,3.788483,0.855000,0.313647,0.237645,0.135117,0.101356,0.088212,0.076920,0.057149,0.051953,0.041017,0.037747,0.031607,0.029291,0.024578,0.023885,0.021581,0.019218,0.017543,0.016463,0.015154,0.014270,0.012722,0.012141,0.010832,0.009751,0.008918,0.008465,0.008036,0.007366,0.007468,0.006402,0.006200,0.005996,0.006010,0.005706,0.005563,0.005669,0.005148,0.005063,0.005151,0.004927,0.005102,0.005516,0.005539,0.005510,0.005697,0.005537,0.005186,0.092834,0.102920,0.718290,0.138546,0.489417,0.109762,0.231620,0.319762,0.195400,0.136211,0.240156,0.705110,0.144472,0.128396,0.211588,0.430713,0.351311,0.188496,0.259547,0.240874,0.699678,0.128953,0.139199,0.278863,0.415255,0.210450,0.233600,0.258225,0.238148,0.266959,0.182691,0.600397,0.167718,0.363402,0.379464,0.327570,0.296861,0.363473,0.336767,0.210982,0.231463,0.272079,0.453437,0.431329,0.320286,0.339450,0.313522,0.374869,0.273538,0.293078,0.362303,0.423823,0.277316,0.312152,0.309502,0.479266,0.328202,0.160305,0.605450,0.147713,0.241017,0.207476,0.227097,0.285792,0.461101,0.568729,0.249521,0.196750,0.200547,0.325712,0.289199,0.226583,0.314569,0.210175,0.567209,0.391666,0.270173,0.223327,0.289804,0.237127,0.344470,0.034328,14.572280,1.548203,1.387538,0.896225,0.869231,0.475974
41,11866,0.932182,0.909604,0.923336,1020812.099897,141,132,13365.788653,421.577306,0.465203,122.915664,0.637546,3.738924,4.782301,3.787496,132.024693,116.868795,64.783981,486.535101,0.960332,21321801.442778,88.582090,134,145,0.887789,61161.870650,148.070194,120.216859,0.163736,0.000395,0.000064,0.000000,-0.000000,-0.000000,-0.000000,1,1.938579,0.641900,0.702946,-0.421390,11866,1020812.099897,13365.788653,421.577306,132.024693,116.868795,486.535101,61161.870650,62.900705,49.862633,6.382435,0.057356,7.014389,0.018758,0.008320,0.010165,0.011145,0.013712,0.016430,0.021382,0.023308,0.025189,0.017938,0.015189,0.019494,0.019630,0.016619,0.022906,0.030136,0.058509,0.057194,0.029717,0.017431,0.015810,0.020002,0.015796,0.012390,0.009323,0.009916,0.014192,0.016160,0.018645,0.013420,0.014517,0.015730,0.018117,0.020361,0.019412,0.021645,0.044289,0.038973,0.059348,0.041130,0.022701,0.018547,0.014505,0.015612,0.014143,0.012712,0.010635,0.010154,0.007396,27.871146,3.118169,0.890754,0.360784,0.257618,0.149525,0.120737,0.090385,0.069562,0.059126,0.045716,0.039616,0.037412,0.028380,0.026027,0.022790,0.020722,0.019537,0.016242,0.014897,0.014367,0.013208,0.011991,0.011659,0.010320,0.009682,0.009736,0.008805,0.008539,0.007756,0.007519,0.007413,0.007053,0.006798,0.006637,0.006137,0.007056,0.006370,0.005883,0.005453,0.005566,0.005742,0.005491,0.005502,0.005258,0.005491,0.005327,0.005533,0.005274,0.005396,0.136932,0.075292,0.570232,0.087233,0.449883,0.094780,0.140656,0.608029,0.204802,0.057693,0.075090,0.606689,0.100498,0.093733,0.433267,0.287878,0.567031,0.109346,0.261965,0.097170,0.591114,0.105881,0.126030,0.631553,0.243322,0.160861,0.247955,0.499384,0.341670,0.153577,0.110678,0.601627,0.127854,0.137712,0.359051,0.268061,0.230535,0.461652,0.279023,0.249021,0.198249,0.538522,0.283409,0.376240,0.206588,0.330730,0.108707,0.142811,0.373217,0.377847,0.652887,0.148310,0.127980,0.334230,0.489666,0.538990,0.270194,0.129490,0.575427,0.121545,0.117375,0.104760,0.096450,0.263414,0.523761,0.706491,0.290935,0.114633,0.119485,0.143698,0.133722,0.081033,0.306217,0.142335,0.581711,0.531851,0.301401,0.143654,0.142910,0.162310,0.326299,0.050127,24.388785,1.262655,1.279058,1.012991,0.866489,0.610911
42,4848,0.805371,0.802456,0.898626,267562.377723,96,90,6958.228903,316.457805,0.475949,78.566312,0.561111,5.544967,5.641717,2.999337,88.338806,77.691570,-45.045988,465.386868,0.904413,21760833.480954,54.590909,88,102,0.696729,27875.294963,115.520220,90.000000,0.178384,0.000519,0.000639,0.000033,0.000000,-0.000000,0.000000,1,1.892222,0.655730,0.691547,-0.176133,4848,267562.377723,6958.228903,316.457805,88.338806,77.691570,465.386868,27875.294963,69.810354,112.243812,7.077655,0.069722,1.624515,0.008367,0.010471,0.012286,0.012995,0.014177,0.013884,0.015901,0.019195,0.019883,0.016120,0.014897,0.021000,0.028768,0.030377,0.042910,0.034579,0.033765,0.028802,0.028111,0.025135,0.026779,0.031494,0.025669,0.026388,0.021227,0.024146,0.039834,0.036493,0.031227,0.032556,0.033206,0.027321,0.024175,0.021276,0.016275,0.016029,0.017502,0.012788,0.014967,0.011800,0.008783,0.007944,0.009556,0.009589,0.009333,0.010965,0.010273,0.010333,0.008815,8.084744,3.610456,0.771449,0.297442,0.282186,0.162719,0.082272,0.072750,0.088495,0.066736,0.045701,0.031239,0.032948,0.030368,0.025761,0.021829,0.020369,0.016264,0.016507,0.016268,0.015489,0.014677,0.012960,0.011007,0.011534,0.010831,0.011131,0.009454,0.009306,0.009198,0.008900,0.007460,0.006925,0.006398,0.006783,0.006818,0.006082,0.005670,0.005998,0.006304,0.006419,0.006500,0.006404,0.005585,0.006340,0.006255,0.005498,0.005533,0.006245,0.006190,0.177396,0.229711,0.641216,0.169733,0.480922,0.139066,0.258793,0.327457,0.225761,0.161520,0.261890,0.652009,0.196606,0.171207,0.211882,0.429702,0.376160,0.202998,0.278246,0.186449,0.718197,0.191152,0.183964,0.259481,0.388495,0.187980,0.219161,0.193434,0.243103,0.438511,0.281888,0.445991,0.128373,0.240153,0.534882,0.269390,0.183000,0.247186,0.577468,0.340438,0.170343,0.194961,0.293906,0.494695,0.240649,0.392057,0.198694,0.488063,0.409746,0.265410,0.306922,0.303145,0.217013,0.311575,0.104792,0.170331,0.465227,0.436985,0.407144,0.094744,0.207679,0.506348,0.279913,0.100716,0.164504,0.577219,0.515906,0.084930,0.112785,0.227322,0.479312,0.249208,0.384701,0.157860,0.516232,0.465901,0.157713,0.160942,0.212059,0.304135,0.394058,0.022384,10.417140,1.880988,1.017448,0.540912,0.679989,0.535205
43,1459,0.924606,0.929404,0.944483,43044.793543,43,44,1542.122207,138.244415,0.333861,43.100539,0.771142,1.382182,1.222359,1.090474,44.585994,42.027753,1.092582,147.053824,0.895755,7554039.223182,33.930233,43,44,0.946099,6292.310441,47.634012,43.000000,0.160712,0.000090,0.000035,0.000000,-0.000000,-0.000000,0.000000,1,1.939395,0.624270,0.692169,-0.470372,1459,43044.793543,1542.122207,138.244415,44.585994,42.027753,147.053824,6292.310441,61.083618,84.315284,6.775180,0.054267,2.304816,0.011555,0.019681,0.026203,0.026756,0.028941,0.022513,0.019497,0.021162,0.026318,0.028990,0.027223,0.029425,0.035336,0.022225,0.030364,0.020885,0.021828,0.020060,0.018062,0.019304,0.022442,0.028581,0.029354,0.030098,0.025602,0.024865,0.030133,0.028070,0.025443,0.017964,0.013267,0.012464,0.013866,0.014561,0.012339,0.012406,0.012542,0.009087,0.016340,0.015313,0.017321,0.015180,0.012255,0.013520,0.014850,0.016464,0.016216,0.019008,0.015678,3.170988,4.652477,2.463763,0.665902,0.338562,0.142828,0.142714,0.102458,0.066557,0.058854,0.042720,0.049057,0.033215,0.026404,0.024471,0.020586,0.022034,0.015144,0.015470,0.013628,0.013999,0.011531,0.010156,0.011102,0.009349,0.009474,0.007711,0.007698,0.007575,0.006833,0.007159,0.005884,0.006275,0.005608,0.005661,0.005638,0.005074,0.005264,0.004900,0.005052,0.004756,0.004802,0.004874,0.004001,0.004635,0.004697,0.004271,0.004364,0.003695,0.004624,0.063448,0.071026,0.773311,0.080938,0.448208,0.081219,0.172347,0.317311,0.220204,0.049000,0.083670,0.810848,0.087356,0.179414,0.265296,0.268007,0.321884,0.217906,0.314625,0.120867,0.801579,0.085464,0.214333,0.285669,0.208059,0.070504,0.246501,0.293622,0.191005,0.205421,0.146705,0.719012,0.103897,0.204338,0.286920,0.402158,0.324884,0.223456,0.204989,0.305618,0.510594,0.338693,0.276777,0.309397,0.401674,0.438124,0.154198,0.101774,0.282867,0.545953,0.349717,0.209402,0.153096,0.454139,0.305049,0.430818,0.252394,0.125384,0.759055,0.096716,0.166453,0.081004,0.148752,0.367396,0.442175,0.477435,0.425385,0.371532,0.136618,0.220720,0.141014,0.187881,0.466066,0.107492,0.371961,0.429090,0.367116,0.123850,0.163556,0.166732,0.494053,0.067469,9.921537,1.120942,0.884369,0.788951,0.940094,0.771142
44,14139,0.934853,0.914247,0.945900,1307667.914404,155,144,16821.333432,477.666863,0.387986,134.172776,0.633468,3.730746,4.782526,4.042827,141.198466,130.137693,26.347082,578.049819,0.959148,27004553.094761,87.172840,162,149,0.840540,68990.193623,172.037785,138.140612,0.162981,0.000176,0.000009,0.000002,0.000000,-0.000000,-0.000000,1,1.910605,0.647384,0.712247,-0.379435,14139,1307667.914404,16821.333432,477.666863,141.198466,130.137693,578.049819,68990.193623,56.361439,42.413749,6.176813,0.046577,5.715085,0.023418,0.027666,0.029449,0.027413,0.034246,0.025545,0.020632,0.017678,0.018202,0.014362,0.011328,0.013714,0.015716,0.013906,0.020337,0.021395,0.020779,0.022177,0.014392,0.013644,0.019341,0.030769,0.026217,0.027027,0.019446,0.018032,0.027746,0.028496,0.036768,0.032049,0.030423,0.023942,0.031588,0.028011,0.020262,0.015549,0.015591,0.011151,0.013102,0.010299,0.012958,0.013303,0.012252,0.012660,0.012617,0.014856,0.020842,0.030016,0.022104,27.343237,2.806994,0.823665,0.311958,0.225435,0.174632,0.122862,0.081424,0.078790,0.052332,0.045798,0.034441,0.032843,0.026598,0.024606,0.021828,0.018454,0.019288,0.016812,0.013927,0.014159,0.013324,0.010982,0.010738,0.010602,0.009312,0.009344,0.008470,0.008247,0.007546,0.007581,0.007129,0.006562,0.006292,0.006668,0.005970,0.005915,0.006116,0.005583,0.005718,0.005428,0.005357,0.005210,0.005288,0.004929,0.005023,0.005123,0.005348,0.005262,0.005222,0.182372,0.083281,0.571299,0.086443,0.491245,0.110284,0.292940,0.440730,0.303987,0.052555,0.107017,0.619159,0.080468,0.089082,0.274908,0.625991,0.342816,0.055264,0.264418,0.146585,0.594695,0.102522,0.332763,0.357090,0.474481,0.085917,0.271410,0.560646,0.127290,0.109652,0.093575,0.639354,0.102148,0.118048,0.147718,0.440146,0.127911,0.252030,0.372617,0.336436,0.342896,0.405002,0.553695,0.254441,0.123135,0.308545,0.082599,0.118682,0.183644,0.775514,0.296951,0.193952,0.085700,0.340004,0.442491,0.576908,0.256001,0.103399,0.583846,0.089257,0.095348,0.094653,0.168097,0.075488,0.610136,0.732314,0.171494,0.117043,0.125160,0.129776,0.086717,0.051138,0.329458,0.166048,0.541333,0.308998,0.558406,0.167662,0.129949,0.097219,0.330298,0.042314,24.459829,1.182966,1.281922,1.083651,0.826342,0.585053
