roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
30,2513,0.896538,0.523279,0.911261,53116.957741,122,43,3146.171291,261.342582,0.923373,56.565457,0.479032,3.101518,16.483671,2.746012,93.860984,36.033706,-89.896138,273.894444,0.884522,14454717.377770,26.929573,43,122,0.798749,8082.214814,122.146819,42.923528,0.251300,0.034872,0.000363,0.000226,0.000000,0.000039,-0.000000,1,2.528922,0.787021,0.728587,0.424908,2513,53116.957741,3146.171291,261.342582,93.860984,36.033706,273.894444,8082.214814,63.774412,110.584162,6.755163,0.058866,0.871957,0.010535,0.002273,0.003089,0.003037,0.003753,0.003806,0.004154,0.004402,0.004929,0.005259,0.005652,0.008197,0.009249,0.006654,0.011802,0.015588,0.026873,0.027837,0.032172,0.041466,0.056059,0.067849,0.075587,0.066558,0.051820,0.054216,0.061845,0.054440,0.063279,0.043003,0.029858,0.026686,0.028597,0.024285,0.013055,0.009230,0.008612,0.005372,0.006147,0.005010,0.004871,0.004240,0.003409,0.002979,0.002845,0.002877,0.002568,0.002487,0.002027,3.557470,3.550612,1.774915,0.760708,0.255862,0.161850,0.125878,0.094864,0.076504,0.059986,0.050333,0.039629,0.035658,0.029756,0.025381,0.022004,0.021019,0.018728,0.016680,0.014087,0.013161,0.011937,0.010506,0.009153,0.008372,0.008327,0.008318,0.007893,0.007301,0.006470,0.006595,0.006418,0.006041,0.005312,0.005502,0.005708,0.005565,0.005583,0.005344,0.005244,0.005339,0.005440,0.004709,0.004623,0.004956,0.004971,0.004774,0.004847,0.004842,0.004916,0.042597,0.092169,0.817787,0.093514,0.298318,0.050363,0.183254,0.427106,0.068098,0.048134,0.120289,0.806072,0.081099,0.056264,0.114183,0.436261,0.341203,0.062744,0.184198,0.119128,0.837319,0.064249,0.062093,0.178558,0.424084,0.096522,0.147465,0.134899,0.356036,0.493559,0.122540,0.408200,0.129933,0.270997,0.561839,0.154308,0.130829,0.315952,0.617760,0.198414,0.080718,0.192415,0.436078,0.459166,0.132382,0.252489,0.171016,0.655176,0.241998,0.102287,0.261341,0.473287,0.268831,0.210120,0.155145,0.522638,0.528178,0.101903,0.511741,0.170479,0.241039,0.208293,0.144896,0.135224,0.396271,0.777120,0.202729,0.073278,0.144782,0.266661,0.261885,0.116814,0.249361,0.104661,0.794446,0.274023,0.089315,0.100185,0.232067,0.285145,0.259718,0.033499,9.175067,6.002768,5.314711,0.885377,0.954173,0.479032
31,13894,0.926726,0.912978,0.931692,1308477.136311,218,131,18218.631424,537.262847,0.516819,133.005226,0.486519,11.673970,13.943170,11.991568,147.119707,125.948410,81.009635,628.286363,0.954583,27975157.514936,106.869231,130,217,0.762626,128941.427853,218.515310,129.622755,0.168708,0.000676,0.000205,0.000063,0.000000,0.000002,0.000000,1,2.241043,0.699437,0.736564,0.010137,13894,1308477.136311,18218.631424,537.262847,147.119707,125.948410,628.286363,128941.427853,60.339810,47.300849,6.410336,0.053023,6.012897,0.019228,0.009039,0.012142,0.011842,0.012436,0.011861,0.013820,0.013051,0.013970,0.012432,0.012647,0.015894,0.022509,0.016938,0.025582,0.023241,0.022515,0.023148,0.016952,0.013599,0.017854,0.028183,0.030604,0.034638,0.033497,0.046487,0.121218,0.074457,0.029228,0.017101,0.014190,0.013711,0.012163,0.010287,0.009670,0.011268,0.016032,0.011715,0.014215,0.011506,0.014580,0.016353,0.016855,0.018911,0.021225,0.019839,0.012330,0.010698,0.007566,24.699405,2.798406,0.715756,0.300899,0.231098,0.144796,0.096200,0.082228,0.071835,0.055880,0.049699,0.044803,0.039869,0.030842,0.029512,0.026456,0.023699,0.022050,0.018750,0.017748,0.017636,0.014373,0.013612,0.013062,0.012107,0.010495,0.010012,0.009234,0.008548,0.008385,0.007427,0.007307,0.007080,0.006801,0.006216,0.005889,0.006261,0.006008,0.005479,0.005501,0.005416,0.005506,0.005500,0.005105,0.005276,0.005515,0.005643,0.005817,0.005427,0.005474,0.181504,0.141055,0.680751,0.094345,0.437188,0.095674,0.219294,0.376799,0.290659,0.146606,0.098636,0.650816,0.082451,0.081650,0.087073,0.541072,0.411492,0.249168,0.184848,0.099586,0.622288,0.088910,0.280230,0.341264,0.536652,0.133052,0.245108,0.477984,0.334607,0.238429,0.111746,0.539128,0.128836,0.301007,0.210950,0.384540,0.627576,0.340587,0.226387,0.159275,0.161192,0.174985,0.239445,0.240898,0.491488,0.309732,0.105590,0.170075,0.273073,0.713653,0.355089,0.149142,0.091473,0.351315,0.437179,0.483360,0.272468,0.140335,0.586044,0.166224,0.224846,0.132893,0.204964,0.367083,0.507821,0.697020,0.119973,0.101323,0.129342,0.205272,0.115421,0.157107,0.270220,0.225082,0.723704,0.340108,0.333538,0.144515,0.153604,0.116885,0.259825,0.035198,22.114120,1.162748,1.194381,1.027206,0.855124,0.492485
32,6191,0.936198,0.855435,0.947504,406419.333115,128,90,7054.843613,322.687227,0.614250,88.784154,0.537413,3.271613,7.879674,2.848832,100.909860,79.629146,-84.036194,358.132034,0.942067,16523528.902641,67.293478,92,129,0.877553,46527.711257,128.762201,83.804013,0.166784,0.001504,0.000050,0.000004,0.000000,0.000000,0.000000,1,2.062616,0.660106,0.723747,-0.247448,6191,406419.333115,7054.843613,322.687227,100.909860,79.629146,358.132034,46527.711257,57.136954,92.996770,6.717159,0.047806,1.355986,0.010632,0.006605,0.009601,0.009814,0.013631,0.015839,0.017945,0.020946,0.025267,0.027641,0.032004,0.044730,0.053122,0.028244,0.032456,0.031941,0.035868,0.025841,0.017539,0.015609,0.013446,0.011846,0.011757,0.016084,0.014945,0.020359,0.035472,0.036236,0.032479,0.022999,0.024703,0.025080,0.026459,0.022523,0.015989,0.019117,0.026707,0.019058,0.023108,0.016512,0.018985,0.016980,0.012995,0.011718,0.010804,0.010695,0.006998,0.006141,0.005164,15.439194,4.978175,1.139455,0.359752,0.231669,0.142834,0.123418,0.084710,0.070524,0.056915,0.052409,0.039832,0.035773,0.028747,0.026181,0.021482,0.021332,0.019580,0.016912,0.015053,0.014415,0.013743,0.011700,0.010595,0.011135,0.010551,0.009482,0.009054,0.008729,0.008462,0.007580,0.007449,0.007065,0.006424,0.006255,0.005907,0.005884,0.005904,0.005772,0.005290,0.005545,0.005373,0.005571,0.005599,0.005462,0.005002,0.005154,0.005285,0.004755,0.005106,0.156446,0.194139,0.679420,0.131653,0.480775,0.132412,0.276808,0.272865,0.243176,0.118855,0.193295,0.706835,0.166560,0.138304,0.207060,0.495551,0.288226,0.174660,0.218017,0.136534,0.753115,0.167353,0.138394,0.219420,0.417165,0.171912,0.260304,0.282772,0.325540,0.322099,0.179821,0.572173,0.217914,0.306460,0.352516,0.291420,0.182013,0.298792,0.519478,0.270163,0.195769,0.274529,0.471704,0.385692,0.223145,0.315942,0.185350,0.461231,0.355392,0.239995,0.278625,0.443596,0.272539,0.347135,0.251891,0.474450,0.370016,0.157838,0.577663,0.203356,0.262863,0.285059,0.155625,0.173800,0.470598,0.562235,0.348631,0.157043,0.220781,0.352985,0.300208,0.150160,0.393172,0.237912,0.446798,0.484931,0.218707,0.193877,0.301735,0.191239,0.375484,0.048270,17.286920,2.765931,2.408498,0.870773,0.901029,0.521655
33,13739,0.957741,0.890419,0.967650,1303557.664015,152,135,14954.114119,438.228238,0.534494,132.261249,0.669542,2.327660,5.875716,1.803958,144.446107,122.081885,67.544855,538.606168,0.961826,23968956.108363,105.576923,130,150,0.918744,77472.664376,153.726620,128.298024,0.162703,0.000735,0.000011,0.000000,0.000000,-0.000000,0.000000,1,1.944105,0.631664,0.695757,-0.427451,13739,1303557.664015,14954.114119,438.228238,144.446107,122.081885,538.606168,77472.664376,60.434381,43.268724,6.180131,0.053181,6.639178,0.025343,0.014209,0.019992,0.020531,0.022875,0.017309,0.016504,0.014944,0.014654,0.018709,0.017677,0.022634,0.027471,0.019262,0.028617,0.021551,0.022359,0.028185,0.023928,0.025009,0.027556,0.029328,0.021715,0.021729,0.013097,0.015403,0.022063,0.021255,0.021535,0.020148,0.017842,0.015383,0.017768,0.016280,0.018756,0.021389,0.036200,0.024584,0.032712,0.032097,0.025081,0.018254,0.018738,0.017116,0.015617,0.015150,0.015523,0.017700,0.013561,29.518393,3.081388,0.796315,0.315216,0.245496,0.142141,0.115070,0.085207,0.069061,0.055914,0.050301,0.039056,0.033449,0.027306,0.023176,0.020908,0.021542,0.019292,0.018065,0.017096,0.014287,0.013231,0.011413,0.010402,0.010118,0.009329,0.009957,0.009518,0.009076,0.008671,0.008578,0.007288,0.006677,0.006767,0.006949,0.006593,0.006946,0.007256,0.006491,0.006301,0.005911,0.006233,0.005812,0.005833,0.005867,0.005871,0.005635,0.006091,0.005703,0.005960,0.167318,0.063899,0.575961,0.118298,0.445148,0.075109,0.208036,0.528113,0.310186,0.032755,0.050790,0.635155,0.069609,0.110898,0.363335,0.451795,0.487152,0.048312,0.262115,0.085544,0.620425,0.082983,0.270276,0.537148,0.314413,0.093353,0.251032,0.608809,0.139088,0.098508,0.100573,0.619475,0.092354,0.102966,0.178887,0.394088,0.286126,0.254960,0.312888,0.358603,0.454830,0.481703,0.345844,0.245680,0.088062,0.363931,0.088627,0.109669,0.312962,0.660341,0.411033,0.109561,0.087402,0.353672,0.504119,0.521499,0.332801,0.093863,0.569865,0.079783,0.084195,0.084071,0.095221,0.146549,0.452294,0.832444,0.219267,0.098675,0.082424,0.093316,0.076080,0.043424,0.303597,0.095439,0.598682,0.473668,0.384354,0.123698,0.112309,0.121468,0.354319,0.047360,25.508434,3.257124,2.524302,0.775010,0.813634,0.703846
34,2167,0.899121,0.713559,0.908376,50334.709035,108,53,3026.123008,248.246017,0.800459,52.527232,0.378581,3.989704,9.454472,3.888239,70.035644,41.978492,57.001159,237.172619,0.894243,10518373.571623,29.590412,45,106,0.716098,7112.904724,114.162028,44.408965,0.192204,0.008209,0.000414,0.000045,0.000000,0.000003,-0.000000,1,2.608557,0.755898,0.753495,0.311197,2167,50334.709035,3026.123008,248.246017,70.035644,41.978492,237.172619,7112.904724,75.859579,94.152746,6.987978,0.081304,4.126698,0.009975,0.007381,0.009389,0.009381,0.011055,0.010755,0.011601,0.010344,0.010535,0.009552,0.007528,0.008487,0.009268,0.005881,0.009311,0.009994,0.011297,0.012805,0.013980,0.020569,0.026935,0.034950,0.036042,0.045907,0.033310,0.036344,0.048490,0.054928,0.049009,0.033939,0.027794,0.030763,0.035322,0.034378,0.029563,0.032224,0.034592,0.023198,0.032511,0.021664,0.018563,0.017670,0.012719,0.010879,0.009314,0.009432,0.007872,0.007330,0.005248,4.411701,4.671683,1.580204,0.335553,0.296502,0.137913,0.118599,0.077856,0.067002,0.048921,0.045939,0.036921,0.032749,0.029715,0.026082,0.022044,0.020664,0.018985,0.017114,0.015010,0.015271,0.013033,0.012979,0.012243,0.012017,0.010968,0.010937,0.010381,0.009798,0.009718,0.009646,0.009217,0.008588,0.008553,0.008130,0.008294,0.008197,0.007797,0.007629,0.008017,0.007204,0.007636,0.007584,0.007193,0.007495,0.007036,0.006979,0.007462,0.007082,0.007581,0.122776,0.195018,0.746728,0.084212,0.429205,0.091450,0.392971,0.163429,0.092108,0.138065,0.216299,0.759112,0.059753,0.042490,0.283949,0.485561,0.163143,0.097531,0.303581,0.145204,0.779849,0.071344,0.059069,0.339322,0.244546,0.067092,0.300941,0.342231,0.274198,0.183846,0.070645,0.566185,0.165487,0.577568,0.212507,0.205442,0.331189,0.295405,0.193724,0.110983,0.246924,0.440408,0.639604,0.219339,0.202655,0.422441,0.227106,0.188742,0.153407,0.327764,0.567591,0.345048,0.130232,0.381051,0.321761,0.445154,0.180721,0.091134,0.722317,0.166149,0.241033,0.134859,0.178073,0.302061,0.478854,0.514063,0.269094,0.335428,0.245226,0.293466,0.221144,0.187377,0.377001,0.223935,0.518277,0.295793,0.350499,0.231474,0.237519,0.216520,0.414597,0.038524,9.136805,2.431556,2.369718,0.974568,1.046689,0.453040
35,2214,0.941734,0.934056,0.938121,80936.851534,57,56,2476.021109,177.042218,0.376609,53.093807,0.693609,1.372030,1.427603,1.413832,55.383323,51.305570,-87.225997,197.130988,0.911949,9474751.658872,40.254545,55,57,0.894177,10262.759667,60.538248,53.961913,0.160823,0.000151,0.000000,0.000000,0.000000,0.000000,0.000000,1,1.944354,0.631480,0.700940,-0.482782,2214,80936.851534,2476.021109,177.042218,55.383323,51.305570,197.130988,10262.759667,74.293484,104.329720,7.114534,0.078242,2.493962,0.008478,0.017720,0.020610,0.018876,0.020662,0.018704,0.017574,0.016346,0.021487,0.020013,0.018296,0.025144,0.030052,0.025857,0.038597,0.033298,0.033597,0.024668,0.022638,0.023390,0.020935,0.024246,0.024892,0.021751,0.017698,0.020944,0.024063,0.024486,0.027139,0.022895,0.017920,0.017875,0.016560,0.014501,0.015367,0.019416,0.020763,0.013841,0.017355,0.019946,0.022981,0.017969,0.015230,0.015947,0.015130,0.016254,0.015807,0.017295,0.013268,5.259468,5.758403,2.066551,0.553132,0.254137,0.154236,0.120651,0.089974,0.074802,0.070025,0.050918,0.040940,0.037437,0.026072,0.025778,0.022983,0.020898,0.017388,0.016533,0.013940,0.013890,0.011489,0.010971,0.009786,0.009663,0.008589,0.008470,0.007860,0.007896,0.007349,0.006626,0.006160,0.006680,0.006494,0.006423,0.005744,0.006240,0.005958,0.005874,0.005492,0.005714,0.005612,0.005471,0.005027,0.005325,0.005384,0.005096,0.005334,0.004843,0.004643,0.053611,0.064884,0.731608,0.097067,0.495925,0.099856,0.196165,0.314678,0.234150,0.069305,0.096535,0.746884,0.143396,0.152119,0.254252,0.381728,0.351517,0.224527,0.287557,0.131323,0.779897,0.141686,0.168975,0.253649,0.298147,0.125168,0.272581,0.291309,0.271787,0.223673,0.135192,0.660346,0.135212,0.190323,0.364958,0.386273,0.234600,0.305529,0.412081,0.305028,0.231613,0.312028,0.466625,0.348728,0.313695,0.296370,0.213851,0.372790,0.347692,0.313803,0.360671,0.476982,0.167213,0.350060,0.379348,0.357556,0.358711,0.155903,0.707232,0.121916,0.110164,0.136660,0.171512,0.274589,0.362431,0.699759,0.274130,0.192155,0.174960,0.291310,0.224327,0.160357,0.343895,0.218281,0.611004,0.300471,0.235596,0.209203,0.321858,0.229482,0.339048,0.056973,11.231111,1.009740,1.040504,1.030467,0.898094,0.706220
36,3173,0.887771,0.900660,0.901603,137436.039215,72,62,3717.851833,220.703665,0.346972,63.560908,0.710797,2.596470,2.860641,2.409242,66.745748,62.599194,-72.402143,273.208153,0.911010,13171683.153838,47.477612,67,72,0.853450,17137.991928,78.889727,62.000000,0.164888,0.000112,0.000096,0.000000,0.000000,0.000000,0.000000,1,1.948924,0.637042,0.692964,-0.388497,3173,137436.039215,3717.851833,220.703665,66.745748,62.599194,273.208153,17137.991928,67.315804,106.895997,6.842725,0.065147,1.733264,0.009872,0.013461,0.018908,0.016179,0.017970,0.014894,0.016405,0.017100,0.019723,0.019783,0.015803,0.015497,0.016342,0.010687,0.015701,0.014321,0.017129,0.016044,0.016978,0.017726,0.024617,0.040717,0.050127,0.060208,0.045099,0.040474,0.045155,0.037995,0.040719,0.029500,0.021292,0.018724,0.017698,0.012895,0.011020,0.012596,0.014766,0.010723,0.014065,0.012875,0.013003,0.011945,0.013340,0.017588,0.017161,0.015546,0.014451,0.014752,0.010297,7.051182,5.351538,1.416258,0.445413,0.211981,0.132776,0.136432,0.108389,0.076844,0.061609,0.050672,0.036732,0.035321,0.025282,0.022558,0.023834,0.020229,0.018382,0.015720,0.014660,0.013395,0.013946,0.013643,0.011239,0.009564,0.008982,0.008829,0.008092,0.007570,0.007289,0.008729,0.008103,0.007113,0.007200,0.006869,0.005575,0.006367,0.006250,0.005804,0.005740,0.005888,0.005627,0.006214,0.005635,0.005275,0.005800,0.005299,0.005084,0.005134,0.005043,0.091787,0.094553,0.742333,0.187700,0.450116,0.079608,0.264423,0.287454,0.186693,0.099068,0.200272,0.737459,0.161090,0.100669,0.168580,0.472581,0.310396,0.148484,0.272777,0.219473,0.755665,0.068755,0.164495,0.233166,0.367453,0.147654,0.251831,0.272786,0.229463,0.229947,0.284366,0.680424,0.197747,0.281094,0.253288,0.306504,0.271390,0.321212,0.311267,0.417362,0.250066,0.256052,0.384927,0.416677,0.319699,0.398725,0.260518,0.238133,0.340336,0.346451,0.244080,0.270279,0.326370,0.491366,0.253060,0.397911,0.338625,0.153313,0.715618,0.208443,0.218843,0.131054,0.137222,0.236056,0.439426,0.565969,0.380505,0.216458,0.197283,0.241647,0.322757,0.194257,0.356891,0.208541,0.426630,0.431620,0.243332,0.095776,0.152553,0.336685,0.505783,0.042509,11.613855,1.187361,1.101743,0.927892,0.807822,0.659411
37,2483,0.811518,0.366895,0.879581,43335.949030,127,42,3304.323623,270.647246,0.949288,56.226807,0.465504,4.016754,17.066911,2.716415,103.943811,32.680694,89.466327,307.871104,0.864589,16547747.041715,22.242533,42,127,0.751440,8092.950895,127.062233,39.287372,0.298720,0.060013,0.000857,0.000326,0.000000,0.000059,0.000000,1,2.714284,0.780506,0.708174,0.531844,2483,43335.949030,3304.323623,270.647246,103.943811,32.680694,307.871104,8092.950895,64.222590,107.522755,6.832158,0.059647,0.577072,0.010025,0.004694,0.006125,0.006194,0.007575,0.006585,0.006692,0.007612,0.011016,0.015433,0.017313,0.021455,0.024378,0.017650,0.022551,0.019324,0.023010,0.027202,0.042644,0.062969,0.061515,0.044573,0.044364,0.054139,0.044565,0.045331,0.040160,0.030904,0.037291,0.024268,0.028726,0.029004,0.028523,0.020751,0.013056,0.014691,0.013950,0.008882,0.010006,0.007442,0.006744,0.005454,0.005241,0.004621,0.004735,0.005801,0.005491,0.005289,0.004062,2.853494,2.757647,1.621596,0.707101,0.186550,0.161830,0.147384,0.087120,0.072068,0.066751,0.051873,0.039283,0.032952,0.025997,0.024547,0.019593,0.019292,0.019244,0.015918,0.014277,0.013916,0.011109,0.009799,0.009722,0.009320,0.009095,0.008759,0.008146,0.008180,0.007759,0.007319,0.007040,0.006662,0.006286,0.006001,0.005499,0.005712,0.005781,0.005404,0.005324,0.004769,0.004566,0.004854,0.004909,0.004609,0.004860,0.005092,0.004967,0.005013,0.005047,0.047495,0.049162,0.831481,0.110322,0.279641,0.048563,0.234259,0.385749,0.086931,0.048821,0.051492,0.821470,0.076469,0.065975,0.128642,0.451949,0.290318,0.069709,0.161884,0.077550,0.849891,0.064676,0.078791,0.154124,0.413002,0.145041,0.140401,0.111581,0.438454,0.348479,0.146108,0.423790,0.095393,0.332873,0.576642,0.143188,0.088803,0.342789,0.469821,0.232269,0.139502,0.210860,0.581987,0.427247,0.121474,0.212770,0.187608,0.526507,0.261748,0.179501,0.247067,0.594679,0.276747,0.224309,0.116152,0.698819,0.363671,0.102863,0.518032,0.108385,0.184080,0.185345,0.083537,0.083650,0.571650,0.654346,0.282181,0.123343,0.125906,0.265445,0.218425,0.095846,0.261049,0.226327,0.728214,0.350366,0.151241,0.125570,0.241422,0.194290,0.304798,0.026196,8.065063,6.282881,4.248931,0.676271,0.879093,0.465504
38,2672,0.919101,0.462921,0.907865,171494.568771,121,40,3097.835556,258.671112,0.935694,58.327490,0.552066,2.995709,17.272326,2.467112,99.886747,35.241385,84.312606,273.001046,0.895454,13903523.989738,68.461538,39,122,0.862538,25247.528500,121.498272,38.301203,0.262330,0.041718,0.000136,0.000061,0.000000,0.000009,0.000000,1,2.533610,0.777878,0.720582,0.422998,2672,171494.568771,3097.835556,258.671112,99.886747,35.241385,273.001046,25247.528500,60.266929,91.140344,6.703818,0.052902,1.929215,0.011323,0.002553,0.003566,0.003487,0.004288,0.003531,0.003294,0.003355,0.004117,0.004813,0.005152,0.006592,0.009628,0.007744,0.013590,0.016153,0.025027,0.030781,0.030487,0.028319,0.041537,0.063249,0.053681,0.047956,0.034435,0.050588,0.070030,0.086064,0.104669,0.063661,0.032606,0.015214,0.011083,0.009773,0.011604,0.013097,0.015369,0.011151,0.012243,0.009348,0.007378,0.005422,0.004384,0.004197,0.003792,0.003414,0.002827,0.002630,0.002122,4.120235,3.686140,1.916408,0.575707,0.281915,0.184607,0.115053,0.077398,0.068787,0.056530,0.047551,0.036032,0.036621,0.029875,0.023431,0.022344,0.021412,0.017279,0.016583,0.015226,0.013812,0.011939,0.012089,0.010949,0.010380,0.009352,0.008641,0.007753,0.007631,0.008059,0.006656,0.005993,0.006879,0.006355,0.005710,0.005771,0.005695,0.005341,0.005227,0.005093,0.004774,0.005159,0.004927,0.004561,0.004671,0.004834,0.004813,0.004927,0.004779,0.004704,0.046364,0.094898,0.820457,0.064165,0.302018,0.047683,0.361740,0.291039,0.050289,0.031876,0.105745,0.773254,0.044501,0.032830,0.056566,0.587324,0.194563,0.028593,0.160834,0.128078,0.825156,0.059052,0.042216,0.116316,0.470481,0.051210,0.184585,0.110311,0.485025,0.412824,0.066731,0.435511,0.079996,0.468267,0.397753,0.064443,0.053790,0.397199,0.455380,0.130924,0.047226,0.084731,0.729545,0.268434,0.033542,0.215440,0.214475,0.420116,0.277021,0.077758,0.178215,0.734354,0.146396,0.236287,0.122279,0.653034,0.357837,0.101953,0.598780,0.124212,0.172941,0.112382,0.060390,0.079009,0.636328,0.626087,0.210147,0.083584,0.099140,0.322315,0.169360,0.057537,0.308231,0.275478,0.635838,0.360788,0.108958,0.111561,0.369260,0.222879,0.290347,0.035852,9.787508,7.001029,5.765688,0.823549,0.947510,0.561160
39,10270,0.903779,0.859174,0.877094,833029.027716,181,106,13943.879090,463.758180,0.553474,114.351083,0.535286,11.014133,12.815665,10.064226,130.330080,108.547591,-78.077187,559.410209,0.944319,25389819.418462,89.286957,116,174,0.736524,61187.854105,181.792888,103.547702,0.175059,0.001003,0.000236,0.000123,0.000000,0.000002,-0.000000,1,2.199922,0.691929,0.715862,0.032143,10270,833029.027716,13943.879090,463.758180,130.330080,108.547591,559.410209,61187.854105,60.476098,47.083350,6.358157,0.053250,5.941228,0.019894,0.011250,0.016740,0.018340,0.019662,0.018925,0.018106,0.021529,0.027482,0.023160,0.016122,0.017370,0.017656,0.011180,0.013214,0.009551,0.010838,0.011157,0.014538,0.017056,0.013528,0.021308,0.031409,0.074048,0.098508,0.061343,0.053211,0.037205,0.030091,0.024783,0.023082,0.017016,0.014348,0.012344,0.009863,0.011221,0.015903,0.012748,0.016563,0.014998,0.015457,0.011832,0.009620,0.009693,0.008712,0.008157,0.008384,0.010576,0.010174,20.303540,2.616795,0.985360,0.416076,0.189619,0.143592,0.124785,0.113410,0.074914,0.053775,0.049524,0.045641,0.038712,0.029829,0.023239,0.023011,0.023517,0.020511,0.017207,0.014928,0.015788,0.015124,0.014024,0.012046,0.010797,0.010402,0.010460,0.009281,0.007819,0.007085,0.007660,0.008138,0.007185,0.006087,0.005751,0.006481,0.006871,0.006396,0.005533,0.005705,0.005843,0.005641,0.005071,0.004989,0.005106,0.005260,0.004885,0.004584,0.004827,0.004713,0.072426,0.077500,0.624562,0.091132,0.360838,0.071578,0.531013,0.210863,0.358610,0.046176,0.083257,0.645345,0.129750,0.205436,0.267161,0.642738,0.170939,0.041461,0.221001,0.106454,0.755971,0.175372,0.275798,0.342681,0.245205,0.158026,0.242868,0.271444,0.164236,0.195548,0.137617,0.601731,0.097346,0.147740,0.159159,0.650732,0.094522,0.178879,0.278954,0.641203,0.541633,0.309088,0.226585,0.146641,0.091456,0.318915,0.159812,0.271338,0.547516,0.467813,0.286129,0.250309,0.152028,0.335959,0.240275,0.451319,0.649306,0.124479,0.437825,0.094360,0.187423,0.127135,0.222712,0.070854,0.248663,0.742445,0.508095,0.222041,0.102150,0.197212,0.142647,0.069154,0.311256,0.166937,0.377218,0.624758,0.297345,0.144665,0.243697,0.196837,0.367641,0.032818,18.358621,1.273388,1.163565,0.913756,0.829013,0.508720
