roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
49,2741,0.867141,0.826722,0.808757,108151.159696,73,66,4119.287404,233.574809,0.567880,59.075795,0.568908,2.871183,3.189030,3.091347,69.231499,56.985254,35.641923,325.427453,0.875341,16355977.344316,36.602740,74,74,0.665406,15848.437083,82.973891,65.448997,0.183268,0.001241,0.000066,0.000016,-0.000000,0.000001,0.000000,1,2.097158,0.677328,0.734930,-0.276045,2741,108151.159696,4119.287404,233.574809,69.231499,56.985254,325.427453,15848.437083,60.454764,52.448377,6.333869,0.053215,5.413963,0.018724,0.025186,0.029966,0.022373,0.024363,0.020097,0.019176,0.019713,0.023743,0.025050,0.019753,0.023684,0.026385,0.018488,0.025685,0.024172,0.024644,0.022133,0.023623,0.024660,0.022712,0.024784,0.025844,0.032794,0.022883,0.020283,0.024253,0.016578,0.020011,0.018993,0.016822,0.015421,0.016775,0.017844,0.013630,0.016021,0.019205,0.013706,0.015364,0.013309,0.016496,0.017903,0.016385,0.016110,0.018140,0.020985,0.019991,0.024235,0.019631,4.374393,3.446053,0.932081,0.285019,0.199513,0.164296,0.110216,0.091550,0.076607,0.055848,0.048389,0.037531,0.027338,0.024170,0.023197,0.023631,0.021168,0.020563,0.016848,0.015644,0.013604,0.011364,0.011609,0.010860,0.010864,0.010629,0.009399,0.008956,0.008123,0.007110,0.008049,0.007387,0.006743,0.006820,0.006712,0.006263,0.006390,0.005646,0.005733,0.005474,0.005881,0.006146,0.005513,0.005978,0.006222,0.006189,0.005799,0.005991,0.005629,0.005345,0.186888,0.069910,0.680245,0.063033,0.488188,0.083709,0.290126,0.328702,0.236484,0.095054,0.055712,0.695176,0.081626,0.162769,0.306985,0.513283,0.313089,0.125340,0.254355,0.081543,0.737335,0.100692,0.258297,0.350272,0.324486,0.085321,0.269951,0.584715,0.229979,0.132549,0.067616,0.662876,0.071871,0.130412,0.165468,0.306788,0.520517,0.249213,0.228894,0.324212,0.502747,0.355761,0.213302,0.190016,0.220280,0.341028,0.082316,0.151350,0.334218,0.655757,0.340540,0.131660,0.079073,0.415622,0.401613,0.490786,0.292544,0.088249,0.687766,0.063220,0.085858,0.085246,0.113171,0.326104,0.494760,0.677947,0.326805,0.230094,0.099434,0.090087,0.077351,0.074321,0.347474,0.115094,0.534222,0.418591,0.377876,0.128913,0.113848,0.102280,0.471773,0.025882,8.422768,1.031599,1.110702,1.076681,0.717748,0.487947
50,3433,0.950029,0.834399,0.945381,171743.016390,81,62,3818.059432,227.118865,0.637778,66.113776,0.683592,1.946141,4.843624,1.855704,75.694910,58.301743,-59.063860,240.752309,0.928481,12003150.767761,54.634921,63,80,0.899148,18065.412873,82.374151,60.545525,0.166148,0.001799,0.000017,0.000000,-0.000000,-0.000000,0.000000,1,2.018112,0.641373,0.698805,-0.382376,3433,171743.016390,3818.059432,227.118865,75.694910,58.301743,240.752309,18065.412873,59.148067,75.728226,6.725437,0.051055,3.129953,0.011500,0.019979,0.023404,0.021410,0.020081,0.016014,0.013137,0.012881,0.013986,0.018798,0.022193,0.022749,0.021480,0.014025,0.019715,0.016326,0.020966,0.023587,0.025710,0.029366,0.036962,0.052712,0.051461,0.060339,0.038743,0.033493,0.036319,0.029084,0.022353,0.015518,0.012354,0.011224,0.010488,0.007920,0.007454,0.009114,0.010084,0.007050,0.010861,0.009686,0.011263,0.012752,0.013426,0.015017,0.016870,0.021855,0.022403,0.022235,0.015154,8.680827,5.827765,1.548846,0.418605,0.269902,0.188428,0.115587,0.078942,0.076371,0.054407,0.043578,0.036311,0.035690,0.027013,0.022407,0.022060,0.019191,0.016356,0.015953,0.014350,0.012078,0.011328,0.011428,0.010389,0.009060,0.009521,0.008948,0.007418,0.007959,0.007951,0.006804,0.006313,0.007245,0.006676,0.006044,0.006134,0.005998,0.005690,0.005782,0.006095,0.005217,0.005153,0.005692,0.005227,0.005194,0.005327,0.005417,0.005114,0.004995,0.005532,0.092801,0.089238,0.723904,0.089544,0.485349,0.087942,0.151592,0.390161,0.181290,0.089671,0.095554,0.730776,0.127434,0.121117,0.231772,0.389010,0.431318,0.163713,0.278571,0.090930,0.761009,0.153786,0.193124,0.244270,0.364303,0.183029,0.219458,0.353662,0.152432,0.192292,0.113787,0.659965,0.117540,0.208135,0.432565,0.349230,0.302610,0.158339,0.326278,0.440948,0.282811,0.288172,0.298596,0.492777,0.295716,0.438329,0.102580,0.310691,0.503499,0.386017,0.297798,0.228802,0.238653,0.316709,0.359202,0.362372,0.401219,0.114991,0.676778,0.111979,0.161343,0.162911,0.205720,0.296536,0.337896,0.684982,0.432446,0.200322,0.122652,0.176529,0.174257,0.158052,0.460038,0.097762,0.515678,0.517487,0.248921,0.121235,0.134954,0.148105,0.358165,0.059229,14.259469,2.610127,2.488835,0.953530,0.943371,0.682937
51,2674,0.909839,0.704078,0.935279,68628.565009,88,55,3459.222554,236.445108,0.785774,58.349315,0.552479,3.561443,7.943553,2.167117,75.754112,46.854997,60.081128,251.793939,0.906515,11584262.340934,32.692268,62,90,0.773006,8668.356084,92.027161,54.572765,0.185376,0.006854,0.000291,0.000004,-0.000000,-0.000000,0.000000,1,2.204143,0.695772,0.742500,-0.125823,2674,68628.565009,3459.222554,236.445108,75.754112,46.854997,251.793939,8668.356084,66.357290,112.593493,6.926003,0.063422,1.602828,0.009551,0.009851,0.010457,0.008932,0.008363,0.006739,0.005501,0.005638,0.006313,0.006598,0.005841,0.007838,0.010881,0.008833,0.012236,0.011760,0.019041,0.025200,0.024030,0.029484,0.038697,0.045243,0.045087,0.057168,0.042811,0.028878,0.038217,0.031798,0.038433,0.032552,0.027932,0.025150,0.025121,0.023894,0.022172,0.027842,0.035317,0.023136,0.032340,0.020657,0.018499,0.015964,0.014182,0.015749,0.014132,0.011541,0.008530,0.008796,0.006629,5.615444,5.199048,1.580683,0.370402,0.262741,0.162818,0.111576,0.078491,0.065507,0.051509,0.043511,0.036368,0.033897,0.028115,0.025061,0.020663,0.021069,0.019215,0.016668,0.015600,0.016012,0.012635,0.011957,0.012877,0.011566,0.010289,0.010906,0.009751,0.009143,0.008377,0.008910,0.008243,0.008043,0.008750,0.008128,0.007457,0.007207,0.007631,0.006901,0.007473,0.006825,0.007033,0.006967,0.007495,0.007057,0.006961,0.007240,0.007313,0.006792,0.006172,0.142831,0.179018,0.734484,0.096123,0.470506,0.094646,0.342012,0.179176,0.139402,0.116364,0.238673,0.766220,0.059626,0.068444,0.273116,0.468719,0.170849,0.103351,0.303358,0.177204,0.799754,0.060400,0.095864,0.313337,0.242175,0.063885,0.251428,0.340627,0.447962,0.174578,0.114847,0.682197,0.200367,0.238138,0.174170,0.216912,0.266619,0.558721,0.308041,0.149064,0.129385,0.454986,0.475234,0.164427,0.151652,0.332024,0.333654,0.316406,0.198251,0.229254,0.481734,0.451968,0.133964,0.363553,0.245754,0.469720,0.185608,0.119613,0.750657,0.172375,0.223188,0.125457,0.107038,0.208333,0.566795,0.532240,0.209632,0.113004,0.238825,0.443657,0.172310,0.108553,0.328669,0.296350,0.551782,0.242138,0.187426,0.211095,0.392093,0.230840,0.392866,0.042177,10.619795,3.665493,2.230431,0.608494,0.939042,0.479032
52,1696,0.766020,0.750735,0.754850,28384.201264,89,43,2534.641291,204.282583,0.651992,46.469498,0.443167,4.024717,5.625263,3.617011,58.832383,44.608258,82.092303,262.344192,0.833016,14042000.558618,21.330306,44,88,0.669128,5593.606083,89.021350,43.000000,0.200764,0.002936,0.000185,0.000031,-0.000000,-0.000001,-0.000000,1,2.425610,0.723326,0.731346,0.253418,1696,28384.201264,2534.641291,204.282583,58.832383,44.608258,262.344192,5593.606083,71.936398,91.603774,6.891702,0.073716,4.083761,0.010517,0.008077,0.011265,0.011109,0.013172,0.012269,0.013679,0.014777,0.018191,0.018829,0.017957,0.025338,0.032252,0.020473,0.032231,0.027448,0.030033,0.032514,0.032487,0.029584,0.035464,0.056781,0.061341,0.056185,0.041900,0.041190,0.042488,0.028857,0.024865,0.018841,0.016873,0.014869,0.015489,0.014237,0.010773,0.012244,0.011279,0.007109,0.009687,0.008777,0.010248,0.009605,0.007610,0.007286,0.007250,0.007830,0.007104,0.006465,0.005667,2.087431,2.581406,1.103916,0.364592,0.273321,0.175315,0.129720,0.079800,0.058535,0.055425,0.053382,0.039485,0.029321,0.023889,0.024443,0.022689,0.018879,0.013688,0.014468,0.015143,0.015155,0.013823,0.012611,0.010987,0.009100,0.007655,0.008113,0.007851,0.008015,0.007614,0.007239,0.007639,0.007831,0.007333,0.006848,0.006249,0.005985,0.005588,0.005746,0.005931,0.005399,0.005535,0.005668,0.006101,0.005993,0.005782,0.005573,0.005237,0.005292,0.005412,0.054873,0.086243,0.797639,0.144758,0.419518,0.046323,0.194592,0.298230,0.165586,0.070720,0.138066,0.809466,0.091718,0.129597,0.206341,0.387290,0.282451,0.152131,0.279002,0.143946,0.819557,0.053304,0.149813,0.234518,0.313492,0.064445,0.216905,0.183444,0.254679,0.239580,0.172347,0.628689,0.097037,0.205050,0.492771,0.353338,0.187465,0.281991,0.323822,0.311910,0.296343,0.365005,0.340444,0.483856,0.334846,0.457080,0.171939,0.307367,0.328833,0.360087,0.420311,0.355291,0.194009,0.297846,0.176514,0.471363,0.360670,0.087707,0.668621,0.142463,0.217256,0.250444,0.177793,0.166077,0.430448,0.660150,0.321945,0.174525,0.178831,0.270467,0.281261,0.181618,0.369004,0.110603,0.579377,0.414004,0.206949,0.159233,0.258696,0.241860,0.388486,0.024642,6.464790,1.555224,1.397679,0.898699,0.778682,0.439308
53,1232,0.927760,0.392045,0.970779,55320.305037,61,25,1285.270218,150.540437,0.930382,39.605948,0.807869,1.744717,9.885902,0.420602,66.344737,24.321382,84.174741,155.698485,0.863980,8372022.331797,53.565217,23,61,0.958553,8742.156851,61.398401,23.032298,0.253100,0.037300,0.000002,0.000000,0.000000,0.000000,-0.000000,1,2.348747,0.685100,0.633235,0.282313,1232,55320.305037,1285.270218,150.540437,66.344737,24.321382,155.698485,8742.156851,67.773363,101.892857,6.757776,0.065977,3.289494,0.012328,0.016423,0.023341,0.022777,0.023525,0.017705,0.015321,0.013159,0.013567,0.011411,0.008125,0.008746,0.008408,0.005006,0.008392,0.006175,0.007179,0.007432,0.009097,0.008473,0.011253,0.020611,0.034437,0.069821,0.076977,0.140547,0.174870,0.066887,0.022956,0.008300,0.006527,0.005774,0.005674,0.004145,0.003126,0.003928,0.005242,0.003370,0.005288,0.004355,0.006027,0.006794,0.006901,0.007741,0.009087,0.011082,0.012457,0.016199,0.015363,1.748065,2.516156,1.964935,1.165488,0.509285,0.148521,0.141345,0.111057,0.091879,0.066657,0.042141,0.029701,0.040806,0.039938,0.023565,0.014110,0.021924,0.023655,0.016921,0.011208,0.012457,0.012339,0.011468,0.011251,0.009030,0.007587,0.008710,0.009131,0.007410,0.005803,0.006596,0.007138,0.006930,0.005489,0.005543,0.005692,0.005577,0.005312,0.004882,0.004995,0.005063,0.004825,0.004760,0.004713,0.004545,0.004461,0.004629,0.004470,0.004214,0.004701,0.042183,0.090994,0.824573,0.085936,0.346829,0.059138,0.369259,0.117480,0.169389,0.031944,0.110837,0.756250,0.048418,0.049709,0.087294,0.610955,0.104124,0.135042,0.208162,0.114714,0.841074,0.041256,0.083007,0.098857,0.432388,0.053327,0.167136,0.109489,0.427811,0.359303,0.085184,0.577944,0.123780,0.461116,0.177129,0.274390,0.058174,0.287658,0.642168,0.069136,0.110721,0.137295,0.646657,0.132726,0.172678,0.240730,0.103666,0.655456,0.092577,0.207205,0.158663,0.576887,0.101761,0.286087,0.110901,0.507334,0.410165,0.094967,0.680335,0.141672,0.230324,0.109661,0.071103,0.065861,0.370124,0.852756,0.081907,0.116208,0.121771,0.275989,0.131378,0.054815,0.332717,0.107694,0.792459,0.101784,0.188024,0.117464,0.232496,0.165411,0.329820,0.050821,7.912730,23.504198,5.666193,0.241072,0.966872,0.878118
54,9084,0.897600,0.711517,0.909051,376521.029292,112,131,11384.634422,383.268844,0.744990,107.545842,0.619138,3.758709,9.058080,2.831698,134.865246,89.965351,17.850981,588.606168,0.934353,27274024.725567,52.783395,109,131,0.797918,29256.368979,132.228880,106.825226,0.180809,0.004823,0.000054,0.000007,-0.000000,-0.000000,-0.000000,1,1.923667,0.613378,0.656539,-0.195339,9084,376521.029292,11384.634422,383.268844,134.865246,89.965351,588.606168,29256.368979,65.778735,129.593901,7.020852,0.062390,-0.245679,0.008381,0.017386,0.027295,0.021699,0.027436,0.023285,0.021622,0.018462,0.023410,0.019950,0.013391,0.018036,0.023903,0.021043,0.033069,0.021702,0.026071,0.021105,0.017398,0.021694,0.027282,0.032273,0.028655,0.025833,0.018299,0.015863,0.019064,0.015542,0.017344,0.015939,0.015467,0.015617,0.016718,0.018091,0.021278,0.021383,0.022713,0.020962,0.024993,0.022286,0.023178,0.019644,0.013682,0.017498,0.018147,0.019252,0.022787,0.017289,0.014965,15.867296,2.243617,0.598009,0.352379,0.224730,0.153430,0.110452,0.084050,0.073446,0.058476,0.046688,0.035011,0.033054,0.026840,0.024727,0.023269,0.021353,0.020364,0.018522,0.014468,0.015259,0.012692,0.011704,0.011103,0.011080,0.010646,0.009721,0.009212,0.009244,0.008204,0.007859,0.006956,0.006749,0.007207,0.007150,0.006859,0.006842,0.006422,0.005921,0.006204,0.005970,0.006018,0.005639,0.005658,0.005165,0.005230,0.005535,0.005574,0.005076,0.005536,0.250815,0.172241,0.562630,0.193787,0.592455,0.152961,0.222700,0.294739,0.206040,0.242934,0.351324,0.587048,0.174103,0.268600,0.311933,0.413579,0.271211,0.169014,0.346182,0.329503,0.568952,0.121934,0.263002,0.362916,0.332383,0.118426,0.328069,0.345117,0.238481,0.260403,0.181650,0.705418,0.208475,0.222515,0.193056,0.308794,0.344915,0.360749,0.357612,0.308003,0.343317,0.295114,0.397443,0.291028,0.283768,0.426482,0.305755,0.240039,0.311174,0.392964,0.308571,0.312591,0.243658,0.404302,0.238127,0.342059,0.300835,0.136897,0.723695,0.191255,0.233772,0.208507,0.242097,0.266248,0.371182,0.504757,0.329466,0.183317,0.214115,0.427462,0.344592,0.217002,0.403186,0.247091,0.390554,0.416292,0.261154,0.193308,0.354530,0.311485,0.349673,0.026220,15.433070,3.198815,2.409891,0.753370,0.651146,0.636039
55,3008,0.973632,0.863151,0.972296,136983.911672,68,62,3232.918266,207.836532,0.600539,61.886223,0.713472,1.053334,3.923490,0.710864,69.382580,55.477983,51.469926,221.929978,0.925742,10470138.222585,52.561404,57,71,0.930429,14065.815114,80.799797,56.923997,0.163920,0.001300,0.000003,0.000000,0.000000,0.000000,-0.000000,1,1.991197,0.642158,0.701555,-0.364985,3008,136983.911672,3232.918266,207.836532,69.382580,55.477983,221.929978,14065.815114,60.804848,91.090093,6.834211,0.053800,2.339255,0.010189,0.015802,0.021494,0.019456,0.020993,0.016965,0.013885,0.012746,0.014132,0.014539,0.011329,0.014743,0.018065,0.012072,0.014427,0.012470,0.016825,0.017869,0.015074,0.014349,0.016483,0.022970,0.028153,0.031686,0.028078,0.029771,0.034724,0.030249,0.031983,0.030162,0.022504,0.019746,0.023220,0.024894,0.023977,0.029745,0.035577,0.030423,0.039257,0.026654,0.023121,0.018882,0.014439,0.013139,0.014464,0.016079,0.014778,0.015499,0.012108,8.017503,6.703595,1.764144,0.555562,0.237501,0.158162,0.138030,0.093540,0.072974,0.051742,0.052650,0.041711,0.035379,0.026729,0.025647,0.022798,0.020212,0.017178,0.014570,0.015530,0.014373,0.011647,0.010364,0.010524,0.009681,0.009720,0.008954,0.007984,0.007822,0.007338,0.007097,0.006576,0.006502,0.006315,0.006214,0.005667,0.006196,0.005878,0.005464,0.005677,0.005011,0.004984,0.005116,0.005059,0.004889,0.005103,0.005066,0.004981,0.005003,0.005134,0.082451,0.089313,0.757364,0.156395,0.425077,0.100732,0.196327,0.333818,0.215286,0.093458,0.124181,0.767117,0.159942,0.100705,0.266705,0.333076,0.338110,0.235080,0.302955,0.131684,0.733967,0.105451,0.155935,0.326379,0.264712,0.108044,0.358419,0.306918,0.254887,0.304026,0.197232,0.645482,0.186135,0.264288,0.283799,0.328355,0.325047,0.298450,0.390640,0.302256,0.233975,0.379202,0.375925,0.310762,0.353385,0.477872,0.174086,0.236396,0.309429,0.381421,0.377721,0.255691,0.163563,0.457620,0.267421,0.407227,0.316828,0.123595,0.695909,0.140241,0.293547,0.207942,0.116739,0.307121,0.421484,0.600686,0.270445,0.179757,0.204145,0.377250,0.236297,0.148059,0.478590,0.209561,0.495747,0.328587,0.279417,0.204171,0.284554,0.169393,0.379309,0.061073,13.553825,5.519325,3.724831,0.674871,0.936496,0.740301
56,1751,0.945174,0.789263,0.928612,64618.633894,71,41,2024.868575,173.737151,0.691250,47.216972,0.601512,1.977968,5.434421,2.286992,56.119663,40.552939,-86.262302,176.574639,0.895212,9085926.678006,42.707317,41,71,0.864747,11521.747727,71.112041,41.000000,0.171017,0.002882,0.000054,0.000007,0.000000,0.000000,-0.000000,1,2.223574,0.660905,0.716646,-0.164246,1751,64618.633894,2024.868575,173.737151,56.119663,40.552939,176.574639,11521.747727,70.460814,83.242718,6.770896,0.070935,4.611963,0.011722,0.011181,0.015294,0.014640,0.014588,0.012356,0.011453,0.010749,0.011734,0.013494,0.014948,0.018880,0.020098,0.014311,0.023866,0.023117,0.027448,0.030949,0.032145,0.033565,0.040638,0.053903,0.047056,0.056011,0.048859,0.045709,0.053207,0.039695,0.025067,0.017008,0.013100,0.012204,0.013199,0.012667,0.009595,0.010155,0.013079,0.008188,0.010650,0.010037,0.012954,0.013301,0.012877,0.012408,0.012759,0.014208,0.011215,0.008992,0.006445,3.524743,4.424830,2.144378,0.619052,0.250016,0.193746,0.132770,0.085635,0.060731,0.059028,0.045541,0.032541,0.033442,0.027177,0.024730,0.019174,0.018290,0.016362,0.015013,0.013443,0.012419,0.011756,0.011312,0.009751,0.009789,0.009197,0.008470,0.008062,0.007314,0.007927,0.007587,0.006830,0.007009,0.006566,0.006690,0.006031,0.006507,0.006338,0.005391,0.005673,0.005525,0.005591,0.005636,0.005072,0.005426,0.005465,0.005395,0.005772,0.005454,0.005272,0.120791,0.093729,0.803173,0.086859,0.426678,0.086688,0.154586,0.310596,0.118560,0.119845,0.102707,0.800217,0.088721,0.102651,0.215203,0.406649,0.304968,0.107936,0.211979,0.099241,0.806102,0.090838,0.153778,0.218945,0.363944,0.092468,0.273082,0.311686,0.331235,0.209949,0.115792,0.637506,0.156823,0.211183,0.416869,0.293703,0.305496,0.320947,0.282499,0.431009,0.184527,0.411044,0.278093,0.414386,0.293309,0.356379,0.171156,0.261883,0.487972,0.266747,0.423478,0.291300,0.136421,0.427837,0.197124,0.520163,0.287122,0.142862,0.662734,0.128151,0.212925,0.213939,0.202427,0.185563,0.482183,0.588102,0.461400,0.097950,0.182503,0.205812,0.222342,0.199035,0.387496,0.158063,0.559475,0.507755,0.122646,0.192941,0.203619,0.140602,0.374881,0.056160,9.916486,2.376231,2.747476,1.156233,0.983930,0.601512
57,11405,0.843503,0.672891,0.830703,523556.167170,169,96,13822.583082,453.166163,0.790342,120.504344,0.702971,7.397167,18.086435,7.407551,159.702465,97.844169,-88.205552,749.890440,0.928617,35273999.742103,58.457407,98,169,0.825099,36584.589828,178.033503,95.980318,0.192214,0.007621,0.000150,0.000023,0.000000,0.000002,-0.000000,1,1.973367,0.626298,0.622440,0.146718,11405,523556.167170,13822.583082,453.166163,159.702465,97.844169,749.890440,36584.589828,63.389608,122.999036,7.208318,0.058199,-0.171378,0.007488,0.005716,0.006929,0.006724,0.008987,0.009147,0.010258,0.012629,0.013284,0.015735,0.016989,0.018882,0.014558,0.008883,0.015135,0.014958,0.023151,0.020085,0.018921,0.022612,0.041621,0.060293,0.066277,0.075927,0.057119,0.043201,0.045766,0.039329,0.034120,0.021604,0.024571,0.021400,0.027858,0.031429,0.021214,0.021055,0.021521,0.009571,0.009754,0.007660,0.008279,0.006542,0.005003,0.004915,0.005551,0.006928,0.006518,0.006704,0.004688,7.870818,1.417471,0.420617,0.220709,0.239224,0.188414,0.147586,0.071859,0.062541,0.054870,0.051354,0.027290,0.028118,0.035458,0.029924,0.020480,0.020826,0.016713,0.015379,0.012949,0.013427,0.013429,0.010599,0.009908,0.009303,0.009355,0.009199,0.009415,0.009511,0.007808,0.007369,0.007047,0.007487,0.006201,0.005862,0.006479,0.005280,0.005756,0.005265,0.005568,0.005549,0.005186,0.006395,0.006093,0.005363,0.005128,0.005357,0.005261,0.004771,0.004735,0.085831,0.217789,0.707522,0.166018,0.259271,0.124716,0.423482,0.365779,0.145410,0.125986,0.273809,0.654577,0.199302,0.134018,0.219779,0.504729,0.316092,0.141543,0.259125,0.275387,0.680726,0.176405,0.164346,0.283292,0.412908,0.195864,0.215381,0.130640,0.406672,0.465780,0.152293,0.280741,0.142640,0.578599,0.341949,0.162907,0.185141,0.271673,0.519610,0.308398,0.204649,0.238616,0.480542,0.401032,0.190384,0.354656,0.239590,0.400428,0.388262,0.300584,0.306099,0.348916,0.311771,0.320521,0.109966,0.463941,0.562904,0.070373,0.249670,0.112457,0.555044,0.249518,0.074416,0.151365,0.329839,0.665533,0.249465,0.163173,0.186624,0.427543,0.320436,0.127285,0.338447,0.164701,0.519357,0.412903,0.296117,0.212510,0.280832,0.288837,0.350666,0.020281,15.208888,2.441621,2.445049,1.001404,0.604310,0.688685
58,1869,0.829046,0.817792,0.864952,67605.372209,63,45,2167.101908,168.203816,0.629557,48.782012,0.659259,3.497367,3.827086,2.823640,56.708599,44.059997,63.090352,188.580736,0.894558,9222364.963810,40.565217,46,64,0.862442,9589.053308,65.253251,45.000000,0.172365,0.001815,0.000376,0.000033,0.000000,0.000001,0.000000,1,2.034887,0.641353,0.681430,-0.218388,1869,67605.372209,2167.101908,168.203816,56.708599,44.059997,188.580736,9589.053308,67.417323,106.082397,6.750334,0.065331,0.614673,0.010533,0.007927,0.007403,0.006630,0.007813,0.007470,0.007270,0.008428,0.011179,0.014058,0.015943,0.024564,0.035465,0.025529,0.029238,0.020311,0.024586,0.022935,0.018905,0.018894,0.025119,0.038994,0.042830,0.049861,0.039408,0.031729,0.035059,0.029938,0.026268,0.023771,0.024400,0.024286,0.029726,0.025671,0.017913,0.019949,0.021685,0.016445,0.023595,0.021960,0.026754,0.023199,0.015672,0.012127,0.009012,0.008729,0.007822,0.007360,0.006170,3.931184,4.890532,1.993128,0.658600,0.298562,0.130488,0.126680,0.096960,0.076851,0.054385,0.053500,0.044658,0.039230,0.028441,0.023544,0.020773,0.020943,0.019606,0.016104,0.014705,0.015198,0.014118,0.012722,0.010176,0.010399,0.010719,0.010273,0.008750,0.008132,0.008468,0.008446,0.007592,0.006888,0.006428,0.006661,0.006259,0.006749,0.006195,0.005568,0.005772,0.005876,0.005819,0.005130,0.004875,0.004796,0.004599,0.004631,0.004964,0.005014,0.004894,0.055227,0.053994,0.793049,0.106148,0.433857,0.052160,0.222366,0.303685,0.145656,0.064023,0.063425,0.827156,0.086463,0.088909,0.278889,0.327447,0.287663,0.156713,0.241146,0.094902,0.823063,0.058575,0.082557,0.324868,0.182780,0.054782,0.321267,0.281204,0.171900,0.242628,0.267702,0.717551,0.122816,0.170530,0.365035,0.261813,0.311763,0.226574,0.373425,0.302150,0.302755,0.458118,0.257143,0.393151,0.313851,0.480456,0.167516,0.244044,0.152197,0.278594,0.504316,0.193253,0.128745,0.522020,0.293865,0.347666,0.339515,0.228935,0.741919,0.136513,0.150888,0.134169,0.123451,0.298570,0.375371,0.692023,0.306535,0.248095,0.171118,0.167244,0.223923,0.167768,0.498209,0.180187,0.554544,0.228875,0.259076,0.182360,0.135794,0.195651,0.449802,0.052555,9.910874,1.355373,1.094276,0.807362,0.891946,0.633832
