roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
27,2545,0.785153,0.744698,0.787510,62715.699358,100,53,4168.092077,252.184154,0.802094,56.924464,0.480189,7.408508,11.219546,7.409735,78.655212,46.972772,-88.845331,299.699531,0.881117,14434154.874569,31.391041,53,100,0.610591,8472.682295,100.621635,52.623381,0.206036,0.009547,0.002130,0.001111,0.000002,0.000109,0.000000,1,2.187586,0.724544,0.722178,0.229156,2545,62715.699358,4168.092077,252.184154,78.655212,46.972772,299.699531,8472.682295,65.766137,100.614145,6.750737,0.062367,1.667273,0.010688,0.012709,0.017341,0.014971,0.017202,0.016760,0.017812,0.017254,0.017126,0.016350,0.015021,0.021806,0.029746,0.021479,0.029444,0.023925,0.027830,0.030453,0.027364,0.020706,0.024755,0.035593,0.028833,0.028013,0.028287,0.024058,0.034003,0.029594,0.027827,0.032868,0.032224,0.020750,0.019476,0.018463,0.016785,0.019964,0.023215,0.012130,0.014603,0.015017,0.015379,0.014857,0.012859,0.013162,0.012795,0.013909,0.012152,0.013257,0.009875,4.109733,3.802517,1.376250,0.388514,0.224313,0.162312,0.111999,0.079107,0.067128,0.054001,0.044504,0.032528,0.031840,0.027027,0.027252,0.023651,0.021603,0.017930,0.017922,0.017084,0.015604,0.011830,0.011145,0.012309,0.011978,0.010331,0.009846,0.010407,0.009854,0.008942,0.008940,0.007893,0.007004,0.007330,0.007180,0.007728,0.007676,0.007542,0.006806,0.006525,0.006713,0.006496,0.006884,0.007440,0.006751,0.006184,0.006153,0.007066,0.007076,0.006460,0.056455,0.070071,0.805286,0.156793,0.414512,0.086430,0.123629,0.316374,0.155449,0.057673,0.108021,0.807672,0.124342,0.062535,0.189957,0.369135,0.343154,0.152317,0.227043,0.145697,0.807360,0.054020,0.095968,0.234842,0.382812,0.138185,0.206091,0.184350,0.306948,0.338933,0.243605,0.574233,0.159231,0.228874,0.460487,0.279370,0.179920,0.326556,0.436845,0.368713,0.144474,0.295453,0.313558,0.491037,0.294288,0.335034,0.225854,0.354772,0.341630,0.316830,0.360385,0.299787,0.253039,0.458264,0.219779,0.475619,0.285773,0.154236,0.679476,0.167634,0.231204,0.240214,0.138131,0.203058,0.514890,0.559812,0.405376,0.151192,0.155826,0.244350,0.278901,0.176921,0.364710,0.234185,0.493862,0.442285,0.262986,0.112377,0.166243,0.213779,0.466366,0.028335,8.491838,1.514163,1.514414,1.000166,0.841457,0.480377
28,4098,0.703749,0.677040,0.715021,99303.038717,101,72,5848.105578,289.211155,0.723703,72.233895,0.563531,4.969427,6.549250,5.204773,94.249852,65.042879,-67.557003,432.475180,0.884211,23067308.812503,30.868439,75,103,0.700740,13307.196546,108.755742,70.193333,0.199951,0.005032,0.001168,0.000029,0.000000,0.000001,-0.000000,1,2.068804,0.652042,0.668247,0.005704,4098,99303.038717,5848.105578,289.211155,94.249852,65.042879,432.475180,13307.196546,66.970595,109.363836,7.085813,0.064524,1.289412,0.008394,0.008587,0.011794,0.011723,0.014255,0.011485,0.011450,0.012111,0.012947,0.014041,0.015167,0.021943,0.030512,0.021568,0.034617,0.033560,0.050174,0.052208,0.036874,0.037367,0.044519,0.045927,0.047075,0.043347,0.027161,0.028057,0.034192,0.033381,0.032084,0.023030,0.018764,0.015434,0.014866,0.016935,0.010698,0.011267,0.012252,0.007618,0.007595,0.006079,0.008097,0.010685,0.009647,0.007721,0.007635,0.007866,0.008487,0.009440,0.007758,5.596294,2.879174,0.888795,0.314651,0.170512,0.188059,0.151747,0.096346,0.068212,0.049713,0.043270,0.025079,0.024261,0.023068,0.023436,0.018112,0.017661,0.017042,0.014052,0.015453,0.012372,0.010858,0.010264,0.010348,0.009374,0.008988,0.009723,0.008172,0.007518,0.006751,0.006723,0.006234,0.006150,0.007157,0.006328,0.006208,0.006666,0.006136,0.005529,0.005114,0.005129,0.005335,0.004957,0.005362,0.005895,0.005062,0.004538,0.004921,0.005018,0.005625,0.157052,0.209603,0.738342,0.095286,0.424917,0.112142,0.253083,0.308774,0.157002,0.136380,0.230795,0.707431,0.140288,0.126085,0.213722,0.455520,0.344257,0.142858,0.268394,0.159385,0.738485,0.170666,0.203927,0.249227,0.373485,0.191242,0.219792,0.260389,0.391943,0.355491,0.138553,0.513775,0.146194,0.283784,0.450821,0.252778,0.230825,0.393552,0.461354,0.354780,0.177801,0.257819,0.340471,0.429794,0.233222,0.371733,0.207936,0.347716,0.499618,0.295107,0.330247,0.286617,0.218225,0.349470,0.157143,0.326478,0.519064,0.203664,0.527582,0.101989,0.220946,0.431842,0.183743,0.154811,0.338699,0.679201,0.350916,0.117794,0.135091,0.236163,0.401195,0.167345,0.416557,0.188811,0.501928,0.497336,0.157463,0.190555,0.210895,0.183985,0.390028,0.021910,9.475688,1.258316,1.317908,1.047359,0.668735,0.528285
29,2523,0.820095,0.719619,0.824464,62529.026524,89,66,3719.583368,238.166736,0.796707,56.677891,0.429520,5.597141,10.995768,5.439668,77.219108,46.668596,57.845743,281.628463,0.888885,13020552.490947,31.570349,49,94,0.678302,8240.554119,98.268995,49.384779,0.201583,0.008784,0.001589,0.000773,0.000001,0.000064,0.000000,1,2.183961,0.723688,0.719070,0.190817,2523,62529.026524,3719.583368,238.166736,77.219108,46.668596,281.628463,8240.554119,75.109446,101.754657,7.052835,0.079832,2.945489,0.008872,0.010161,0.011755,0.010652,0.011291,0.010414,0.009355,0.009631,0.010876,0.011963,0.011295,0.013134,0.017112,0.012355,0.015398,0.015711,0.017389,0.014456,0.014793,0.025461,0.029102,0.038403,0.040816,0.040024,0.033465,0.023837,0.032293,0.032169,0.030890,0.024103,0.021250,0.018448,0.022433,0.028111,0.030131,0.036171,0.035997,0.025251,0.036303,0.029042,0.029269,0.023872,0.017945,0.014874,0.013011,0.012560,0.009750,0.009339,0.007939,4.628534,4.447241,1.454990,0.466071,0.235458,0.135224,0.115720,0.085514,0.073138,0.056218,0.050360,0.037988,0.039128,0.030241,0.027541,0.021144,0.024398,0.019967,0.018107,0.016005,0.014917,0.015066,0.013184,0.012423,0.011477,0.011921,0.010193,0.009768,0.009362,0.008106,0.007732,0.008286,0.008206,0.007435,0.007367,0.006847,0.007073,0.006485,0.006502,0.005738,0.006323,0.006636,0.005947,0.005476,0.005916,0.005810,0.005250,0.005282,0.005334,0.005582,0.141498,0.116390,0.745659,0.104245,0.431291,0.110306,0.285934,0.272317,0.213219,0.145986,0.134564,0.752513,0.091649,0.097026,0.392099,0.344332,0.255584,0.197133,0.269459,0.105809,0.798894,0.077377,0.107829,0.422200,0.157612,0.060671,0.231460,0.433038,0.381264,0.163443,0.137692,0.673464,0.174769,0.171158,0.196125,0.263789,0.432964,0.432479,0.231540,0.195116,0.374251,0.528861,0.188663,0.173534,0.219900,0.414738,0.253610,0.246926,0.204725,0.406858,0.575093,0.184398,0.154080,0.326771,0.292503,0.527178,0.268074,0.111466,0.674097,0.135266,0.236150,0.144094,0.054792,0.339026,0.588051,0.487944,0.175022,0.325107,0.287994,0.239428,0.138922,0.072618,0.418175,0.323092,0.496981,0.200641,0.335005,0.304280,0.238998,0.194125,0.365887,0.031810,8.958612,2.021404,1.964533,0.971865,0.845677,0.546678
30,2428,0.959671,0.931276,0.958848,94355.640955,60,53,2519.548788,177.097576,0.409347,55.600590,0.763522,1.117707,1.882482,1.034408,58.344623,53.232383,81.057177,187.438600,0.921124,9199515.392016,45.000000,54,60,0.963665,10922.435012,60.207461,53.000000,0.160503,0.000215,0.000010,0.000000,-0.000000,-0.000000,0.000000,1,1.971543,0.627560,0.694247,-0.491157,2428,94355.640955,2519.548788,177.097576,58.344623,53.232383,187.438600,10922.435012,71.139338,103.696046,6.981387,0.072209,2.515347,0.009013,0.012605,0.016096,0.017367,0.021867,0.023065,0.023464,0.023930,0.027646,0.028619,0.024817,0.029421,0.028923,0.016157,0.020012,0.018757,0.019733,0.016810,0.015622,0.019660,0.027109,0.036495,0.040605,0.044206,0.034641,0.026072,0.028947,0.024129,0.020689,0.017055,0.015636,0.014425,0.015146,0.014406,0.012058,0.015741,0.021180,0.016652,0.025535,0.022956,0.022840,0.018644,0.015304,0.012991,0.011952,0.011092,0.009877,0.010622,0.008426,6.301466,6.558812,2.187790,0.670068,0.273451,0.171677,0.139228,0.107136,0.071774,0.048412,0.049035,0.041093,0.034850,0.024836,0.023767,0.022576,0.019918,0.017091,0.014147,0.014843,0.013880,0.012144,0.010640,0.010063,0.009975,0.008413,0.008318,0.007487,0.007508,0.006816,0.006975,0.006211,0.006462,0.006093,0.005876,0.005378,0.005612,0.005201,0.005368,0.005063,0.005064,0.004868,0.004973,0.004539,0.004633,0.004616,0.004584,0.004538,0.004578,0.004857,0.047322,0.056632,0.758043,0.104008,0.483685,0.044484,0.151421,0.347763,0.171195,0.067662,0.110195,0.797398,0.098658,0.153380,0.202591,0.361650,0.338300,0.167020,0.320491,0.149879,0.773476,0.099673,0.172093,0.236343,0.294691,0.082396,0.295829,0.292111,0.207425,0.181088,0.099715,0.741538,0.070697,0.116485,0.375001,0.346175,0.338710,0.247368,0.228855,0.267984,0.471211,0.383574,0.265696,0.394344,0.323455,0.514682,0.152075,0.140799,0.270341,0.496801,0.405895,0.229970,0.143144,0.366233,0.379688,0.439384,0.209000,0.070271,0.746399,0.116090,0.117616,0.089911,0.147145,0.415577,0.440314,0.495978,0.383803,0.328749,0.203310,0.200598,0.164845,0.152626,0.503088,0.102074,0.375441,0.430952,0.383247,0.206447,0.176765,0.188197,0.391973,0.069108,12.953575,1.819864,1.684236,0.925474,0.944830,0.750000
31,2456,0.962195,0.932520,0.958943,95572.877209,57,58,2577.221888,178.443777,0.397087,55.920268,0.742892,1.330567,1.669150,1.228137,58.523392,53.711666,61.379650,190.580736,0.920817,9494891.734680,44.727273,55,59,0.952964,11590.855620,60.206741,55.572473,0.160509,0.000189,0.000009,0.000000,-0.000000,-0.000000,-0.000000,1,1.932053,0.629740,0.699482,-0.475319,2456,95572.877209,2577.221888,178.443777,58.523392,53.711666,190.580736,11590.855620,56.413497,89.572068,6.648211,0.046659,1.296952,0.011599,0.017714,0.022896,0.022958,0.024184,0.021476,0.021626,0.020353,0.022823,0.025311,0.024098,0.027062,0.024041,0.017964,0.026311,0.020568,0.019757,0.017750,0.016745,0.018219,0.020263,0.025027,0.022941,0.026375,0.021572,0.024069,0.027985,0.024037,0.024906,0.019194,0.017343,0.017289,0.018131,0.019643,0.019752,0.021835,0.022863,0.016562,0.024384,0.019984,0.021963,0.020164,0.018324,0.016468,0.014895,0.016968,0.015679,0.015965,0.013564,6.378096,6.144108,1.871535,0.508541,0.261464,0.199393,0.122847,0.082019,0.078540,0.053366,0.047638,0.036272,0.034673,0.025365,0.023566,0.021426,0.016692,0.017477,0.014572,0.014039,0.011660,0.011828,0.010683,0.009366,0.009178,0.008444,0.007724,0.007348,0.007120,0.006952,0.006106,0.006431,0.005683,0.005521,0.006068,0.005373,0.005326,0.005362,0.004946,0.005078,0.004834,0.004947,0.004401,0.004721,0.004635,0.004415,0.004331,0.004815,0.004832,0.004844,0.076126,0.104908,0.723539,0.110379,0.483405,0.119262,0.247666,0.300956,0.218379,0.093465,0.128201,0.750709,0.129634,0.204243,0.281436,0.342411,0.353869,0.176264,0.285881,0.116209,0.773899,0.109985,0.214841,0.268453,0.190239,0.152711,0.340609,0.362061,0.287765,0.235300,0.175715,0.658889,0.172693,0.238448,0.299780,0.298626,0.290116,0.293761,0.304003,0.392126,0.418469,0.349675,0.284583,0.375424,0.253053,0.374754,0.150478,0.199168,0.394804,0.446292,0.333823,0.174159,0.232030,0.496581,0.358072,0.454428,0.263535,0.143428,0.707084,0.147718,0.168130,0.124605,0.098352,0.294481,0.478773,0.488369,0.453792,0.308222,0.162395,0.229831,0.215238,0.138210,0.425516,0.133960,0.374681,0.478391,0.303669,0.120468,0.155781,0.219567,0.502533,0.067619,12.886927,1.359091,1.254465,0.923018,0.936316,0.758089
32,61382,0.849460,0.402093,0.854881,5743452.675222,540,349,74758.392494,1343.784988,0.954157,279.560351,0.325703,19.727064,96.076631,19.081094,528.855440,158.289899,-55.581276,1715.339321,0.971543,74076239.211865,119.139885,177,576,0.821072,194858.332831,624.599675,176.806948,0.310289,0.067219,0.004925,0.003344,0.000014,0.000856,-0.000000,1,2.349954,0.814164,0.730860,0.469259,61382,5743452.675222,74758.392494,1343.784988,528.855440,158.289899,1715.339321,194858.332831,67.615258,83.021586,7.215156,0.065690,4.249512,0.008743,0.009257,0.011076,0.012853,0.016520,0.015621,0.019231,0.022287,0.029189,0.027309,0.031953,0.041722,0.045045,0.041881,0.034709,0.037214,0.047320,0.042520,0.027453,0.038961,0.043500,0.032841,0.029779,0.038161,0.024537,0.017475,0.021933,0.021064,0.017505,0.014844,0.017282,0.013912,0.015655,0.013602,0.010366,0.010280,0.010682,0.007032,0.008245,0.007682,0.007174,0.006721,0.007317,0.006813,0.009018,0.009923,0.008622,0.008210,0.007704,29.189209,1.467420,0.664860,0.355550,0.226729,0.148622,0.116254,0.088513,0.072735,0.055728,0.048882,0.038458,0.033337,0.028252,0.023799,0.022539,0.020293,0.018697,0.017351,0.015795,0.014409,0.012000,0.011837,0.011566,0.011137,0.010169,0.009921,0.009263,0.008239,0.008110,0.008054,0.007542,0.007501,0.007121,0.006931,0.006514,0.006361,0.006749,0.006187,0.005888,0.006030,0.006174,0.005820,0.005998,0.005853,0.005905,0.005906,0.005851,0.005417,0.005632,0.187242,0.207027,0.622877,0.217236,0.473849,0.217487,0.249475,0.300160,0.250489,0.207031,0.242394,0.569271,0.207074,0.204148,0.225293,0.289487,0.526364,0.279535,0.248377,0.234307,0.537874,0.302610,0.251395,0.238841,0.340699,0.439191,0.270774,0.288136,0.283578,0.273890,0.226413,0.495654,0.247280,0.308152,0.418053,0.365700,0.278911,0.318156,0.391753,0.320678,0.248226,0.275207,0.339942,0.440329,0.343330,0.289535,0.282665,0.426120,0.488634,0.286732,0.256632,0.283569,0.299613,0.312527,0.285303,0.355759,0.391696,0.277138,0.443369,0.238867,0.301576,0.364495,0.290463,0.257504,0.342354,0.538346,0.359758,0.244480,0.251436,0.303089,0.332634,0.267850,0.309648,0.260093,0.516399,0.427459,0.261817,0.258594,0.288085,0.264083,0.314529,0.020861,35.784174,5.035174,4.870296,0.967255,0.783393,0.597085
33,3911,0.862936,0.881674,0.885524,188476.316960,115,75,5664.749463,296.498927,0.478023,70.566563,0.453449,4.695875,4.839100,3.587637,78.082285,68.583351,67.057243,361.427453,0.905950,17214397.522740,51.946667,75,113,0.690410,28712.467409,122.087477,73.374324,0.172554,0.000495,0.000157,0.000020,0.000000,0.000000,-0.000000,1,2.279937,0.709693,0.745832,0.046832,3911,188476.316960,5664.749463,296.498927,78.082285,68.583351,361.427453,28712.467409,64.978266,72.600102,6.863836,0.060973,3.828673,0.011465,0.012159,0.015013,0.013205,0.012137,0.010437,0.011414,0.014796,0.015092,0.014574,0.013306,0.014660,0.014983,0.015050,0.030524,0.027709,0.030158,0.030299,0.028142,0.028881,0.029517,0.036670,0.037271,0.038469,0.030453,0.019996,0.028260,0.027547,0.026923,0.031272,0.030379,0.029610,0.027086,0.027197,0.019161,0.021691,0.020891,0.012494,0.016322,0.011106,0.014005,0.016851,0.015862,0.015267,0.014939,0.013244,0.012531,0.012106,0.010345,7.506984,4.146858,0.829237,0.273338,0.214490,0.151967,0.114096,0.092089,0.064566,0.047584,0.043769,0.033830,0.032679,0.031962,0.026173,0.019138,0.020758,0.019631,0.016345,0.016023,0.016188,0.014080,0.012276,0.013662,0.011485,0.011005,0.010684,0.009484,0.008790,0.008985,0.009380,0.008674,0.007440,0.007944,0.007656,0.007212,0.006988,0.007137,0.006478,0.006726,0.007273,0.006877,0.006682,0.006514,0.006507,0.006309,0.006389,0.006638,0.006363,0.007035,0.098079,0.099628,0.687605,0.078909,0.422811,0.086160,0.279858,0.443799,0.199889,0.058968,0.080022,0.687031,0.145074,0.121501,0.335259,0.400769,0.438716,0.129663,0.252584,0.092003,0.733358,0.147857,0.173552,0.391773,0.312705,0.112362,0.272110,0.353965,0.446365,0.148571,0.094795,0.637757,0.108525,0.192112,0.304253,0.310512,0.196100,0.434194,0.306510,0.409569,0.270791,0.429857,0.378940,0.280152,0.176463,0.313263,0.147059,0.290819,0.442060,0.333817,0.445939,0.313167,0.130725,0.418075,0.294187,0.616143,0.283370,0.112291,0.636935,0.088197,0.106272,0.090060,0.089691,0.188819,0.595290,0.587588,0.381009,0.196978,0.149473,0.207964,0.105682,0.063160,0.378367,0.182205,0.508826,0.470632,0.273090,0.172134,0.226029,0.131021,0.413251,0.029940,10.820982,1.348826,1.030500,0.763998,0.820355,0.459705
34,2561,0.869548,0.878894,0.888240,102705.470630,67,56,2969.397661,192.795321,0.474584,57.103121,0.682569,2.689687,2.323278,2.684117,61.863055,54.452486,64.397419,239.521861,0.906804,11241522.648603,43.525424,59,66,0.862464,14918.396875,67.682690,56.000000,0.165694,0.000442,0.000166,0.000007,0.000000,0.000000,0.000000,1,1.869335,0.622412,0.665693,-0.300398,2561,102705.470630,2969.397661,192.795321,61.863055,54.452486,239.521861,14918.396875,71.493609,92.864506,6.885500,0.072877,3.313083,0.010161,0.012756,0.017149,0.017023,0.016202,0.013548,0.013951,0.016160,0.019285,0.022591,0.022825,0.028795,0.034707,0.023088,0.023836,0.021752,0.029481,0.030257,0.029251,0.031299,0.034897,0.042125,0.042423,0.043819,0.030366,0.021058,0.022284,0.017217,0.016653,0.018190,0.020519,0.017568,0.017956,0.016486,0.014175,0.017649,0.020172,0.017910,0.018783,0.014189,0.014638,0.014031,0.012612,0.010679,0.011968,0.013345,0.011223,0.012600,0.010507,5.817546,5.496942,1.615127,0.524910,0.233568,0.131757,0.102932,0.104594,0.091476,0.057426,0.046273,0.036935,0.035028,0.029317,0.025670,0.022402,0.022564,0.019463,0.016480,0.014852,0.013766,0.014256,0.012993,0.011550,0.011120,0.009443,0.010236,0.009333,0.008572,0.007842,0.008143,0.007606,0.007772,0.007766,0.006960,0.006334,0.005948,0.005975,0.005547,0.005769,0.005691,0.006295,0.006002,0.005717,0.005858,0.005931,0.006023,0.005706,0.005165,0.005269,0.067587,0.069862,0.762027,0.091010,0.454352,0.094348,0.275317,0.268770,0.195469,0.069370,0.074361,0.755186,0.087285,0.121471,0.217344,0.451025,0.329352,0.194529,0.260766,0.099792,0.798599,0.082826,0.186287,0.232189,0.292268,0.160699,0.278498,0.349621,0.283890,0.128498,0.130365,0.729794,0.163186,0.131189,0.250029,0.353142,0.334608,0.312950,0.239694,0.427104,0.323366,0.373172,0.264319,0.288800,0.391324,0.438809,0.143235,0.210251,0.415117,0.445660,0.348402,0.227084,0.143787,0.422093,0.310119,0.519000,0.270223,0.123994,0.708678,0.132028,0.079524,0.080904,0.116373,0.276488,0.554174,0.578972,0.449072,0.177962,0.130209,0.098762,0.091768,0.113001,0.420839,0.169621,0.475925,0.525573,0.264685,0.120190,0.117667,0.125867,0.420948,0.044639,10.692135,0.865565,0.863772,0.997929,0.804917,0.659476
35,2667,0.901012,0.470941,0.910761,171115.745057,121,38,3026.631202,256.262404,0.934556,58.272891,0.580035,2.037788,17.161142,1.677368,99.261576,35.318811,-87.933192,273.030483,0.891926,14473081.273510,72.081081,37,121,0.881178,27802.994076,121.148189,37.328409,0.260033,0.040638,0.000183,0.000023,0.000000,-0.000001,-0.000000,1,2.493588,0.764990,0.700230,0.418973,2667,171115.745057,3026.631202,256.262404,99.261576,35.318811,273.030483,27802.994076,57.954858,111.895388,6.853534,0.049116,0.240706,0.010181,0.002012,0.002558,0.002760,0.003272,0.003164,0.003628,0.004035,0.004665,0.004537,0.004921,0.005619,0.007019,0.006170,0.009288,0.011437,0.022415,0.039709,0.053386,0.051901,0.064924,0.079279,0.072285,0.078217,0.051612,0.055844,0.062605,0.050661,0.054621,0.041757,0.029234,0.019668,0.016329,0.013754,0.008569,0.007427,0.008283,0.006101,0.006078,0.005147,0.005097,0.004201,0.002945,0.002315,0.002244,0.002455,0.002128,0.002092,0.001631,3.901331,3.578749,1.864105,0.546659,0.253978,0.195220,0.116199,0.087478,0.078328,0.057790,0.049078,0.039024,0.036929,0.030299,0.023767,0.020995,0.019357,0.014840,0.015023,0.014333,0.010570,0.010539,0.010705,0.009384,0.008583,0.007940,0.008036,0.007283,0.006906,0.006842,0.006446,0.005906,0.006008,0.005609,0.005857,0.005873,0.005805,0.005460,0.005096,0.004882,0.004722,0.004799,0.004762,0.004583,0.004365,0.004302,0.004434,0.004453,0.004508,0.004894,0.039292,0.063435,0.834922,0.105938,0.352198,0.051862,0.152347,0.364435,0.057945,0.036713,0.116290,0.826229,0.101535,0.045331,0.091930,0.404606,0.340081,0.047928,0.200869,0.145540,0.853259,0.098362,0.073628,0.139760,0.361551,0.104787,0.184636,0.070375,0.367661,0.390588,0.126477,0.452422,0.072899,0.334960,0.596755,0.114023,0.040546,0.269583,0.577681,0.157950,0.056486,0.134935,0.534985,0.505092,0.065501,0.208270,0.195462,0.592905,0.208441,0.084726,0.192913,0.600607,0.284124,0.193864,0.094410,0.518271,0.467896,0.101107,0.544786,0.113379,0.301618,0.282119,0.114546,0.053515,0.335981,0.796833,0.135583,0.072520,0.115613,0.335952,0.306591,0.073749,0.204074,0.152512,0.749921,0.191151,0.077156,0.122353,0.422989,0.293523,0.223994,0.035777,9.768140,10.230994,8.421457,0.823132,0.938585,0.595711
36,3649,0.950343,0.735254,0.948697,205166.420632,101,65,4367.387476,259.774952,0.772058,68.161948,0.555826,2.333254,10.211337,2.221406,86.283148,54.837418,-55.969805,273.314755,0.925577,13080972.634546,63.947368,57,106,0.835511,19914.193695,110.058438,56.749556,0.178971,0.005774,0.000026,0.000014,0.000000,0.000001,0.000000,1,2.146591,0.682163,0.712259,0.020312,3649,205166.420632,4367.387476,259.774952,86.283148,54.837418,273.314755,19914.193695,57.538141,92.993149,6.746519,0.048447,2.128284,0.011137,0.007969,0.012179,0.013336,0.020769,0.024842,0.029787,0.030671,0.031222,0.031121,0.026370,0.030306,0.036433,0.030400,0.041192,0.030089,0.036061,0.040621,0.039078,0.035282,0.033274,0.038720,0.036096,0.036421,0.030500,0.029190,0.028517,0.024715,0.020065,0.015541,0.013898,0.012843,0.010623,0.010671,0.008549,0.008096,0.007182,0.005303,0.006555,0.005974,0.007615,0.007770,0.007636,0.008175,0.008231,0.007851,0.007240,0.007889,0.007132,8.530204,5.486457,1.533166,0.412124,0.248734,0.172791,0.112737,0.072648,0.070066,0.053009,0.042113,0.033976,0.033774,0.027367,0.024057,0.021655,0.020277,0.017588,0.014993,0.015457,0.013912,0.012014,0.010840,0.011674,0.010879,0.010360,0.010005,0.009206,0.008948,0.007890,0.008425,0.007523,0.007188,0.007249,0.007495,0.006906,0.006720,0.006748,0.006943,0.006365,0.006020,0.005990,0.005837,0.005938,0.006146,0.006424,0.006609,0.006443,0.006052,0.006677,0.067354,0.069204,0.722475,0.114874,0.485026,0.092149,0.165856,0.395122,0.167737,0.074490,0.112960,0.736347,0.134454,0.085501,0.205064,0.390094,0.447514,0.140006,0.265283,0.140077,0.767942,0.130864,0.177395,0.224083,0.350572,0.187232,0.251999,0.223868,0.123657,0.253527,0.227572,0.620483,0.108063,0.201026,0.507106,0.352535,0.172870,0.179603,0.344004,0.516364,0.217400,0.218240,0.247156,0.563577,0.281585,0.413086,0.176820,0.243463,0.525275,0.346450,0.279788,0.206069,0.223501,0.414946,0.258732,0.297296,0.483068,0.224907,0.620308,0.093729,0.159758,0.291371,0.238219,0.191110,0.304865,0.538704,0.611462,0.187222,0.109958,0.151361,0.312362,0.197035,0.445976,0.121580,0.254205,0.672793,0.192037,0.132766,0.135869,0.161619,0.412268,0.048848,13.350907,4.596790,4.376436,0.952064,0.950461,0.603277
