roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
69,1895,0.823810,0.666667,0.837566,67503.663147,62,58,2661.338592,182.677184,0.620426,49.120148,0.526974,2.771644,2.856879,2.004505,59.521656,46.680763,19.074618,289.220346,0.833057,14751965.421409,32.033898,59,57,0.712048,9943.302276,62.287528,56.982681,0.188618,0.002021,0.000012,0.000042,-0.000000,-0.000002,0.000000,1,1.972989,0.657912,0.694870,-0.270461,1895,67503.663147,2661.338592,182.677184,59.521656,46.680763,289.220346,9943.302276,70.466801,104.548813,7.017869,0.070946,1.393059,0.009241,0.013135,0.014851,0.013816,0.017497,0.015577,0.013533,0.010809,0.014538,0.024038,0.030656,0.033659,0.043934,0.032567,0.032644,0.035654,0.043466,0.037645,0.032388,0.029627,0.027955,0.027362,0.023934,0.023726,0.015877,0.010253,0.013414,0.017978,0.022574,0.019051,0.019777,0.020817,0.020740,0.021093,0.016491,0.015593,0.016014,0.010932,0.011028,0.012619,0.020130,0.022781,0.021733,0.017312,0.014202,0.014299,0.012243,0.011616,0.008424,2.656890,3.022017,1.049318,0.248010,0.163272,0.115372,0.103215,0.107730,0.085145,0.058238,0.056397,0.042063,0.045966,0.030114,0.023036,0.018003,0.018057,0.017350,0.019558,0.018751,0.021856,0.016560,0.012198,0.011197,0.011342,0.011450,0.011572,0.008330,0.007011,0.007127,0.007071,0.006364,0.006591,0.006570,0.006966,0.006091,0.005769,0.005498,0.006012,0.005628,0.005158,0.004718,0.004659,0.004547,0.005214,0.005169,0.004897,0.005734,0.005684,0.005512,0.084050,0.076709,0.734703,0.110194,0.455906,0.069175,0.166484,0.411728,0.158895,0.095520,0.083550,0.789596,0.111832,0.117429,0.238160,0.327120,0.390471,0.133945,0.282019,0.092700,0.826385,0.087838,0.141048,0.273069,0.263271,0.082772,0.224988,0.327290,0.228813,0.213097,0.241759,0.700323,0.187361,0.189347,0.316218,0.274341,0.308937,0.347785,0.321637,0.376902,0.335656,0.390707,0.309047,0.332337,0.258500,0.457480,0.276013,0.253015,0.301551,0.376358,0.368371,0.263671,0.177087,0.425855,0.300132,0.380774,0.311243,0.215383,0.742420,0.186796,0.125798,0.085153,0.111851,0.290503,0.508232,0.479935,0.457833,0.269791,0.224882,0.202907,0.169926,0.154768,0.440657,0.292275,0.337780,0.413573,0.264308,0.126574,0.190921,0.207099,0.519649,0.022654,6.552098,1.425229,1.030752,0.723219,0.631619,0.561998
70,2925,0.714286,0.722830,0.840738,62279.769358,86,68,3785.901331,231.802661,0.653312,61.026434,0.500171,6.296912,5.375379,3.299076,76.772130,58.123296,-87.362913,279.977705,0.904143,13478958.518335,27.127263,68,86,0.772603,9408.982085,86.282834,66.453928,0.198058,0.002887,0.002288,0.000009,-0.000000,0.000000,-0.000000,1,2.084815,0.656882,0.684510,-0.176826,2925,62279.769358,3785.901331,231.802661,76.772130,58.123296,279.977705,9408.982085,76.303795,121.150085,7.090832,0.082181,-0.158292,0.008355,0.011748,0.017306,0.015465,0.017671,0.017883,0.018246,0.021060,0.024683,0.022833,0.018916,0.021904,0.027822,0.018858,0.020703,0.018205,0.021984,0.023758,0.024587,0.022846,0.028478,0.031958,0.021904,0.023505,0.017552,0.015662,0.026716,0.033776,0.040216,0.031383,0.031487,0.027316,0.024011,0.019459,0.015261,0.014962,0.024079,0.020358,0.022828,0.023103,0.021370,0.015203,0.010553,0.010560,0.010150,0.010737,0.012761,0.016851,0.011325,5.599857,4.299535,1.509237,0.611234,0.312578,0.129024,0.124132,0.095338,0.087085,0.061365,0.045623,0.037103,0.035765,0.025429,0.025293,0.020044,0.019693,0.019040,0.015854,0.014192,0.014842,0.011459,0.011538,0.011241,0.009958,0.009647,0.009500,0.007770,0.007579,0.007492,0.006874,0.007063,0.006436,0.006723,0.006178,0.005954,0.005480,0.005890,0.005775,0.005137,0.005309,0.005450,0.005132,0.004949,0.004859,0.005106,0.005507,0.005290,0.004900,0.005057,0.175596,0.117414,0.781976,0.107446,0.521115,0.072859,0.071139,0.156973,0.160556,0.196105,0.167854,0.804399,0.084985,0.093394,0.432258,0.193156,0.152840,0.151152,0.266614,0.135746,0.776498,0.068451,0.071864,0.434663,0.197423,0.079020,0.252067,0.252564,0.138245,0.184716,0.184730,0.667257,0.120416,0.382045,0.388393,0.303831,0.354404,0.255885,0.224387,0.157161,0.142243,0.588862,0.446815,0.315208,0.260537,0.432566,0.219638,0.147548,0.088363,0.204435,0.713451,0.203946,0.105443,0.362695,0.153452,0.273252,0.427111,0.190616,0.595461,0.130052,0.425354,0.312176,0.182096,0.241320,0.535293,0.502981,0.188587,0.119341,0.250831,0.448277,0.254563,0.154134,0.437721,0.494846,0.281678,0.242016,0.270002,0.365803,0.203744,0.145322,0.395309,0.037315,10.447260,1.629359,0.853653,0.523920,0.827933,0.500342
71,15482,0.927553,0.899434,0.887457,1504001.092791,151,145,17817.375589,482.751178,0.508118,140.400479,0.707102,4.044271,6.364436,5.863195,153.767532,132.438092,-58.280176,619.434596,0.961095,27749468.172574,101.741722,151,154,0.868927,79255.015492,169.009804,136.151175,0.166248,0.000607,0.000006,0.000001,-0.000000,-0.000000,-0.000000,1,1.970506,0.638468,0.701935,-0.417134,15482,1504001.092791,17817.375589,482.751178,153.767532,132.438092,619.434596,79255.015492,58.830385,43.439414,6.214414,0.050536,5.971534,0.023224,0.023250,0.023594,0.016450,0.015768,0.013023,0.013892,0.015715,0.015403,0.017365,0.018307,0.020908,0.025813,0.017332,0.023515,0.017394,0.022248,0.020412,0.023971,0.042078,0.056516,0.049935,0.037954,0.035345,0.023049,0.019481,0.030180,0.020479,0.021439,0.014706,0.014090,0.012415,0.019424,0.024956,0.018610,0.018574,0.020411,0.013867,0.016635,0.013276,0.017910,0.018538,0.013188,0.012139,0.010697,0.010535,0.009597,0.015147,0.024466,28.740734,3.356079,0.775300,0.332265,0.239201,0.145307,0.118868,0.092241,0.066199,0.066765,0.046113,0.035431,0.034783,0.027066,0.024450,0.021030,0.020976,0.019838,0.018025,0.014342,0.015927,0.012927,0.011837,0.011696,0.011015,0.009828,0.009683,0.009257,0.008547,0.007449,0.007667,0.007629,0.007021,0.007373,0.007552,0.006729,0.007040,0.006668,0.006688,0.005867,0.005746,0.006287,0.005775,0.005645,0.005918,0.006347,0.005504,0.006017,0.006300,0.005963,0.086496,0.071266,0.569609,0.099528,0.461849,0.075467,0.360481,0.313149,0.453949,0.033717,0.059124,0.610230,0.076577,0.079443,0.107849,0.700555,0.322697,0.065332,0.258644,0.080070,0.597757,0.158631,0.392391,0.257153,0.491488,0.130730,0.255860,0.343277,0.125429,0.095487,0.103986,0.618807,0.086101,0.099935,0.122216,0.656687,0.125799,0.274464,0.368922,0.392291,0.400269,0.407284,0.430610,0.288100,0.155961,0.301542,0.079267,0.105892,0.263347,0.762448,0.302408,0.122667,0.082030,0.357310,0.411585,0.494904,0.398994,0.109401,0.581964,0.085916,0.096594,0.108275,0.217679,0.062197,0.409987,0.880005,0.151080,0.080031,0.087909,0.099601,0.071334,0.040819,0.318603,0.120613,0.623689,0.379361,0.436348,0.182319,0.106401,0.104069,0.324422,0.040349,24.993761,1.085489,1.573692,1.449753,0.779342,0.660661
72,1563,0.837821,0.637179,0.843590,27641.010138,83,40,2141.073776,193.147553,0.801510,44.610239,0.470783,3.670958,7.511887,3.327166,60.794112,36.353751,74.216276,212.130988,0.861963,10561187.049612,22.537075,43,81,0.730008,5126.216474,83.216355,38.407502,0.200508,0.009003,0.000659,0.000091,0.000000,0.000001,0.000000,1,2.491124,0.724258,0.730169,0.203209,1563,27641.010138,2141.073776,193.147553,60.794112,36.353751,212.130988,5126.216474,70.200919,87.185541,6.761443,0.070450,3.496920,0.011681,0.013204,0.016637,0.014933,0.016530,0.013494,0.013613,0.014696,0.015734,0.012565,0.009231,0.012954,0.017558,0.012950,0.016301,0.017252,0.021582,0.028381,0.033666,0.042596,0.043570,0.043584,0.048678,0.039490,0.028989,0.035033,0.039940,0.033059,0.032702,0.027353,0.024271,0.019100,0.018126,0.011808,0.009090,0.012164,0.015392,0.012406,0.013544,0.013990,0.017047,0.017542,0.017324,0.017933,0.015528,0.015345,0.013396,0.011249,0.008471,2.382934,3.120602,1.684581,0.476663,0.232518,0.164989,0.114970,0.091644,0.058707,0.051025,0.045547,0.028939,0.035004,0.030350,0.020983,0.021073,0.021998,0.015743,0.014996,0.016192,0.015221,0.013990,0.013222,0.011756,0.010649,0.009857,0.009549,0.009243,0.008897,0.008952,0.009037,0.008196,0.008132,0.007788,0.007501,0.007661,0.007714,0.006952,0.006845,0.006495,0.006693,0.006768,0.006420,0.006383,0.006290,0.006389,0.006471,0.006156,0.006173,0.006231,0.146022,0.098689,0.775491,0.077024,0.443807,0.078741,0.274737,0.246200,0.149525,0.145029,0.122237,0.769522,0.044881,0.103867,0.276120,0.457752,0.233746,0.136529,0.246543,0.103633,0.819002,0.063749,0.114032,0.289355,0.299867,0.088512,0.243235,0.326235,0.527115,0.236367,0.076314,0.650557,0.096784,0.188052,0.192839,0.221097,0.295231,0.534797,0.412782,0.256366,0.243696,0.350680,0.383029,0.164863,0.185639,0.398011,0.181129,0.405897,0.344181,0.305097,0.412296,0.385542,0.132356,0.310374,0.206427,0.538935,0.243620,0.097140,0.745935,0.089897,0.123090,0.098429,0.093849,0.214441,0.627175,0.575410,0.343043,0.232778,0.122268,0.168742,0.082833,0.086135,0.434638,0.211902,0.521923,0.419216,0.286193,0.139714,0.161521,0.114201,0.421286,0.034734,7.368089,2.257744,2.046302,0.906348,0.910511,0.447890
73,3301,0.960921,0.811269,0.971221,165366.630501,74,56,3409.690973,209.381946,0.663732,64.830269,0.796573,1.875823,5.770427,0.888914,75.060144,56.142770,86.476763,221.338095,0.933101,10900858.011591,58.946429,56,74,0.968123,15560.887685,75.502547,56.000000,0.166301,0.002207,0.000003,0.000000,0.000000,0.000000,0.000000,1,2.007665,0.632923,0.697540,-0.370496,3301,165366.630501,3409.690973,209.381946,75.060144,56.142770,221.338095,15560.887685,64.114800,100.584671,7.142408,0.059459,1.888015,0.008086,0.019471,0.030587,0.028783,0.025492,0.019889,0.017453,0.014310,0.014574,0.014083,0.012569,0.016088,0.017937,0.011935,0.021077,0.022438,0.024489,0.033123,0.028299,0.025006,0.023094,0.026356,0.026458,0.034258,0.030328,0.033152,0.035920,0.031517,0.035724,0.028368,0.028337,0.030067,0.028893,0.019968,0.016619,0.015864,0.013526,0.008110,0.010835,0.010488,0.011566,0.011200,0.009859,0.009206,0.009689,0.012899,0.014704,0.019320,0.016072,8.721975,7.077639,2.006257,0.683910,0.298565,0.166792,0.116702,0.106154,0.083109,0.061038,0.040749,0.034132,0.036415,0.032420,0.025727,0.019654,0.018644,0.017450,0.016890,0.014933,0.013108,0.011329,0.010958,0.011138,0.010142,0.008447,0.008015,0.008019,0.007864,0.007380,0.006806,0.006281,0.006397,0.006064,0.006041,0.005259,0.005649,0.005226,0.005135,0.004841,0.005015,0.005020,0.004814,0.004643,0.004599,0.004626,0.004414,0.004750,0.004483,0.004682,0.144486,0.116267,0.765362,0.139218,0.419703,0.057087,0.212193,0.341360,0.139577,0.097967,0.119758,0.808168,0.129797,0.082207,0.163063,0.410514,0.312152,0.082272,0.213025,0.109226,0.825305,0.088015,0.120056,0.250921,0.319193,0.070084,0.263898,0.330102,0.280949,0.188010,0.180499,0.654800,0.124304,0.231507,0.323020,0.376854,0.224381,0.308879,0.443833,0.341272,0.232965,0.324734,0.418869,0.395987,0.220929,0.373029,0.154835,0.390211,0.360893,0.342099,0.398994,0.294225,0.186093,0.396154,0.183564,0.572552,0.248325,0.105827,0.630241,0.137758,0.251080,0.199483,0.215885,0.122179,0.557250,0.515897,0.352026,0.167710,0.190822,0.365863,0.263631,0.128745,0.338170,0.144643,0.450312,0.494051,0.277823,0.183653,0.243291,0.218133,0.447397,0.067380,14.913836,6.491544,3.076211,0.473880,0.945982,0.796573
74,1507,0.740027,0.723404,0.754654,47833.627944,59,57,2713.089390,187.178779,0.628850,43.803790,0.448112,3.920811,3.225768,3.457053,54.612568,42.462723,-10.585060,279.314755,0.813709,13043068.918798,24.655738,61,57,0.555455,8309.378076,64.535249,56.539948,0.198343,0.002390,0.000037,0.000047,0.000000,-0.000002,0.000000,1,2.065787,0.721322,0.762983,-0.239689,1507,47833.627944,2713.089390,187.178779,54.612568,42.462723,279.314755,8309.378076,57.433153,56.509622,6.339710,0.048279,4.475990,0.017814,0.020455,0.024328,0.018594,0.014782,0.010636,0.012100,0.014633,0.018660,0.019778,0.018846,0.022989,0.025076,0.017104,0.022432,0.022017,0.023631,0.022701,0.019464,0.020030,0.022651,0.022770,0.024439,0.029433,0.027582,0.032133,0.047971,0.044101,0.039292,0.028886,0.021552,0.018743,0.015698,0.015342,0.013785,0.017626,0.019656,0.015322,0.020816,0.016975,0.018248,0.015299,0.012043,0.009596,0.010540,0.016547,0.018404,0.020332,0.015961,2.008957,2.461782,1.094498,0.206073,0.175943,0.109211,0.101544,0.086463,0.065684,0.048091,0.050791,0.033394,0.034403,0.032990,0.032975,0.024590,0.021246,0.020953,0.020625,0.019576,0.017110,0.018579,0.015400,0.013909,0.013691,0.013420,0.012230,0.011080,0.010209,0.010857,0.010508,0.009512,0.008577,0.009268,0.008900,0.008414,0.008149,0.007531,0.007142,0.008238,0.007833,0.007666,0.006673,0.006700,0.006828,0.007776,0.007088,0.007441,0.007162,0.006995,0.055753,0.058046,0.729507,0.085509,0.500299,0.050732,0.198235,0.339417,0.215996,0.052642,0.075605,0.769329,0.076558,0.109326,0.250473,0.435346,0.306040,0.189492,0.313538,0.106995,0.769813,0.071349,0.162930,0.290892,0.334954,0.064343,0.255037,0.352413,0.158805,0.101119,0.075889,0.717851,0.089648,0.141886,0.373118,0.389750,0.313904,0.160805,0.178309,0.320722,0.331688,0.471890,0.351379,0.373766,0.380896,0.394031,0.105203,0.150394,0.339437,0.454465,0.467906,0.300010,0.088512,0.415354,0.363285,0.442116,0.315536,0.067418,0.722196,0.095931,0.093751,0.093728,0.141785,0.303777,0.450403,0.649926,0.413940,0.215388,0.145054,0.137642,0.097650,0.123254,0.414997,0.113795,0.450842,0.498765,0.318054,0.149520,0.137334,0.092568,0.460280,0.019316,5.395347,0.933097,0.822730,0.881719,0.670136,0.432557
75,1508,0.961538,0.799735,0.965517,51627.231973,53,38,1555.211602,140.423204,0.685838,43.818321,0.748759,1.168419,4.242788,0.562270,51.436331,37.433031,88.210405,147.539105,0.898440,7685258.455137,39.684211,38,53,0.969643,7145.745230,53.149921,38.000000,0.167616,0.002657,0.000018,0.000000,-0.000000,-0.000000,0.000000,1,2.035626,0.627883,0.689950,-0.357519,1508,51627.231973,1555.211602,140.423204,51.436331,37.433031,147.539105,7145.745230,67.338935,100.324271,6.732322,0.065189,1.934510,0.011512,0.008267,0.011834,0.012451,0.015011,0.014206,0.015117,0.015088,0.016611,0.015440,0.014308,0.016707,0.020547,0.013202,0.022975,0.024618,0.032736,0.035591,0.033460,0.035964,0.038262,0.041620,0.036148,0.037970,0.032534,0.028835,0.031233,0.027894,0.028378,0.024541,0.023964,0.024943,0.026949,0.024009,0.017933,0.019052,0.023728,0.014691,0.017510,0.014442,0.015496,0.014151,0.011434,0.009792,0.008898,0.009217,0.008469,0.008149,0.005623,3.111644,4.539910,2.539694,0.974379,0.317288,0.178443,0.128927,0.103527,0.081484,0.052258,0.043978,0.037774,0.036043,0.030052,0.021347,0.018802,0.019472,0.017410,0.014681,0.012093,0.011393,0.011402,0.010517,0.009230,0.008600,0.007540,0.008215,0.007353,0.006625,0.006703,0.006230,0.005997,0.006270,0.005625,0.005374,0.005392,0.005272,0.005328,0.004594,0.004451,0.004882,0.004822,0.004644,0.004455,0.004073,0.004520,0.004646,0.004228,0.004135,0.004622,0.034551,0.033120,0.812381,0.088937,0.436152,0.054802,0.192669,0.277798,0.149367,0.039275,0.055570,0.835557,0.071377,0.082564,0.203574,0.380925,0.283064,0.136487,0.244005,0.100085,0.859064,0.068297,0.092012,0.207486,0.273047,0.088651,0.232073,0.242955,0.252911,0.236438,0.102181,0.710716,0.066388,0.209147,0.426400,0.274913,0.205323,0.248133,0.359695,0.364532,0.257654,0.309265,0.430458,0.479856,0.237529,0.448919,0.141281,0.243131,0.401041,0.303385,0.356085,0.381289,0.203659,0.390981,0.259128,0.474669,0.367262,0.098405,0.717456,0.076523,0.142729,0.097154,0.112091,0.222749,0.453415,0.659415,0.431730,0.199378,0.081631,0.166202,0.198956,0.099772,0.428431,0.114012,0.446630,0.484063,0.244906,0.100309,0.144879,0.226681,0.476691,0.069277,10.221019,7.545819,3.631222,0.481223,0.951769,0.748759
76,2832,0.848325,0.810582,0.849030,124328.267466,73,69,3815.845361,219.690723,0.599263,60.048434,0.562239,3.015559,3.579642,2.588283,69.130290,55.342382,9.784983,310.640656,0.888929,14595715.717163,38.310811,74,70,0.742168,16253.907543,73.332303,68.858135,0.173001,0.001434,0.000080,0.000007,-0.000000,0.000000,-0.000000,1,1.924871,0.645189,0.711426,-0.348125,2832,124328.267466,3815.845361,219.690723,69.130290,55.342382,310.640656,16253.907543,54.434469,67.329449,6.615042,0.043583,2.421980,0.012801,0.015841,0.019668,0.018550,0.020392,0.018608,0.016481,0.012985,0.012931,0.013928,0.013066,0.014918,0.018807,0.015995,0.022733,0.021662,0.026763,0.028404,0.029715,0.034950,0.039133,0.043801,0.034757,0.028452,0.021705,0.021856,0.028164,0.025746,0.026080,0.023595,0.021456,0.020643,0.023766,0.027278,0.023728,0.023296,0.024229,0.018504,0.018296,0.013208,0.011927,0.010309,0.012124,0.012115,0.013916,0.017439,0.015040,0.012878,0.010165,5.368996,4.140409,0.833067,0.302479,0.187138,0.139180,0.096879,0.091449,0.073513,0.059613,0.055219,0.039864,0.034249,0.027340,0.023882,0.022637,0.024341,0.019666,0.017768,0.016206,0.013951,0.011846,0.012576,0.010858,0.008877,0.009523,0.011004,0.010470,0.009004,0.009088,0.008231,0.007684,0.008165,0.008346,0.007575,0.007240,0.007974,0.007464,0.007253,0.006914,0.006285,0.006060,0.006305,0.006515,0.006324,0.006203,0.005724,0.005879,0.005966,0.006720,0.093932,0.066820,0.708113,0.119663,0.518905,0.071232,0.179400,0.300743,0.272029,0.096449,0.121657,0.752778,0.102751,0.106669,0.284287,0.398452,0.296084,0.245024,0.297271,0.156458,0.719961,0.072841,0.190883,0.356068,0.319279,0.083130,0.302374,0.373501,0.157397,0.201606,0.171016,0.697933,0.106669,0.195120,0.292256,0.379284,0.355006,0.247807,0.313424,0.342798,0.243965,0.360892,0.335864,0.378448,0.388621,0.402498,0.201448,0.220636,0.339439,0.424552,0.432662,0.255202,0.200417,0.400970,0.365137,0.420867,0.228870,0.137503,0.731025,0.114013,0.179227,0.140952,0.137366,0.331609,0.451901,0.529082,0.451430,0.184622,0.132179,0.260948,0.230130,0.171731,0.382825,0.137091,0.453739,0.518354,0.291025,0.124614,0.193966,0.204100,0.424943,0.029348,9.116643,1.383018,1.187058,0.858310,0.707218,0.547297
77,2385,0.849223,0.324654,0.876942,41652.569666,112,44,3074.733585,245.467170,0.948048,55.106046,0.483969,3.069736,14.488763,1.940970,100.922609,32.106303,-82.469305,290.693434,0.873969,15047149.186400,22.256945,41,113,0.775677,7702.413798,112.749470,40.272030,0.293802,0.057503,0.000525,0.000053,-0.000000,-0.000007,-0.000000,1,2.728474,0.744919,0.680204,0.500632,2385,41652.569666,3074.733585,245.467170,100.922609,32.106303,290.693434,7702.413798,63.436028,109.861216,6.943569,0.058279,0.487134,0.009689,0.005340,0.007056,0.006856,0.007996,0.007255,0.007840,0.009645,0.012233,0.013942,0.012583,0.014427,0.018317,0.017408,0.035189,0.035713,0.037404,0.033305,0.029128,0.031925,0.056203,0.073396,0.066390,0.058230,0.035904,0.025108,0.033744,0.046998,0.048379,0.026321,0.027242,0.021661,0.016751,0.014471,0.011667,0.010982,0.011982,0.007854,0.008376,0.005985,0.006054,0.005341,0.004939,0.005193,0.005495,0.005980,0.005636,0.005748,0.004411,2.988104,2.863069,1.774508,0.538037,0.222218,0.173428,0.121665,0.081042,0.071650,0.057131,0.047276,0.039511,0.034525,0.027721,0.026947,0.021592,0.019554,0.018848,0.016893,0.013950,0.013072,0.012097,0.011537,0.011661,0.011404,0.009258,0.009864,0.008757,0.006305,0.006152,0.007257,0.006017,0.005828,0.006111,0.005734,0.005711,0.005502,0.005149,0.005395,0.005185,0.004904,0.004810,0.004894,0.004819,0.004801,0.004730,0.004780,0.004782,0.004702,0.005014,0.045783,0.065400,0.818372,0.117299,0.330219,0.059967,0.109571,0.419327,0.098247,0.039060,0.103880,0.801603,0.112485,0.056318,0.109571,0.340560,0.442235,0.075713,0.142276,0.124943,0.839578,0.088861,0.062099,0.141332,0.415612,0.179261,0.150531,0.071240,0.357194,0.436520,0.150477,0.422186,0.100909,0.206439,0.637921,0.127123,0.041552,0.274171,0.667384,0.179030,0.062328,0.130589,0.391492,0.512038,0.096246,0.197892,0.153254,0.711087,0.183180,0.096252,0.179811,0.498342,0.262899,0.197724,0.096868,0.499059,0.459442,0.119168,0.566713,0.138830,0.234779,0.335815,0.089086,0.058630,0.365670,0.788762,0.182142,0.083249,0.115255,0.287081,0.313412,0.081663,0.318387,0.112452,0.736021,0.248925,0.138511,0.129163,0.249660,0.288308,0.317760,0.028224,8.204520,7.464704,4.719873,0.632292,0.844419,0.513922
78,12154,0.761858,0.775303,0.785944,1057295.153584,177,144,17679.493420,496.986841,0.634147,124.398366,0.476852,9.584107,8.766571,8.251943,154.349224,119.344808,45.891094,816.601118,0.934188,35528824.923982,89.800000,136,182,0.687463,89646.830407,184.833356,132.887150,0.195737,0.002427,0.001245,0.000580,0.000000,0.000023,0.000000,1,2.091325,0.684353,0.732205,-0.143181,12154,1057295.153584,17679.493420,496.986841,154.349224,119.344808,816.601118,89646.830407,70.295501,55.841863,6.460414,0.070626,8.439771,0.017677,0.008953,0.012924,0.013698,0.021674,0.028497,0.024986,0.021180,0.021372,0.020337,0.015378,0.020471,0.023684,0.017255,0.027710,0.027075,0.027694,0.023871,0.026389,0.028211,0.027663,0.034736,0.040430,0.042167,0.034889,0.032646,0.033606,0.026731,0.021029,0.020725,0.022516,0.020639,0.022435,0.030613,0.024237,0.017972,0.016166,0.010419,0.012919,0.011008,0.010497,0.009900,0.009269,0.009254,0.009041,0.010933,0.008838,0.008653,0.008711,16.166495,2.016306,0.664198,0.317644,0.211826,0.125519,0.121022,0.097066,0.069024,0.048468,0.050691,0.039245,0.032767,0.024432,0.026235,0.024551,0.025737,0.021940,0.016315,0.014244,0.015027,0.014325,0.013355,0.013120,0.012295,0.011675,0.010559,0.009137,0.009407,0.008642,0.008834,0.008822,0.009087,0.008412,0.008666,0.007598,0.007575,0.007086,0.007544,0.006822,0.006725,0.007212,0.007009,0.006850,0.006454,0.006433,0.006360,0.006574,0.006506,0.006528,0.076483,0.069034,0.593236,0.091299,0.451636,0.164696,0.290033,0.365239,0.424854,0.042288,0.081882,0.649842,0.123988,0.172570,0.506759,0.426569,0.288458,0.045655,0.252042,0.133185,0.688074,0.161304,0.210236,0.465355,0.263649,0.107403,0.278334,0.269479,0.267234,0.136906,0.109924,0.619352,0.089306,0.114854,0.119289,0.637296,0.063981,0.118774,0.165139,0.470099,0.653081,0.499025,0.216195,0.092563,0.051829,0.349661,0.125949,0.160797,0.401447,0.548631,0.420868,0.235280,0.131308,0.352327,0.245458,0.707528,0.260838,0.108408,0.546772,0.085252,0.098824,0.080416,0.192105,0.094358,0.608390,0.364213,0.531818,0.407471,0.116702,0.123640,0.083020,0.060372,0.357597,0.183252,0.299415,0.570789,0.449835,0.152686,0.205118,0.155678,0.362104,0.018226,14.883644,1.062364,0.914699,0.861003,0.608604,0.489779
